bin_left,bin_right,bin_center,count,density
-37.00389617141747,-29.372319289643052,-33.18810773053026,25,0.0036890348599367385
-29.372319289643052,-21.74074240786863,-25.55653084875584,147,0.021691524976428022
-21.74074240786863,-14.109165526094209,-17.92495396698142,191,0.02818422632991668
-14.109165526094209,-6.477588644319788,-10.293377085206998,56,0.008263438086258294
-6.477588644319788,1.1539882374546337,-2.661800203432577,75,0.011067104579810215
1.1539882374546337,8.785565119229055,4.9697766783418444,67,0.009886613424630458
8.785565119229055,16.417142001003477,12.601353560116266,90,0.013280525495772258
16.417142001003477,24.048718882777898,20.232930441890687,73,0.010771981791015276
24.048718882777898,31.68029576455232,27.86450732366511,75,0.011067104579810215
31.68029576455232,39.31187264632674,35.49608420543953,45,0.006640262747886129
39.31187264632674,46.94344952810116,43.12766108721395,30,0.004426841831924086
46.94344952810116,54.57502640987558,50.75923796898837,9,0.0013280525495772259
54.57502640987558,62.206603291650005,58.390814850762794,3,0.0004426841831924086
62.206603291650005,69.83818017342443,66.02239173253722,2,0.0002951227887949388
