H,Td_rep,Td_plus,Td_minus,delta_c,w_i,delta_theoretical_plus,delta_theoretical_minus,delta_effective_plus,delta_effective_minus
0.066,289.15,289.3889388837177,288.91106111628227,1.3579094782992271,0.1759608335726406,0.23893888371772154,-0.23893888371772154,0.238938883717708,-0.238938883717708
0.1,288.11,288.34746361080175,287.8725363891983,1.3579094782992271,0.174874404072329,0.2374636108017445,-0.2374636108017445,0.23746361080173983,-0.23746361080173983
0.2,287.85,288.0876208646716,287.61237913532847,1.3579094782992271,0.1749902099285689,0.23762086467157523,-0.23762086467157523,0.2376208646715554,-0.2376208646715554
0.3,287.65,287.8928559564332,287.40714404356675,1.3579094782992271,0.1788454682100249,0.24285595643325592,-0.24285595643325592,0.24285595643323177,-0.24285595643323177
0.4,287.35,287.6068327891386,287.09316721086145,1.3579094782992271,0.1891383728024882,0.2568327891385915,-0.2568327891385915,0.25683278913857066,-0.25683278913857066
0.5,287.15,287.39601994949743,286.9039800505025,1.3579094782992271,0.181175515326372,0.24601994949742742,-0.24601994949742742,0.24601994949745176,-0.24601994949745176
0.6,287.72272727272724,287.95483166080203,287.49062288465245,1.3579094782992271,0.1709277325065032,0.2321043880747756,-0.2321043880747756,0.23210438807478795,-0.23210438807478795
0.7000000000000001,287.5199999999999,287.70515164185105,287.3348483581488,1.3579094782992271,0.1363505040726522,0.1851516418511318,-0.1851516418511318,0.18515164185112098,-0.18515164185112098
0.8,287.16,287.2821868925328,287.03781310746723,1.3579094782992271,0.0899816184255665,0.12218689253278113,-0.12218689253278113,0.12218689253279535,-0.12218689253279535
0.9,286.5799999999999,286.6232103960791,286.53678960392074,1.3579094782992271,0.0318212640604728,0.04321039607917857,-0.04321039607917857,0.043210396079189195,-0.043210396079189195
1.0,287.34090909090907,287.32237757476094,287.3594406070572,1.3579094782992271,-0.0136470924198221,-0.018531516148101966,0.018531516148101966,-0.018531516148129867,0.018531516148129867
1.1,286.2954545454545,286.1763815429369,286.4145275479721,1.3579094782992271,-0.0876884685028666,-0.1190730025175858,0.1190730025175858,-0.11907300251760944,0.11907300251760944
1.2000000000000002,285.5666666666666,285.3026315660507,285.8307017672825,1.3579094782992271,-0.1944423430541273,-0.26403510061590935,0.26403510061590935,-0.2640351006158994,0.2640351006158994
1.3000000000000005,284.45,284.0351369490283,284.8648630509717,1.3579094782992271,-0.3055159843875066,-0.4148630509717139,0.4148630509717139,-0.4148630509716895,0.4148630509716895
1.4,281.51,281.0101963354144,282.0098036645856,1.3579094782992271,-0.3680684703752191,-0.4998036645856083,0.4998036645856083,-0.4998036645856132,0.4998036645856132
1.5000000000000002,280.1730769230769,279.6529092196154,280.6932446265384,1.3579094782992271,-0.383065080385907,-0.5201677034614784,0.5201677034614784,-0.5201677034614818,0.5201677034614818
1.6,278.78,278.3465739025619,279.21342609743806,1.3579094782992271,-0.3191862965570701,-0.4334260974380735,0.4334260974380735,-0.4334260974380868,0.4334260974380868
1.7000000000000002,278.7409090909091,278.51255079361357,278.9692673882046,1.3579094782992271,-0.1681690134319979,-0.22835829729553997,0.22835829729553997,-0.2283582972955287,0.2283582972955287
1.8000000000000005,279.25,279.3167482649742,279.1832517350258,1.3579094782992271,0.0491551653780214,0.06674826497418127,-0.06674826497418127,0.06674826497419417,-0.06674826497419417
1.9,279.15,279.4981562512603,278.80184374873966,1.3579094782992271,0.2563913551118171,0.34815625126031946,-0.34815625126031946,0.34815625126032046,-0.34815625126032046
2.0,277.9136363636364,278.40471255812093,277.42256016915184,1.3579094782992271,0.3616413334853446,0.4910761944845211,-0.4910761944845211,0.491076194484549,-0.491076194484549
