file_index,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20
21,-7.853490990993066,-7.5795737086925214,-7.655318687184376,-7.763704416439566,-8.064831377779058,-7.986299802393603,-8.37890830763115,-8.757792681542583,-9.262886931637524,-9.684506046275317,-10.066983532994527,-10.506341839567881,-10.797952531702606,-11.154375466075635,-11.541745001974562,-11.704445190678598,-12.179983276233088,-12.256627211627176,-10.863490794428174,-9.946587960650618,-9.830074452261783
22,-10.553490990993055,-10.641112170230997,-10.720874242739967,-10.866482194217326,-11.11755865050634,-11.39860749470131,-11.585901314624152,-11.221429045178922,-11.190917234667836,-11.175415137184416,-11.256074442085435,-11.133614566840606,-11.419381103131172,-11.763466375166558,-12.290229850459355,-12.495354281587709,-10.12720549845534,-9.416627211627201,-8.763490794428208,-8.24658796065063,-8.42174111892848
23,-10.753490990993043,-10.614738543857356,-10.630874242739935,-10.7887044164396,-11.137558650506321,-10.278607494701305,-10.024362853085677,-9.430519954269812,-9.268839312589932,-9.375415137184405,-9.046983532994545,-9.033614566840583,-8.307952531702597,-8.481648193348349,-7.913563183792746,-7.395354281587686,-7.071649942899796,-7.096627211627208,-7.353490794428183,-6.946587960650618,-7.230074452261817
24,-0.6534909909930775,-0.571881401000212,-0.5108742427399307,-0.3887044164395661,-0.4475586505063234,-0.4786074947012935,-0.25436285308569495,-0.3214290451789452,-0.21705359830423276,-0.3481424099117021,-0.2015289875400299,1.199718766492765,3.052047468297417,3.618351806651617,3.876436816207274,4.104645718412314,4.328350057100238,4.34337278837279,3.7365092055717923,3.4534120393493595,4.969925547738228
25,-1.4534909909930889,-1.4718814010002461,-0.6108742427399534,-0.3887044164395661,-0.5208919838396469,-0.3786074947013276,-0.5243628530856768,0.5694800457301881,0.5025892588386114,0.39958486281562955,0.15301646700544325,0.6763854331593961,1.4076030238529142,1.8183518066516058,2.3128004525709116,2.2746457184122733,2.9283500571002037,3.3878172328172127,3.7365092055717923,3.4534120393493595,3.0532588810715424
26,1.0465090090069111,1.1181185989997857,1.1516257572600352,1.065841038105873,0.8624413494936789,0.9213925052986838,0.6534149246921288,0.669480045730154,0.6454464016957786,1.7245848628156182,2.983016467005484,3.0663854331594393,2.8884111046609746,2.4183518066516285,2.9533598931303686,3.5955548093214134,4.528350057100226,4.34337278837279,4.336509205571815,5.053412039349382,5.23992554773821
27,2.2465090090069566,1.982664053545193,2.6807924239267322,2.5812955835604043,2.295774682826959,1.9759379598440887,1.7756371469143346,2.7694800457301767,3.44544640169579,2.974584862815618,2.9530164670054546,2.8817700485440128,2.9247747410246916,3.118351806651617,3.2764368162072515,3.4046457184123256,3.578350057100238,3.4433727883728125,3.5565092055717855,3.2995658855031706,3.555639833452517
28,-3.453490990993089,-2.8718814010002234,-2.6926924245581176,-2.750242877978053,-2.94664955959729,-2.8786074947013276,-2.924362853085654,-3.239610863360724,-3.5636445073951677,-4.097637359406633,-4.509483532994523,-4.733614566840572,-5.047952531702606,-5.381648193348383,-5.678108638338188,-5.912020948254337,-6.309149942899808,-6.6121827671827305,-6.985713016650436,-6.446587960650618,-5.730074452261817
29,-1.0534909909930548,-0.3918814010002052,-0.310874242739942,-0.2250680528032376,-0.3931142060619095,-0.3341630502568478,-0.3043628530857063,-0.44718662093646344,-0.8545535983042214,-1.3554151371844227,-1.7869835329945545,-2.233614566840572,-2.66461919836928,-3.0816481933484283,-3.5635631837927235,-4.185354281587706,-4.671649942899762,-5.126627211627238,-5.618036248973681,-6.110224324287003,-6.530074452261772
30,-3.353490990993066,-3.1718814010002347,-3.199763131628856,-3.388704416439566,-2.8375586505063666,-2.8986074947013094,-2.924362853085654,-2.6405199542698483,-3.125982169732765,-3.075415137184393,-3.0469835329945454,-3.133614566840606,-3.2229525317026173,-3.461648193348367,-3.9485631837927713,-3.9953542815877086,-3.671649942899762,-3.256627211627176,-3.493490794428226,-3.2049212939839435,-2.6300744522617947
31,-2.7534909909930434,-2.591881401000194,-2.498374242739942,-2.5287044164395525,-2.887558650506321,-2.778607494701305,-2.7843628530856677,-2.2305199542698233,-2.3545535983042214,-1.8754151371844046,-1.6469835329945681,-1.4336145668405607,-0.9479525317025832,-0.9816481933483487,-0.49356318379273034,0.6046457184123142,0.22835005710021505,0.1433727883728011,0.23650920557179234,0.29091203934933674,0.5699255477381939
32,-1.5534909909930548,-1.7052147343335946,-1.855318687184365,-1.388704416439566,-1.0284677414154544,-1.2786074947013049,0.47563714691432324,0.46948004573016533,0.5454464016958127,0.6690293072600184,0.4530164670054546,0.2845672513412296,0.09204746829738042,-0.09983001153017312,-0.3235631837927144,0.22282753659413856,1.4283500571002037,1.3683727883728238,1.3728728419354184,1.153412039349348,1.569925547738194
33,-0.053490990993054766,-0.17188140100023475,-0.14420757607331325,-0.21370441643961158,0.16244134949363342,0.7395743234804968,0.7756371469143346,0.5250356012857083,0.1454464016957786,-0.14814240991171346,-0.010619896630942094,0.9663854331594166,0.8065929228428672,0.4819881702879911,0.09643681620724465,0.03464571841226416,-0.2416499428997554,-0.33662721162716025,-0.6301574610948819,-0.8465879606506519,-1.1209835431708939
34,-0.45349099099308887,-1.7018814010002643,-1.6965885284541855,-1.808704416439582,-1.8375586505063666,-1.269516585610404,-0.6607264894493028,-0.22142904517892248,-0.22455359830422594,-0.47541513718437045,-0.5197108057217861,-0.733614566840572,-0.21045253170262868,0.3183518066516058,0.556436816207281,0.14909016285673715,0.22835005710021505,0.3308727883728011,0.036509205571803705,-0.046587960650640525,-0.6200744522618038
35,0.04650900900691113,-0.6536995828184331,-0.11087424273995339,0.1112955835604339,0.1224413494936698,-0.09678931288317472,-0.2243628530856654,0.0194800457301767,0.3121130683624642,0.6745848628156068,0.7330164670054842,0.5663854331594393,0.6520474682973827,0.6266851399849429,0.6764368162072856,0.6046457184123142,0.6116833904335408,0.34337278837278973,0.2965092055717946,0.1534120393493481,0.16992554773821666
36,2.546509009006911,2.439229710110908,2.2557924239267777,2.2487955835603657,2.295774682826959,2.5213925052987065,2.4673038135809975,3.424025500275661,3.285446401695822,3.1045848628156136,2.6530164670054432,2.439112705886714,2.0793201955701193,2.4183518066516285,2.7764368162072515,2.9846457184123096,2.797580826331,2.643372788372801,2.1365092055718264,2.003412039349371,1.969925547738228
37,5.3465090090069225,4.928118598999788,4.860554328688636,4.50220467446951,4.299941349493679,4.221392505298695,4.200637146914346,4.1294800457301335,3.7363554926049005,3.4995848628156523,3.3830164670054046,3.5209308877048784,3.7520474682974054,3.445624533924331,3.6764368162072856,3.5046457184122914,3.238350057100206,2.8433727883727897,2.9007949198575034,3.1918735778108953,3.8699255477382053
38,5.3465090090069225,4.928118598999788,4.589125757260035,4.661295583560388,4.612441349493679,4.581392505298652,4.284728056005235,4.369480045730143,4.231160687410068,3.824584862815584,3.51455492854393,3.5663854331594393,3.3220474682973418,2.9739073622071714,2.746436816207222,2.70464571841228,2.6283500571001923,2.643372788372801,2.369842538905175,2.153412039349348,2.447703325515988
39,5.946509009006945,5.611451932333068,5.398216666350947,5.161295583560388,5.262441349493656,5.231392505298686,4.808970480247638,5.099480045730161,4.845446401695767,4.5245848628156295,4.153016467005443,4.166385433159405,4.152047468297383,4.200169988469838,4.476436816207297,4.604645718412314,4.928350057100204,4.643372788372801,4.6265092055718355,4.253412039349371,3.7899255477381644
40,5.3465090090069225,4.928118598999788,5.089125757260035,4.911295583560388,4.992441349493674,4.901392505298702,4.614098685375893,4.405843682093803,4.44544640169579,4.601507939738667,4.653016467005443,4.596385433159412,4.4793201955700965,4.555851806651674,4.86215110192154,5.0046457184122914,4.828350057100238,4.665595010595041,4.336509205571815,4.1134120393493845,3.9449255477382508
41,4.746509009006957,4.828118598999765,4.939125757260058,4.900184472449325,4.587441349493645,4.148665232571432,4.3756371469143005,4.269480045730177,4.045446401695813,3.824584862815584,3.6530164670054432,3.5663854331594393,3.552047468297417,4.073907362207194,4.176436816207286,4.20464571841228,4.188350057100195,3.6933727883728125,3.6365092055718264,3.4534120393493595,3.469925547738228
42,5.646509009006934,5.628118598999777,5.63198290011718,5.542064814329649,5.468691349493611,5.178535362441551,4.800637146914312,4.169480045730154,3.9636282198775916,3.9445848628155886,4.5075619215508596,4.666385433159405,4.652047468297383,4.818351806651606,4.576436816207263,4.312979051745629,3.9283500571002037,3.9433727883728125,3.6819637510263306,3.1450787060160224,3.2699255477381826
43,5.646509009006934,5.681964752845886,5.524840042974347,5.334372506637294,4.940219127271405,4.621392505298672,4.475637146914323,4.219480045730165,4.615446401695749,4.431727719958474,4.853016467005432,4.816385433159439,4.352047468297371,4.4183518066516285,4.576436816207263,4.70464571841228,5.028350057100226,4.861554606554591,4.836509205571815,4.653412039349348,4.651743729556415
44,6.3465090090069225,6.058118598999783,5.958356526490832,5.8112955835604225,5.508595195647501,5.479725838632021,5.267944839222025,5.207941584191701,6.145446401695779,5.58291819614891,5.003016467005466,5.366385433159394,5.670229286479241,6.018351806651651,5.7764368162072515,5.5046457184122914,5.120016723766867,4.6933727883728125,4.486509205571792,4.544321130258481,4.019925547738183
45,6.546509009006911,6.328118598999765,6.464125757260092,6.593113765378632,6.462441349493645,6.788059171965358,6.550637146914255,5.602813379063491,6.245446401695801,6.424584862815607,6.097460911449957,6.016385433159428,6.152047468297383,6.21835180665164,6.076436816207263,5.996953410719982,5.706127834877975,5.303372788372769,5.136509205571826,5.2261393120766115,4.969925547738228
46,6.046509009006911,5.8638328847141,5.850664218798556,5.511295583560411,5.317996905049199,5.0213925052987065,4.975637146914323,4.4149345911847035,4.001001957251333,4.257918196148978,4.638730752719766,4.566385433159439,4.452047468297394,4.156813345113164,4.209770149540589,4.0046457184122914,3.9583500571002332,4.204911249911277,4.136509205571826,4.053412039349382,4.334211262023871
47,5.646509009006934,5.208118598999761,5.339125757260035,4.981295583560382,4.8806231676754805,4.621392505298672,4.453414924692083,4.079480045730179,3.990900947150351,3.391251529482304,4.095873609862622,4.266385433159428,3.952047468297394,3.495274883574723,3.0597701495406113,3.304645718412303,4.701077329827456,5.287817232817247,5.136509205571826,5.420078706016,5.369925547738205
48,5.946509009006945,5.3644822353633685,5.689125757260058,5.594628916893782,5.287441349493633,4.966847050753245,4.797859369136518,4.669480045730154,4.628779735029127,4.224584862815618,4.053016467005477,3.9747187664927424,3.952047468297394,3.71835180665164,3.7764368162072515,3.861788575555181,4.683905612655735,4.433372788372822,4.436509205571781,4.964523150460423,4.869925547738205
49,5.946509009006945,5.337209508090666,5.3527621208963865,5.24462891689376,4.962441349493645,4.821392505298661,4.5140986853758704,4.051298227548386,4.8371130683624415,4.424584862815607,4.538730752719744,4.366385433159394,4.070797468297371,4.518351806651651,4.7764368162072515,5.194645718412289,5.828350057100238,6.198928343928344,5.836509205571758,5.4534120393493595,5.24265282046548
50,6.3465090090069225,6.128118598999777,6.311347979482321,6.180526352791219,6.052441349493677,5.721392505298695,5.945637146914294,5.069480045730188,5.33116068741009,6.224584862815618,6.753016467005466,6.676385433159396,6.552047468297417,6.618351806651617,6.2764368162072515,6.804645718412303,6.436683390433586,5.860039455039498,5.536509205571804,5.336745372682685,5.069925547738194
51,6.246509009006957,5.788118598999802,5.489125757260069,5.411295583560388,5.440219127271405,5.041392505298688,4.775637146914335,4.515633891884022,4.862113068362419,5.584584862815632,6.061349800338803,5.966385433159417,6.652047468297383,6.5433518066516285,6.176436816207286,6.247502861269425,6.38835005710024,6.043372788372778,6.736509205571792,6.693412039349369,6.261592214404857
52,5.646509009006934,5.798118598999736,5.6709439390781995,5.611295583560434,5.422441349493681,5.138059171965324,5.175637146914312,4.424025500275661,4.855446401695758,5.224584862815618,5.233016467005484,5.866385433159394,5.861138377388272,5.828351806651597,5.934770149540611,5.786463900230501,5.728350057100215,5.393372788372801,5.118327387389968,4.853412039349337,4.646848624661288
53,5.046509009006911,4.589657060538173,4.489125757260069,4.652962250227063,4.662441349493633,4.513059171965324,4.675637146914312,4.569480045730188,5.045446401695813,4.9707387089694635,4.803016467005477,4.530671147445105,4.368714134964023,4.318351806651606,4.176436816207286,4.054645718412303,3.851426980177166,3.643372788372801,3.336509205571815,3.678412039349382,3.569925547738194
54,7.246509009006957,7.44630041718159,7.416398484532806,7.9696289168937255,7.862441349493679,7.641392505298711,7.267303813581009,6.946403122653237,6.528779735029161,6.4460134342442075,6.038730752719744,5.599718766492799,5.337761754011694,4.972197960497795,4.584129123899572,4.0046457184122914,3.712965441715596,3.52029586529585,3.2365092055717923,3.2734120393493527,3.069925547738194
55,6.3465090090069225,6.2281185989997425,6.242971911106224,6.411295583560388,6.645774682826982,6.371392505298672,5.952560223837395,5.360389136639242,5.095446401695767,4.924584862815607,5.075238689227717,5.986385433159398,6.83386565011557,6.518351806651651,6.551436816207286,6.192145718412235,5.671207199957337,5.226706121706172,5.036509205571747,4.853412039349337,4.751743729556381
56,3.8465090090069225,3.6826640535452384,3.622459090593395,3.511295583560411,3.462441349493645,3.176948060854272,3.175637146914312,3.7694800457301767,4.545446401695813,4.574584862815584,4.853016467005432,5.166385433159405,4.892047468297392,4.71835180665164,4.5264368162072515,4.2546457184122914,4.028350057100226,3.4433727883728125,3.014286983349564,2.753412039349371,2.4426528204655256
57,4.246509009006957,4.044785265666405,4.089125757260035,4.193113765378598,4.287441349493633,4.251392505298725,4.08992286120008,3.8149345911847377,4.055446401695804,3.734584862815666,3.686349800338803,3.399718766492697,2.952047468297394,2.9183518066516285,2.987547927318417,2.9046457184123256,2.828350057100238,2.4433727883728125,2.2365092055717923,2.1248406107779374,2.23992554773821
58,5.046509009006911,4.842404313285442,4.897459090593372,4.631295583560416,4.822441349493658,4.743614727520878,4.3756371469143005,4.08614671239684,3.7454464016958013,4.5245848628156295,4.845324159313179,4.666385433159405,4.322047468297342,3.948351806651658,3.976436816207297,3.5935346073011942,3.261683390433575,2.9433727883728125,2.6365092055718264,2.653412039349348,2.479925547738219
59,5.146509009006934,5.028118598999754,5.179125757260067,5.223795583560388,5.019584206636523,4.985028868935103,4.595637146914328,4.219480045730165,4.545446401695813,4.810299148529907,4.743925557914565,4.606385433159403,4.352047468297371,4.001685139985,3.7764368162072515,3.568282082048654,3.1283500571001923,2.654483899483921,2.7365092055717923,2.344321130258436,2.3699255477382053
60,5.3465090090069225,5.4781185989997425,5.389125757260047,5.3890733613381485,5.351330238382559,5.066847050753211,4.684728056005213,4.302813379063537,4.045446401695813,5.0245848628156295,4.753016467005466,4.866385433159394,4.502047468297405,4.21835180665164,4.016436816207261,3.7746457184122733,3.728350057100215,3.5433727883727784,3.154691023753628,2.7834120393494004,2.569925547738194
61,5.746509009006957,5.344785265666417,5.555792423926675,6.051295583560432,6.262441349493656,6.321392505298661,6.457455328732522,6.469480045730165,6.154537310786679,5.724584862815618,5.653016467005443,5.366385433159394,5.122047468297353,4.862796251096086,4.749164088934549,4.804645718412303,4.753350057100192,4.433372788372822,4.336509205571815,4.317048402985677,4.469925547738228
62,8.146509009006934,7.708118598999761,7.939125757260058,8.811295583560423,9.062441349493668,9.004725838632055,8.995637146914362,8.869480045730143,8.505446401695792,8.04680708503787,7.653016467005443,7.366385433159394,6.932047468297412,6.540574028873891,6.2431034828739485,5.729645718412257,5.420016723766878,4.835039455039464,4.291054660117254,3.9534120393493595,3.5790164568290947
63,10.346509009006922,10.682664053545238,10.52758729572156,10.393113765378587,10.176727063779367,9.838059171965313,9.289922861200012,8.947257823507925,8.554537310786714,7.9912515294823265,7.653016467005443,7.241385433159394,6.7853808016307084,6.191079079378881,6.562151101921529,6.104645718412314,5.828350057100238,5.543372788372778,5.836509205571815,5.570078706016034,5.169925547738217
64,5.446509009006945,4.928118598999788,4.726625757260081,4.697009869274723,4.642441349493652,4.351392505298691,4.055637146914364,4.069480045730188,4.145446401695779,5.3882212264520035,5.563016467005468,6.086385433159421,5.852047468297371,5.476685139984966,5.076436816207263,4.804645718412303,4.764713693463875,4.743372788372824,4.6142869833495865,4.386745372682697,4.369925547738205
65,7.546509009006911,7.982664053545193,8.066903535037795,8.121295583560425,8.062441349493668,7.730483414389596,7.320081591358758,6.887661863912001,6.615446401695749,6.312084862815539,6.019683133672174,5.606385433159403,5.17704746829736,4.751685139985,4.376436816207274,3.9146457184123165,3.3783500571001923,2.9433727883728125,2.7365092055717923,3.053412039349382,2.5517437295563923
66,5.646509009006934,6.528118598999754,6.489125757260069,6.300184472449359,6.162441349493633,6.135678219584406,5.8756371469143005,5.558368934619068,5.345446401695767,5.0245848628156295,4.753016467005466,4.674718766492731,4.6298252460752,4.21835180665164,3.8309822707527132,3.4046457184123256,2.9583500571002332,2.493372788372824,2.3240092055718264,3.435230221167558,3.479016456829129
67,4.946509009006945,4.7281185989997425,4.589125757260035,4.536295583560388,4.362441349493679,4.421392505298684,4.208970480247672,3.8331164093665393,3.709082765332141,3.724584862815618,3.9530164670054546,3.866385433159394,4.052047468297417,4.210018473318257,4.303709543479954,4.441009354775929,3.9465318752820053,3.6148013598013335,3.436509205571781,3.553412039349382,3.569925547738194
68,4.8465090090069225,4.564482235363414,4.389125757260047,4.34206481432966,4.052441349493677,3.866847050753222,4.175637146914312,4.569480045730188,4.099991856241218,3.664584862815616,3.763016467005457,3.9663854331594166,4.239547468297417,4.53835180665169,4.606436816207292,4.52003033379691,4.170016723766878,4.143372788372801,4.036509205571804,4.153412039349348,4.160834638647316
69,3.046509009006911,2.994785265666394,2.7891257572600807,2.7112955835604,2.6424413494936516,2.765836949743118,2.8371756084527533,2.669480045730154,3.0454464016958127,3.006403044633771,3.753016467005466,3.9663854331594166,4.052047468297417,4.518351806651651,4.56874450851501,4.195554809321379,3.9283500571002037,3.5888273338273393,2.969842538905084,2.403412039349348,1.6699255477382167
70,2.9465090090069452,2.943503214384407,2.9891257572600693,2.7112955835604,2.516287503339811,2.194119778025936,1.8506371469143232,2.9694800457301653,3.44544640169579,3.27913031736108,3.353016467005432,3.0663854331594393,2.7720474682973872,2.7798902681900586,2.8875479273183373,3.104645718412314,3.5283500571002264,3.0655950105950183,2.836509205571815,2.653412039349348,2.1810366588492798
71,3.3465090090069225,3.2281185989997425,3.144681312815635,3.033517805782651,3.0068857939380678,3.0213925052987065,2.7881371469143232,2.6294800457301903,2.7565575128069213,3.6245848628155954,3.386349800338735,3.1936581604321646,3.2270474682973713,3.118351806651617,3.2208812606517085,3.2171457184122687,2.986683390433541,2.732261677261704,2.469842538905084,2.1897756757130082,1.9032588810715652
72,3.646509009006934,3.428118598999788,3.380792423926721,3.281295583560393,3.180623167675435,3.4213925052986838,3.030182601459728,2.7894800457301585,2.709082765332141,2.724584862815618,2.5222472362362396,2.766385433159428,3.052047468297417,3.0183518066516513,3.056436816207281,3.0046457184122914,2.8950167237669007,2.8888273338273507,2.709236478299033,2.753412039349371,2.723771701584326
73,4.3465090090069225,4.468118598999752,4.419125757260076,4.271295583560402,4.029108016160308,3.721392505298695,3.4756371469143232,3.2694800457301767,3.6223694786188503,3.674584862815607,3.6196831336721402,3.866385433159394,4.452047468297394,4.588351806651588,4.29461863438911,4.0046457184122914,3.728350057100215,3.5100394550394185,3.0587314277940436,2.9534120393493595,2.6099255477382144
74,4.946509009006945,4.636451932333102,4.727587295721605,4.611295583560434,4.607895894948172,4.721392505298695,4.666546237823411,4.669480045730154,5.44544640169579,5.624584862815595,5.953016467005455,5.866385433159394,5.902047468297383,5.618351806651617,5.376436816207274,5.0046457184122914,4.868350057100201,4.543372788372778,4.636509205571826,4.662502948440249,4.231464009276635
