file_index,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20
27,295.84999999999997,294.25,292.95,293.04999999999995,293.04999999999995,291.94090909090903,292.25,289.15,288.75,289.625,289.35,287.04999999999995,285.92272727272723,284.3071428571428,285.25,284.21666666666664,279.94999999999993,277.0499999999999,267.16999999999996,263.3423076923077,260.9214285714286
28,288.95,288.65,288.25,287.95,287.84999999999997,286.5833333333333,285.58,284.95,284.24090909090904,283.95,283.65,282.95,281.95,281.34999999999997,280.8954545454545,280.45,279.8125,279.59444444444443,278.95,277.93888888888887,276.21
29,286.45,285.04999999999995,284.84999999999997,284.91363636363633,284.4944444444444,283.19444444444446,281.84999999999997,281.45,281.15,280.95,280.54999999999995,280.34999999999997,280.15,279.95,279.75,279.54999999999995,279.25,278.65,278.25,277.75,277.34999999999997
30,280.95,280.7318181818182,280.0944444444444,278.09999999999997,275.95,275.23,273.04999999999995,274.15999999999997,274.34999999999997,274.7055555555555,275.01363636363635,274.15,273.17499999999995,272.15,272.04999999999995,271.65,272.25,270.34999999999997,268.35999999999996,262.89166666666665,253.71428571428567
31,284.54999999999995,282.77,283.04999999999995,282.95,281.79999999999995,279.68,277.06999999999994,270.1722222222222,266.54999999999995,254.69999999999996,245.48999999999995,247.53749999999997,240.55,242.75909090909084,240.96999999999994,233.24999999999997,232.74999999999997,232.45,232.24999999999997,235.575,241.34999999999997
32,291.34999999999997,290.4833333333333,290.30555555555554,289.73571428571427,288.85909090909087,288.54999999999995,287.53181818181815,288.1227272727273,286.0833333333333,283.8944444444444,282.24090909090904,282.33181818181816,282.57,281.84999999999997,281.21363636363634,276.5772727272727,264.01363636363635,261.025,259.1863636363636,257.75,253.45
33,290.15,287.3333333333333,288.1833333333333,288.47499999999997,289.7,289.9318181818182,290.38636363636357,290.75,290.68333333333334,290.54999999999995,289.95,288.65,287.70454545454544,287.15,286.75,286.47999999999996,286.21999999999997,285.77,285.2833333333333,284.5166666666666,284.15
34,289.54999999999995,290.31,290.65,290.21,289.3833333333333,288.05909090909086,289.0772727272727,289.65,289.47999999999996,288.75,288.34999999999997,287.91999999999996,287.34999999999997,286.7409090909091,285.73,285.7944444444444,284.9863636363636,284.34999999999997,284.27222222222224,284.16818181818184,284.15
35,294.54999999999995,292.5954545454545,292.8666666666667,292.65,292.25,292.33181818181816,291.84999999999997,291.54999999999995,289.6166666666667,288.15,287.87,287.54999999999995,286.6884615384615,285.2583333333333,284.4681818181818,284.04999999999995,284.18333333333334,284.01,283.15,282.72499999999997,282.04999999999995
36,295.84999999999997,295.45,295.2833333333333,294.5875,293.8833333333333,293.15,291.9916666666667,289.47727272727275,288.39,288.77,289.15,289.2227272727273,289.2772727272727,288.95,287.8083333333333,286.40999999999997,286.32692307692304,284.7166666666667,285.34999999999997,285.79999999999995,285.65
37,298.54999999999995,297.96666666666664,297.75,297.34090909090907,297.15,296.36999999999995,295.15,294.34999999999997,294.05909090909086,293.54999999999995,292.95,291.7318181818182,290.04999999999995,290.03181818181815,288.04090909090905,287.04999999999995,285.96,286.34090909090907,286.2285714285714,283.8192307692307,281.2227272727273
38,298.25,297.91923076923075,297.625,297.15,296.45,295.71,295.45,294.09444444444443,293.40714285714284,292.75,292.5115384615384,291.65,291.15,290.80555555555554,290.21999999999997,289.10999999999996,288.1166666666667,286.54999999999995,285.8833333333333,286.22999999999996,285.00555555555553
