file_index,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20
11,287.95,288.45,287.46666666666664,286.43571428571425,285.4576923076923,284.42272727272723,283.7681818181818,283.45,284.12692307692305,283.8863636363636,283.11999999999995,282.84999999999997,282.1833333333333,281.95,282.84999999999997,282.0083333333333,281.34999999999997,281.04999999999995,280.25,279.3666666666666,279.1136363636363
12,289.25,289.75,290.04999999999995,289.20454545454544,288.25,287.2954545454545,286.45,285.6227272727273,284.75,283.85909090909087,283.04999999999995,282.3423076923076,281.53999999999996,281.4416666666666,281.0,280.35,280.75,281.15,281.04999999999995,280.75,280.43888888888887
13,287.95,288.79999999999995,287.7611111111111,286.84999999999997,285.89,285.65,284.84999999999997,284.2318181818182,284.15,284.17727272727274,283.7772727272727,283.03,282.84999999999997,282.87999999999994,283.640909090909,282.9409090909091,282.37999999999994,282.37,281.7681818181818,281.34999999999997,280.91999999999996
14,287.75,288.4611111111111,287.47222222222223,287.21,286.75,286.15,287.2681818181818,287.15,286.8590909090909,286.18999999999994,285.8863636363636,286.04999999999995,285.84999999999997,285.04999999999995,284.45,283.89,283.27,282.44,281.9227272727273,281.41999999999996,280.65
15,288.84999999999997,290.54230769230765,289.60555555555555,288.75000000000006,288.25,288.2083333333333,288.04999999999995,287.8863636363636,287.4045454545454,286.6333333333333,285.825,284.8833333333333,284.01363636363635,283.175,282.65,282.54999999999995,281.9045454545454,281.54999999999995,281.3416666666666,281.45,281.95
16,290.34999999999997,290.59999999999997,289.69,289.62499999999994,289.50454545454545,290.03181818181815,289.51363636363635,288.9,288.2833333333333,287.5,286.65,286.15,285.42272727272723,284.8333333333333,284.07727272727266,284.15,283.92499999999995,283.54999999999995,283.34999999999997,282.49545454545455,281.69166666666666
17,288.84999999999997,289.6227272727272,288.95,289.15,288.80999999999995,288.65,288.25,288.15,288.04999999999995,289.0785714285714,288.71999999999997,288.25,287.88,286.9961538461538,286.3136363636363,285.54999999999995,284.84999999999997,284.24,283.34999999999997,282.6409090909091,281.8083333333333
18,289.15,289.7055555555555,289.16999999999996,288.3772727272727,287.45,286.8045454545454,286.21363636363634,285.84999999999997,285.1590909090909,284.7409090909091,284.41363636363633,284.95,284.45,286.5318181818181,286.41923076923075,285.75,285.0954545454545,284.25,283.44090909090903,282.55999999999995,281.6590909090909
19,286.95,287.22777777777776,286.27,285.4833333333333,284.75,283.95,283.275,282.54999999999995,282.29999999999995,282.31,281.84999999999997,282.86,284.84999999999997,284.90555555555557,284.12777777777774,283.65,283.45,282.7423076923077,281.91999999999996,281.04999999999995,280.25
20,288.84999999999997,288.96666666666664,287.9611111111111,286.94,285.97499999999997,285.0863636363636,284.4,284.11249999999995,283.5333333333333,283.45,283.75,283.7681818181818,283.31999999999994,282.41666666666663,282.5611111111111,282.2318181818182,281.56999999999994,281.34999999999997,280.79999999999995,280.34999999999997,280.1166666666667
