H,Td_rep,Td_plus,Td_minus,delta_c,w_i,delta_theoretical_plus,delta_theoretical_minus,delta_effective_plus,delta_effective_minus
0.066,289.15,289.1839243699088,289.11607563009113,0.3738119187182884,0.0907525100461748,0.03392436990886134,-0.03392436990886134,0.03392436990884562,-0.03392436990884562
0.1,288.11,288.1523950493663,288.0676049506337,0.3738119187182884,0.1134127812500758,0.04239504936626835,-0.04239504936626835,0.04239504936629146,-0.04239504936629146
0.2,287.85,287.88987320612205,287.810126793878,0.3738119187182884,0.1066664922261433,0.03987320612200402,-0.03987320612200402,0.039873206122024385,-0.039873206122024385
0.3,287.65,287.68357581257226,287.6164241874277,0.3738119187182884,0.0898200696419649,0.033575812572273184,-0.033575812572273184,0.03357581257228048,-0.03357581257228048
0.4,287.35,287.3520163688224,287.34798363117767,0.3738119187182884,0.0053940731191245,0.002016368822366672,-0.002016368822366672,0.0020163688223533427,-0.0020163688223533427
0.5,287.15,287.11279652477305,287.1872034752269,0.3738119187182884,-0.0995245827220138,-0.03720347522695299,0.03720347522695299,-0.03720347522693146,0.03720347522693146
0.6,287.72272727272724,287.638365287579,287.8070892578755,0.3738119187182884,-0.2256802978285837,-0.08436198514821765,0.08436198514821765,-0.08436198514823445,0.08436198514823445
0.7000000000000001,287.5199999999999,287.4563442116883,287.58365578831155,0.3738119187182884,-0.1702882790090372,-0.06365578831160343,0.06365578831160343,-0.06365578831162111,0.06365578831162111
0.8,287.16,287.1110696940557,287.20893030594436,0.3738119187182884,-0.1308955212346753,-0.048930305944364434,0.048930305944364434,-0.04893030594433867,0.04893030594433867
0.9,286.5799999999999,286.5572457200692,286.60275427993065,0.3738119187182884,-0.0608709321221353,-0.02275427993074609,0.02275427993074609,-0.022754279930722987,0.022754279930722987
1.0,287.34090909090907,287.37320461944176,287.30861356237637,0.3738119187182884,0.0863951279119718,0.032295528532686135,-0.032295528532686135,0.03229552853269979,-0.03229552853269979
1.1,286.2954545454545,286.38887896969203,286.202030121217,0.3738119187182884,0.2499236101348292,0.09342442423750197,-0.09342442423750197,0.09342442423752573,-0.09342442423752573
1.2000000000000002,285.5666666666666,285.64116257365737,285.49217075967584,0.3738119187182884,0.1992871368205585,0.07449590699076704,-0.07449590699076704,0.07449590699076225,-0.07449590699076225
1.3000000000000005,284.45,284.39628724939683,284.50371275060314,0.3738119187182884,-0.1436892402663681,-0.0537127506031442,0.0537127506031442,-0.053712750603153836,0.053712750603153836
1.4,281.51,281.39694295433696,281.623057045663,0.3738119187182884,-0.3024436621782342,-0.11305704566303156,0.11305704566303156,-0.11305704566302666,0.11305704566302666
1.5000000000000002,280.1730769230769,280.1611993382848,280.184954507869,0.3738119187182884,-0.0317742270841177,-0.011877584792104644,0.011877584792104644,-0.01187758479210288,0.01187758479210288
1.6,278.78,278.9250191208649,278.63498087913507,0.3738119187182884,0.3879467550477274,0.14501912086492483,-0.14501912086492483,0.14501912086490165,-0.14501912086490165
1.7000000000000002,278.7409090909091,278.80053782686826,278.68128035494993,0.3738119187182884,0.1595153417355239,0.05962873595915966,-0.05962873595915966,0.059628735959165624,-0.059628735959165624
1.8000000000000005,279.25,279.06529537712413,279.43470462287587,0.3738119187182884,-0.4941111121046805,-0.1847046228758779,0.1847046228758779,-0.18470462287586997,0.18470462287586997
1.9,279.15,279.0712997552892,279.22870024471075,0.3738119187182884,-0.2105343376439874,-0.07870024471078291,0.07870024471078291,-0.07870024471077386,0.07870024471077386
2.0,277.9136363636364,278.0638907647991,277.76338196247366,0.3738119187182884,0.4019518737602523,0.15025440116273117,-0.15025440116273117,0.15025440116272648,-0.15025440116272648
