window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
87,11.450000000000008,11.200000000000008,11.700000000000008,38,0.3057817961104948,PC1,1,0.8172052789675214,0.6666666666666666,0.3025558390849861,0.03989969755012938,-0.01842309010954773,-0.004758044580190803,0.0013672227595871872,0.0025254825242784005,-0.00012099110994722101,0.00024298736328305182,0.00033900497725467774
88,11.550000000000008,11.300000000000008,11.800000000000008,37,0.30198926096210416,PC1,1,0.8203994084790996,0.6666666666666666,0.29896595253750746,0.038376789919442045,-0.017747149819458345,-0.004472462079775834,0.0014877662208110747,0.0025892508970202658,-0.00016750241294102996,0.00030325282645091254,0.00030499773402117267
89,11.650000000000007,11.400000000000007,11.900000000000007,37,0.3090309808332892,PC1,1,0.818110146465557,0.6666666666666666,0.3058307956198897,0.039935938267369436,-0.018476222875558935,-0.004701744935519457,0.0014569941487636066,0.0026407451660246063,-0.0001647509020661996,0.0002982494196178543,0.0003205000022537019
90,11.750000000000007,11.500000000000007,12.000000000000007,36,0.30917913694602156,PC1,1,0.8195234408352376,0.6666666666666666,0.3060460016219469,0.03952091826211458,-0.018296962337186914,-0.004618239320419174,0.0015059989725956149,0.0026612457562403486,-0.00017175034251502,0.00031099970895736494,0.0003117491884877421
91,11.850000000000009,11.600000000000009,12.100000000000009,36,0.3167592901755619,PC1,1,0.8190748018428711,0.6666666666666666,0.313528974931399,0.04062080440837107,-0.018798279617761777,-0.004748516960095549,0.0015372317793291527,0.0027304937136077923,-0.00017849983214880002,0.0003229985137272251,0.00031850056140227036
92,11.950000000000008,11.700000000000008,12.200000000000008,35,0.3160122835506919,PC1,1,0.8177536541848649,0.6666666666666666,0.3127212841207168,0.040965834962999735,-0.018920920563627264,-0.004816970465965395,0.001492766215440051,0.002702498977380806,-0.00016425007640095033,0.000306750556634088,0.000323749075228433
93,12.050000000000008,11.800000000000008,12.300000000000008,34,0.31539687426759555,PC1,1,0.8145126137827253,0.6666666666666666,0.3119463797484049,0.04189971196507435,-0.019359460538713697,-0.00502108646970455,0.0013707085905695937,0.0026402389065472535,-0.0001352439640690821,0.00026748921146240416,0.0003450076216639996
94,12.15000000000001,11.90000000000001,12.40000000000001,34,0.3208092487970318,PC1,1,0.8162702425749272,0.6666666666666666,0.3173944167910476,0.042034792393543595,-0.0194357931745165,-0.004988169222803594,0.0014720288861517182,0.0027222581733526647,-0.00015400909224709598,0.0002980121904548851,0.00033549192273775544
95,12.250000000000009,12.000000000000009,12.500000000000009,34,0.32470646200274506,PC1,1,0.8200824554155749,0.6666666666666666,0.3214502884317962,0.04129081209196738,-0.019109033866587802,-0.004793014913517081,0.001638484758789383,0.002826997337534435,-0.00019675125088342883,0.00035624821785323587,0.0003115009899913032
96,12.350000000000009,12.100000000000009,12.600000000000009,33,0.3050678653044211,PC1,1,0.8293216059286387,0.6666666666666666,0.30245352595526753,0.03583786150045928,-0.016626771885035863,-0.0038448622391019163,0.0019174560423921587,0.0029247270489530597,-0.00033898142272076163,0.0005377264324992436,0.00021801063135781535
97,12.450000000000008,12.200000000000008,12.700000000000008,32,0.29515196060216276,PC1,1,0.8335724723337168,0.6666666666666666,0.29279594637610046,0.03343393448655136,-0.015572222708652581,-0.0034919929884632632,0.0019772461881017176,0.0028847458741468237,-0.0003517499743558332,0.0005519994545895048,0.00019449926703110724
