window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
37,6.450000000000003,6.200000000000003,6.700000000000003,120,0.16747328670001096,PC8,1,0.18148602949148473,0.375,0.062307710515560985,-0.04021875765096525,0.029612122719296956,0.049322224664176226,0.03325868744298477,0.07434541417005538,-0.07085416266274976,0.08448705824484926,-0.021123128736167313
38,6.550000000000003,6.300000000000003,6.800000000000003,117,0.17234415243922685,PC8,1,0.18283080031901947,0.375,0.06397507588601031,-0.041141833119598244,0.030218934204476692,0.050390763928819325,0.03408050288984106,0.0763133968970742,-0.0729521807021682,0.08754460451016903,-0.022211244177460527
39,6.650000000000004,6.400000000000004,6.900000000000004,113,0.17513799529259325,PC8,1,0.18292827690074678,0.375,0.0649563918431239,-0.04177955323216907,0.030710961591161573,0.05119936765297498,0.03457510761132989,0.0775464501625688,-0.07418932785251427,0.08900120878278774,-0.022577722304895465
40,6.7500000000000036,6.5000000000000036,7.0000000000000036,110,0.17878007292960668,PC8,1,0.1811331434542075,0.375,0.06638566820826027,-0.04298796549796416,0.03177946827352086,0.05287075807881673,0.03537790000112719,0.07948762445969956,-0.07574854370064077,0.08999990418490462,-0.02223370898504679
41,6.850000000000003,6.600000000000003,7.100000000000003,107,0.18172560099203672,PC8,1,0.17919785341245298,0.375,0.06765324320647097,-0.044060779896019184,0.032702870804015016,0.054347215117968264,0.03614833518317771,0.08112054272229398,-0.0769255112653512,0.09055921187130825,-0.021841088305112
42,6.950000000000004,6.700000000000004,7.200000000000004,104,0.18435848991667309,PC8,1,0.17737347509496876,0.375,0.06887959399576872,-0.045064315938665146,0.0335273362823213,0.05564498005937127,0.036907380574313385,0.08257251166796209,-0.07792182727141139,0.090989395816736,-0.021474634802373996
43,7.050000000000004,6.800000000000004,7.300000000000004,101,0.1856982145245641,PC8,1,0.17496691866072336,0.375,0.0700862205396341,-0.045882340167045406,0.03404972279026664,0.05652580422542015,0.03783761800361414,0.08341019624923919,-0.07793088117516173,0.09054691192392009,-0.021239058106056696
44,7.150000000000004,6.900000000000004,7.400000000000004,98,0.1849526537770506,PC8,1,0.17122763287795084,0.375,0.07136874761989545,-0.04645750329090016,0.034192211581291376,0.056892238299318575,0.039011346871266256,0.08328515564363718,-0.07625135528566594,0.08852194377571736,-0.0210034813962765
45,7.2500000000000036,7.0000000000000036,7.5000000000000036,95,0.18158627890037277,PC8,1,0.16610179838225006,0.375,0.07294412992112294,-0.046532008909726884,0.03372392628784373,0.05641755200754442,0.04034868561772899,0.08175056728750785,-0.07244065606169287,0.08467468724977993,-0.020943647451274975
46,7.350000000000004,7.100000000000004,7.600000000000004,93,0.17642038572270136,PC6,1,0.15947299501691034,0.375,0.07663694279406244,-0.04533252347146841,0.03206045451574788,0.05500964433205605,0.04188391062863077,0.07915033843761145,-0.06688691193212533,0.07894352911225906,-0.02042014395859889
