bin_left,bin_right,bin_center,count,density
-45.29818144277471,-43.940271964475485,-44.6192267036251,1,0.0008293086867149583
-43.940271964475485,-42.58236248617626,-43.26131722532587,0,0.0
-42.58236248617626,-41.22445300787703,-41.90340774702665,0,0.0
-41.22445300787703,-39.866543529577804,-40.545498268727414,0,0.0
-39.866543529577804,-38.50863405127858,-39.187588790428194,1,0.0008293086867149583
-38.50863405127858,-37.15072457297935,-37.82967931212896,0,0.0
-37.15072457297935,-35.79281509468012,-36.47176983382974,1,0.0008293086867149583
-35.79281509468012,-34.434905616380895,-35.113860355530505,0,0.0
-34.434905616380895,-33.07699613808167,-33.755950877231285,1,0.0008293086867149583
-33.07699613808167,-31.71908665978244,-32.39804139893205,1,0.0008293086867149583
-31.71908665978244,-30.361177181483214,-31.040131920632827,2,0.0016586173734299166
-30.361177181483214,-29.003267703183987,-29.6822224423336,0,0.0
-29.003267703183987,-27.64535822488476,-28.324312964034373,1,0.0008293086867149583
-27.64535822488476,-26.287448746585532,-26.966403485735146,0,0.0
-26.287448746585532,-24.929539268286305,-25.60849400743592,2,0.0016586173734299166
-24.929539268286305,-23.571629789987078,-24.25058452913669,2,0.0016586173734299166
-23.571629789987078,-22.21372031168785,-22.892675050837465,1,0.0008293086867149583
-22.21372031168785,-20.855810833388624,-21.534765572538237,3,0.002487926060144875
-20.855810833388624,-19.497901355089397,-20.17685609423901,2,0.0016586173734299166
-19.497901355089397,-18.13999187679017,-18.818946615939783,6,0.00497585212028975
-18.13999187679017,-16.782082398490942,-17.461037137640556,2,0.0016586173734299166
-16.782082398490942,-15.424172920191715,-16.10312765934133,3,0.002487926060144875
-15.424172920191715,-14.066263441892488,-14.745218181042102,7,0.005805160807004707
-14.066263441892488,-12.708353963593261,-13.387308702742875,7,0.005805160807004707
-12.708353963593261,-11.350444485294034,-12.029399224443647,12,0.0099517042405795
-11.350444485294034,-9.992535006994807,-10.67148974614442,12,0.0099517042405795
-9.992535006994807,-8.63462552869558,-9.313580267845193,19,0.015756865047584206
-8.63462552869558,-7.276716050396352,-7.955670789545966,18,0.014927556360869247
-7.276716050396352,-5.918806572097125,-6.597761311246739,28,0.02322064322801883
-5.918806572097125,-4.560897093797898,-5.239851832947512,41,0.03400165615531329
-4.560897093797898,-3.202987615498671,-3.8819423546482845,64,0.05307575594975733
-3.202987615498671,-1.8450781371994438,-2.5240328763490574,63,0.05224644726304237
-1.8450781371994438,-0.48716865890021666,-1.1661233980498302,76,0.06302746019033682
-0.48716865890021666,0.8707408193990105,0.19178608024939692,99,0.08210155998478087
0.8707408193990105,2.2286502976982376,1.549695558548624,108,0.08956533816521549
2.2286502976982376,3.586559775997465,2.907605036847851,108,0.08956533816521549
3.586559775997465,4.944469254296692,4.265514515147078,74,0.06136884281690691
4.944469254296692,6.302378732595919,5.6234239934463055,30,0.024879260601448745
6.302378732595919,7.660288210895146,6.981333471745533,13,0.010781012927294458
7.660288210895146,9.018197689194373,8.33924295004476,17,0.014098247674154291
9.018197689194373,10.3761071674936,9.697152428343987,6,0.00497585212028975
10.3761071674936,11.734016645792828,11.055061906643214,5,0.0041465434335747915
11.734016645792828,13.091926124092055,12.412971384942441,13,0.010781012927294458
13.091926124092055,14.449835602391282,13.770880863241668,3,0.002487926060144875
14.449835602391282,15.807745080690509,15.128790341540896,1,0.0008293086867149583
15.807745080690509,17.165654558989736,16.486699819840123,6,0.00497585212028975
17.165654558989736,18.523564037288963,17.84460929813935,4,0.003317234746859833
18.523564037288963,19.88147351558819,19.202518776438577,3,0.002487926060144875
19.88147351558819,21.239382993887425,20.560428254737808,4,0.0033172347468598154
21.239382993887425,22.597292472186645,21.918337733037035,3,0.002487926060144888
22.597292472186645,23.955201950485865,23.276247211336255,7,0.005805160807004738
23.955201950485865,25.3131114287851,24.634156689635482,1,0.0008293086867149538
25.3131114287851,26.671020907084333,25.992066167934716,0,0.0
26.671020907084333,28.028930385383553,27.349975646233943,1,0.0008293086867149626
28.028930385383553,29.386839863682773,28.707885124533163,1,0.0008293086867149626
29.386839863682773,30.744749341982008,30.06579460283239,1,0.0008293086867149538
30.744749341982008,32.10265882028124,31.423704081131625,0,0.0
32.10265882028124,33.46056829858046,32.78161355943085,0,0.0
33.46056829858046,34.81847777687968,34.13952303773007,0,0.0
34.81847777687968,36.176387255178916,35.4974325160293,2,0.0016586173734299077
36.176387255178916,37.53429673347815,36.85534199432853,0,0.0
37.53429673347815,38.89220621177737,38.21325147262776,0,0.0
38.89220621177737,40.25011569007659,39.57116095092698,1,0.0008293086867149626
40.25011569007659,41.608025168375825,40.92907042922621,0,0.0
41.608025168375825,42.96593464667506,42.28697990752544,0,0.0
42.96593464667506,44.32384412497428,43.64488938582467,0,0.0
44.32384412497428,45.6817536032735,45.00279886412389,0,0.0
45.6817536032735,47.03966308157273,46.360708342423116,0,0.0
47.03966308157273,48.39757255987197,47.71861782072235,0,0.0
48.39757255987197,49.75548203817119,49.07652729902158,0,0.0
49.75548203817119,51.11339151647041,50.4344367773208,0,0.0
51.11339151647041,52.47130099476964,51.792346255620025,0,0.0
52.47130099476964,53.82921047306888,53.150255733919266,1,0.0008293086867149495
