bin_left,bin_right,bin_center,count,density
-37.07685394122094,-36.25907628073464,-36.66796511097779,1,0.0013770566017375233
-36.25907628073464,-35.44129862024834,-35.85018745049149,0,0.0
-35.44129862024834,-34.62352095976203,-35.03240979000519,0,0.0
-34.62352095976203,-33.80574329927573,-34.21463212951888,0,0.0
-33.80574329927573,-32.98796563878943,-33.39685446903258,0,0.0
-32.98796563878943,-32.17018797830313,-32.57907680854628,0,0.0
-32.17018797830313,-31.35241031781683,-31.761299148059983,0,0.0
-31.35241031781683,-30.534632657330526,-30.943521487573676,0,0.0
-30.534632657330526,-29.716854996844226,-30.125743827087376,0,0.0
-29.716854996844226,-28.899077336357927,-29.307966166601076,0,0.0
-28.899077336357927,-28.081299675871623,-28.490188506114777,0,0.0
-28.081299675871623,-27.26352201538532,-27.67241084562847,0,0.0
-27.26352201538532,-26.44574435489902,-26.85463318514217,0,0.0
-26.44574435489902,-25.62796669441272,-26.03685552465587,0,0.0
-25.62796669441272,-24.810189033926417,-25.21907786416957,0,0.0
-24.810189033926417,-23.992411373440113,-24.401300203683263,1,0.0013770566017375172
-23.992411373440113,-23.174633712953813,-23.583522543196963,0,0.0
-23.174633712953813,-22.356856052467514,-22.765744882710663,1,0.0013770566017375233
-22.356856052467514,-21.53907839198121,-21.947967222224364,0,0.0
-21.53907839198121,-20.72130073149491,-21.13018956173806,1,0.0013770566017375233
-20.72130073149491,-19.903523071008607,-20.312411901251757,2,0.0027541132034750344
-19.903523071008607,-19.085745410522307,-19.494634240765457,1,0.0013770566017375233
-19.085745410522307,-18.267967750036004,-18.676856580279157,2,0.0027541132034750344
-18.267967750036004,-17.450190089549704,-17.859078919792854,0,0.0
-17.450190089549704,-16.6324124290634,-17.04130125930655,1,0.0013770566017375172
-16.6324124290634,-15.8146347685771,-16.22352359882025,1,0.0013770566017375233
-15.8146347685771,-14.996857108090797,-15.405745938333949,0,0.0
-14.996857108090797,-14.179079447604497,-14.587968277847647,1,0.0013770566017375233
-14.179079447604497,-13.361301787118194,-13.770190617361346,0,0.0
-13.361301787118194,-12.543524126631894,-12.952412956875044,3,0.00413116980521257
-12.543524126631894,-11.72574646614559,-12.134635296388742,3,0.004131169805212552
-11.72574646614559,-10.90796880565929,-11.31685763590244,2,0.0027541132034750466
-10.90796880565929,-10.09019114517299,-10.49907997541614,2,0.0027541132034750466
-10.09019114517299,-9.272413484686687,-9.68130231492984,1,0.0013770566017375172
-9.272413484686687,-8.454635824200388,-8.863524654443538,5,0.006885283008687616
-8.454635824200388,-7.636858163714084,-8.045746993957236,7,0.009639396212162622
-7.636858163714084,-6.819080503227784,-7.227969333470934,7,0.009639396212162664
-6.819080503227784,-6.001302842741481,-6.410191672984633,10,0.013770566017375172
-6.001302842741481,-5.183525182255181,-5.592414012498331,14,0.019278792424325328
-5.183525182255181,-4.365747521768881,-4.774636352012031,20,0.027541132034750462
-4.365747521768881,-3.5479698612825743,-3.956858691525728,36,0.049574037662550405
-3.5479698612825743,-2.7301922007962744,-3.1390810310394244,55,0.07573811309556379
-2.7301922007962744,-1.9124145403099746,-2.3213033705531245,63,0.08675456590946397
-1.9124145403099746,-1.0946368798236747,-1.5035257100668247,70,0.09639396212162663
-1.0946368798236747,-0.2768592193373678,-0.6857480495805213,107,0.14734505638591372
-0.2768592193373678,0.5409184411489321,0.13202961090578214,114,0.15698445259807767
0.5409184411489321,1.358696101635232,0.949807271392082,103,0.1418368299789649
1.358696101635232,2.1764737621215318,1.7675849318783818,70,0.09639396212162663
2.1764737621215318,2.9942514226078316,2.5853625923646817,46,0.06334460367992607
2.9942514226078316,3.8120290830941386,3.403140252850985,33,0.04544286785733788
3.8120290830941386,4.629806743580438,4.2209179133372885,20,0.027541132034750462
4.629806743580438,5.447584404066738,5.038695573823588,17,0.023409962229537895
5.447584404066738,6.265362064553038,5.856473234309888,9,0.012393509415637709
6.265362064553038,7.083139725039345,6.674250894796192,9,0.012393509415637601
7.083139725039345,7.900917385525645,7.492028555282495,7,0.009639396212162664
7.900917385525645,8.718695046011945,8.309806215768795,4,0.005508226406950093
8.718695046011945,9.536472706498245,9.127583876255095,8,0.011016452813900186
9.536472706498245,10.354250366984552,9.945361536741398,4,0.0055082264069500455
10.354250366984552,11.172028027470851,10.763139197227702,4,0.005508226406950093
11.172028027470851,11.989805687957151,11.580916857714001,3,0.00413116980521257
11.989805687957151,12.807583348443451,12.398694518200301,3,0.00413116980521257
12.807583348443451,13.625361008929758,13.216472178686605,3,0.004131169805212534
13.625361008929758,14.443138669416058,14.034249839172908,4,0.005508226406950093
14.443138669416058,15.260916329902358,14.852027499659208,0,0.0
15.260916329902358,16.078693990388658,15.669805160145508,1,0.0013770566017375233
16.078693990388658,16.896471650874958,16.487582820631808,1,0.0013770566017375233
16.896471650874958,17.714249311361264,17.30536048111811,0,0.0
17.714249311361264,18.532026971847564,18.123138141604414,0,0.0
18.532026971847564,19.349804632333864,18.940915802090714,0,0.0
19.349804632333864,20.167582292820164,19.758693462577014,2,0.0027541132034750466
20.167582292820164,20.98535995330647,20.576471123063317,1,0.0013770566017375114
20.98535995330647,21.80313761379277,21.39424878354962,0,0.0
21.80313761379277,22.62091527427907,22.21202644403592,0,0.0
22.62091527427907,23.43869293476537,23.02980410452222,1,0.0013770566017375233
23.43869293476537,24.256470595251677,23.847581765008524,0,0.0
24.256470595251677,25.074248255737977,24.665359425494827,0,0.0
25.074248255737977,25.892025916224277,25.483137085981127,0,0.0
25.892025916224277,26.709803576710577,26.300914746467427,0,0.0
26.709803576710577,27.527581237196877,27.118692406953727,0,0.0
27.527581237196877,28.345358897683177,27.936470067440027,0,0.0
28.345358897683177,29.163136558169477,28.754247727926327,0,0.0
29.163136558169477,29.98091421865579,29.572025388412634,0,0.0
29.98091421865579,30.79869187914209,30.38980304889894,0,0.0
30.79869187914209,31.61646953962839,31.20758070938524,0,0.0
