bin_left,bin_right,bin_center,count,density
-18.708690908250347,-18.23450411735774,-18.471597512804045,1,0.0023748576463007622
-18.23450411735774,-17.760317326465135,-17.997410721911436,0,0.0
-17.760317326465135,-17.286130535572525,-17.52322393101883,0,0.0
-17.286130535572525,-16.81194374467992,-17.049037140126224,0,0.0
-16.81194374467992,-16.337756953787313,-16.574850349233614,0,0.0
-16.337756953787313,-15.863570162894705,-16.100663558341008,0,0.0
-15.863570162894705,-15.389383372002099,-15.626476767448402,0,0.0
-15.389383372002099,-14.915196581109491,-15.152289976555796,0,0.0
-14.915196581109491,-14.441009790216885,-14.678103185663188,1,0.0023748576463007622
-14.441009790216885,-13.966822999324279,-14.203916394770582,0,0.0
-13.966822999324279,-13.492636208431671,-13.729729603877974,0,0.0
-13.492636208431671,-13.018449417539063,-13.255542812985368,1,0.002374857646300753
-13.018449417539063,-12.544262626646457,-12.78135602209276,0,0.0
-12.544262626646457,-12.070075835753851,-12.307169231200154,0,0.0
-12.070075835753851,-11.595889044861243,-11.832982440307546,0,0.0
-11.595889044861243,-11.121702253968635,-11.35879564941494,0,0.0
-11.121702253968635,-10.64751546307603,-10.884608858522332,0,0.0
-10.64751546307603,-10.173328672183423,-10.410422067629726,1,0.0023748576463007622
-10.173328672183423,-9.699141881290815,-9.936235276737118,1,0.002374857646300753
-9.699141881290815,-9.22495509039821,-9.462048485844512,5,0.011874288231503811
-9.22495509039821,-8.750768299505602,-8.987861694951906,1,0.002374857646300753
-8.750768299505602,-8.276581508612995,-8.513674904059298,1,0.0023748576463007622
-8.276581508612995,-7.802394717720388,-8.03948811316669,2,0.004749715292601506
-7.802394717720388,-7.3282079268277815,-7.565301322274085,2,0.0047497152926015244
-7.3282079268277815,-6.854021135935174,-7.091114531381478,2,0.004749715292601506
-6.854021135935174,-6.379834345042568,-6.616927740488871,2,0.0047497152926015244
-6.379834345042568,-5.90564755414996,-6.142740949596264,5,0.011874288231503766
-5.90564755414996,-5.431460763257354,-5.668554158703657,9,0.021373718816706862
-5.431460763257354,-4.957273972364746,-5.19436736781105,5,0.011874288231503766
-4.957273972364746,-4.48308718147214,-4.720180576918443,6,0.014249145877804573
-4.48308718147214,-4.008900390579532,-4.245993786025836,12,0.02849829175560904
-4.008900390579532,-3.534713599686926,-3.771806995133229,9,0.021373718816706862
-3.534713599686926,-3.06052680879432,-3.297620204240623,10,0.023748576463007622
-3.06052680879432,-2.586340017901712,-2.823433413348016,26,0.061746298803819585
-2.586340017901712,-2.112153227009106,-2.349246622455409,26,0.061746298803819814
-2.112153227009106,-1.6379664361164998,-1.8750598315628029,37,0.0878697329131282
-1.6379664361164998,-1.1637796452238902,-1.400873040670195,49,0.11636802466873647
-1.1637796452238902,-0.6895928543312841,-0.9266862497775872,71,0.16861489288735412
-0.6895928543312841,-0.21540606343867807,-0.4524994588849811,88,0.20898747287446706
-0.21540606343867807,0.258780727453928,0.02168733200762496,103,0.24461033756897851
0.258780727453928,0.7329675183465376,0.4958741229002328,108,0.2564846258004804
0.7329675183465376,1.2071543092391437,0.9700609137928407,83,0.19711318464296324
1.2071543092391437,1.6813411001317498,1.4442477046854467,64,0.15199088936324878
1.6813411001317498,2.155527891024356,1.9184344955780528,44,0.10449373643723353
2.155527891024356,2.6297146819169654,2.3926212864706606,33,0.07837030232792457
2.6297146819169654,3.1039014728095715,2.8668080773632685,14,0.033248007048210675
3.1039014728095715,3.5780882637021776,3.3409948682558746,8,0.018998861170406098
3.5780882637021776,4.052275054594784,3.8151816591484806,7,0.016624003524105337
4.052275054594784,4.52646184548739,4.289368450041087,9,0.021373718816706862
4.52646184548739,5.000648636379999,4.7635552409336945,7,0.01662400352410521
5.000648636379999,5.474835427272605,5.237742031826302,5,0.011874288231503811
5.474835427272605,5.9490222181652115,5.7119288227189084,6,0.014249145877804573
5.9490222181652115,6.4232090090578176,6.1861156136115145,2,0.0047497152926015244
6.4232090090578176,6.897395799950427,6.660302404504122,3,0.007124572938902234
6.897395799950427,7.371582590843033,7.13448919539673,6,0.014249145877804573
7.371582590843033,7.845769381735639,7.608675986289336,3,0.007124572938902287
7.845769381735639,8.319956172628245,8.082862777181942,2,0.0047497152926015244
8.319956172628245,8.794142963520855,8.55704956807455,3,0.007124572938902234
8.794142963520855,9.268329754413461,9.031236358967158,1,0.0023748576463007622
9.268329754413461,9.742516545306067,9.505423149859764,0,0.0
9.742516545306067,10.216703336198673,9.97960994075237,0,0.0
10.216703336198673,10.690890127091283,10.453796731644978,2,0.004749715292601488
10.690890127091283,11.165076917983889,10.927983522537586,0,0.0
11.165076917983889,11.639263708876495,11.402170313430192,1,0.0023748576463007622
11.639263708876495,12.113450499769101,11.876357104322798,0,0.0
12.113450499769101,12.587637290661707,12.350543895215404,0,0.0
12.587637290661707,13.061824081554317,12.824730686108012,0,0.0
13.061824081554317,13.536010872446923,13.29891747700062,0,0.0
13.536010872446923,14.010197663339532,13.773104267893228,0,0.0
14.010197663339532,14.484384454232135,14.247291058785834,0,0.0
14.484384454232135,14.958571245124745,14.72147784967844,0,0.0
14.958571245124745,15.432758036017347,15.195664640571046,0,0.0
15.432758036017347,15.906944826909957,15.669851431463652,0,0.0
15.906944826909957,16.381131617802566,16.14403822235626,0,0.0
16.381131617802566,16.85531840869517,16.618225013248868,0,0.0
16.85531840869517,17.32950519958778,17.092411804141474,0,0.0
17.32950519958778,17.803691990480388,17.566598595034083,0,0.0
17.803691990480388,18.27787878137299,18.04078538592669,0,0.0
18.27787878137299,18.7520655722656,18.514972176819295,0,0.0
18.7520655722656,19.226252363158203,18.9891589677119,0,0.0
19.226252363158203,19.700439154050812,19.463345758604508,0,0.0
19.700439154050812,20.174625944943422,19.937532549497117,0,0.0
20.174625944943422,20.648812735836025,20.411719340389723,0,0.0
20.648812735836025,21.122999526728634,20.88590613128233,0,0.0
21.122999526728634,21.597186317621237,21.360092922174935,0,0.0
21.597186317621237,22.071373108513846,21.83427971306754,0,0.0
22.071373108513846,22.545559899406456,22.30846650396015,1,0.002374857646300744
