file_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
48,-38.478797312728446,3.3955749454265565,0.434958667235817,0.014969606326856054,0.2414870910986464,-0.1347969520403901,-0.2359219935440849,-0.7902659120606477
49,-34.02849594480256,4.772611486548383,5.0971639985072015,-1.2115329511960016,-0.036621204719905674,0.9329523932280945,0.28197445043172165,-0.7930523186701226
50,-32.37933853260518,4.4728158874736685,3.5081123455801615,-1.7183057700473037,-1.3213832426325214,-1.3573177993895593,0.035539962906375525,0.3279092128809404
51,-35.12342370879393,9.779584475985326,1.6394551736963385,1.427766268102037,1.2713147514222127,1.4567988309925826,-0.6257800205434816,0.12956299758372308
52,-26.10279362559319,5.429804386073028,3.316533213013391,0.8345975460684537,-0.40658518419864587,0.16043564163780383,0.1206454662499306,-0.9788684038430663
53,-42.176554564881414,-1.343255006679888,-0.4760613322309387,-1.412941276450149,1.17312868858649,0.5069433835192257,-0.48673657986556756,-0.17074779977488266
54,-40.45494493976655,-2.5019064010126613,-2.38230304301089,-2.661122917234079,2.032789669161615,1.2508163348949182,-0.3047041378077392,-0.09720748739290774
55,-36.59401390884596,0.557430089976478,2.934307202224729,-0.830841966967323,2.4035571130345526,0.8609844891240517,-0.3320134497719125,1.950867071408384
56,-4.032356529037817,2.7792547891423918,17.075374146594214,7.010789159210744,-3.141756676958231,-1.1399913911918642,-2.445558333124258,-3.3303904189859685
57,-27.237390904194395,1.426481436527544,0.30021372649554684,-0.622078438625647,-0.2910867675335087,-1.6005373562710046,-0.7930872772289902,-0.318969323059974
58,-25.20269364783158,3.9942053137863383,2.341339777741406,1.7691025274758567,0.5616574082442788,0.5256730866110102,-1.2034816940222621,-0.8128805210558097
59,-33.3944834825784,-1.0291819661689958,-1.3075789724105285,-0.9504101384806486,1.3757674680399725,0.5534435653288191,-1.3441332478817754,-0.6161215447144093
60,-39.6976511051067,-0.5057833935251549,0.9122637929457456,-1.5800695104867344,0.7550708090069612,1.6998169726297738,-0.6625133856890856,-0.6062518528401101
61,-33.212366831407365,3.690363399800937,-4.364238241002266,-1.6854709284943283,1.4191018643125626,-1.2785466870616984,-0.9445151118139256,1.772795305933383
62,-29.9406847069858,-1.3595881393255265,1.3023649107924062,0.0818228738149174,-0.6707388996555514,-1.2650993663496792,0.7791658459289772,0.606845446226073
63,-29.29175331659199,-2.646261481763158,-2.6040779470427036,-3.920902152990708,1.257798110191827,0.9059335612848481,0.006116111521486774,-0.7965042461815084
64,-31.6689807905123,0.4686099694314517,4.419631781208371,4.702708762560266,-1.3308822492888273,1.4615327336065596,-1.3199142320494783,-1.4232932843774162
65,-31.477683333137783,-3.822926309750161,-4.426709827985335,-2.496343259522969,2.491010765844369,1.3870059919274613,-0.4278061347504048,-0.9481815452944544
66,-24.56439258666283,-0.8927115810014651,-3.237964969286479,-0.9134137629012398,4.998849981989566,0.9982336382797015,-2.797579180041131,-0.12310743267653854
67,-29.15790518143814,4.247503264528866,3.2424773528048396,0.9975851170888833,1.402872991058385,-0.8071801385760756,0.20012496185249293,-0.2439410396385398
68,-34.414532766505154,1.4138378643470813,1.9184101290221744,1.3692577230384884,0.45398682440591487,-0.791942031863793,1.8171284587062075,1.202178785677516
69,-5.689606525283723,1.2140250706659408,12.69095777893263,3.623336378246566,1.2207631900956486,-1.2417957743807186,-0.1574976533160852,2.5041071583528094
70,-28.003124833166996,-0.29895339746622296,-0.32735910938376755,-3.349221767074292,-0.8703590891774877,-2.0125435178070483,0.37955703148982517,-0.9700344225774846
71,-36.013524811365606,-1.2046283607369614,-0.4070306205487409,-3.2249014585063787,1.8924603950235388,1.0796831472724502,-0.4516639492372943,-0.3609902009337004
72,-37.4465400489853,0.2511383047160673,1.2843356637076782,-0.06575898922654907,-0.04463012121221565,0.13860333903493696,-0.24491171014332647,0.5116394485175059
73,-34.23168293343389,-0.34708827861266783,4.681261508064999,0.05658098502834337,1.2614826701875093,1.3469803250628642,-0.7514976719216958,0.17299543212254928
74,-26.136232506088913,1.674257271111209,3.509522108035502,5.707749209084937,-2.4677795658266253,-1.1376963326133145,-0.007534543209014836,-1.369982752330133
75,-10.471365118570894,3.783763913227715,-0.6305188060061079,-8.577899744089121,-4.332103844168445,6.1669057909892295,1.1439398808217136,1.6392071182220966
76,-1.3142567127640585,4.341859729317753,9.096327517174254,-22.939010492264206,-12.10134909255588,4.0062798781167706,-13.628796562994319,10.194708342662835
77,-10.317851443918817,6.213214501322974,0.4573373873860464,-5.437666598140411,-0.18358308389760267,4.417259137166228,0.08146694677188088,1.7084169549797403
78,22.63285289881688,34.20479225562533,-0.15279054738477627,0.5830120199404895,-10.024690337165277,2.4262231899236224,-1.7208997027969681,0.23130091722041274
79,16.89897011793874,16.575424079013892,1.142232701221547,4.852308720853574,-1.0251041089314878,0.6610091445083457,-2.0114336703036977,0.127746782856941
80,40.040628364651255,62.73881628793477,-25.40127449258055,14.165761457701,1.4376234802534391,4.808921017678011,3.9584432480959184,-1.048966887154167
81,36.145026782457016,50.34981936417383,-38.78425116274665,16.430327120027844,9.490453478878756,0.894462062397214,3.8515030031417052,-1.909435620651076
82,-8.319233708703436,-9.202324835798823,-3.0796078871720782,-1.9218701364174944,1.2067243698773273,0.41297730573892016,0.15268462601287422,0.22926603149500507
83,-16.027581724976713,-5.497420643752449,-4.061718734560629,-2.6045646173249537,1.3092924081818897,1.7114031954846678,-0.340075365100302,0.6324178070008336
84,-16.657877063258436,-3.815098870761856,-3.941586336819827,-2.689340285384992,1.3749486016456094,2.494054156015197,-0.6418942047163713,-0.8341177075259432
85,-14.680086099569586,9.70831448892255,-6.538251946826374,2.0550422554661134,1.4973068188417438,3.0190456787573456,3.936864947500742,-0.8352968905217183
86,-27.098460112915543,-1.03246713910226,-0.44116763980458285,-3.210560387911816,1.7272800620210818,2.145108688781533,-0.7350009986158681,0.2555871753883986
87,-16.81311401921324,10.069460777076845,-3.486333448846072,1.0552938074407971,-1.7947052084686708,1.1761055937161027,0.9805763500765751,0.41926820003242127
88,-21.145707192565197,-4.102281141149552,4.906222764705886,2.43031446338604,-1.0646270017541004,-0.031317748552682455,-0.7579928728371288,-0.3981183352620956
89,-5.05180540115013,-10.70453888500642,-5.218065817531787,-2.243245512360106,2.5056037114278182,2.283910126138317,-1.5257223440005199,-0.5487949842508851
90,-6.4822837993039375,19.575935955823173,3.6294382665160025,0.17296104978972274,4.697866404300222,-0.7259678767197055,0.050688267534176205,-1.3058201035926746
91,81.4806560657459,-2.6462609376875648,5.72896987093415,3.79638964918665,11.502523027008014,-0.9293264295832271,0.020706347093604964,2.888807016427167
92,-8.349836046440197,-10.490016893952571,-2.507551610904311,1.8939475169598747,-3.314582673867221,0.6467086115753348,0.6329215755536246,-1.6799703346160488
93,17.25509109013574,-15.582970683399916,-8.78033207798072,-4.230086578095594,-0.2834701571276213,1.5988594787491932,-0.48384204333082365,-0.23980832008569258
94,55.9131190009479,-33.51184861065539,-8.717279467978353,-2.2987389183624503,-0.3665872970037873,1.4363065849520584,-1.1981490256657925,-1.5480878484687317
95,92.59574139045803,-27.155028110331923,19.223745789495204,-19.042340440409617,1.5956587237681583,-4.681193485714737,4.959223173715442,-6.098526873398388
96,64.95331628481055,-33.54210537444533,7.627936788910755,-3.7139181176995995,6.618042679919124,-2.6124354409265047,0.045053532659168,-4.781421568498466
97,2.25164078982497,-10.269914740725131,-5.1120012756184705,-1.0578647051014214,1.318710498355672,1.1150885163590347,0.8247570873352199,-1.330066147018262
98,12.055640639656751,-1.9063603195012184,-0.08346164273643752,-1.8419448109064218,-0.06136976768039459,-0.19699253785833196,-0.06950612984142095,-0.8420079275236884
99,109.26789986075133,-33.1797446991834,12.073995589173355,0.019969367644333363,1.4841844991461384,8.239128056345532,-0.7270894624267701,3.779741675175891
100,154.02510172540522,42.21816215779894,12.452887221632349,-14.848854994183336,-2.1987696720348247,-9.632767854471947,-1.4375790534964696,2.552868728400282
101,36.27650379810226,-23.137251453526645,-7.512056675583975,-2.597006879078586,-1.5570701332980768,0.704348030390191,1.3651394201368283,0.07431986674638619
102,42.0649487010961,-0.9596180419871569,-12.30323735147114,3.470689232563744,0.10906957137273719,-4.910107178555618,2.139700776499615,4.223552777035538
103,79.2710922781231,24.729517255811217,-2.4108165354638422,10.20634369439038,-1.3145190049657909,-1.2781997682354547,-0.4236496120341548,-0.5229513091271804
104,143.07338646251497,4.359534539255499,30.618246639514236,34.692636787545666,-19.35249791825004,-14.814750378067432,5.196885588288277,6.305381569080649
105,45.3218287282622,39.86150628130514,-11.469665320287854,-7.43793384554798,-4.481707139118883,8.921339269459294,4.014329756214258,0.7082043970903985
106,-9.592336354139752,-6.30566465380439,-3.269335073292052,-0.2746104178002869,-1.2017941336645326,-2.0287532369588486,0.42352514053821133,0.14140929135808453
107,41.4015471353226,-18.112830201756704,-5.861965949502121,-1.680342757973673,0.5660049281208329,0.17633897423141282,0.4359543774892245,-1.071112015628117
108,91.01065296039347,40.74114684340099,-15.27241409287235,13.052207640720956,4.8560539003977485,-6.35888777419941,-5.629380052396283,0.524750706068379
109,-18.924892063017122,-5.420880258860499,-2.4081322416052524,-1.288284938470446,1.4352929511755406,-0.4110396014067994,-0.696474014369625,-0.26038979470675466
110,-33.3346496808915,5.242059407399138,0.8937285636311688,-0.8477430408704278,0.7362766861056418,-1.468008266303327,-1.1804621612208162,0.40015724168929423
111,-27.363146794856682,0.8532595392378244,0.6677742436948803,-0.880448590138396,-0.9154347756285756,0.5584082730575902,0.03648232365021133,-0.8164980173827636
112,-23.916453108145728,-2.240116998875451,1.3321779846336819,-2.0065984695708194,0.43166597826656666,-0.23529732263506717,0.49867436332695075,0.05777558135621183
113,-37.476078156557506,4.470906828537422,2.236591771505885,0.32286636533048324,-0.7274378476055288,0.6028338896717828,-0.9840258170583441,-0.6067905302699121
114,-42.00642634600518,1.2660125316301578,3.110581568211701,-0.4888671506492419,0.8158431920367459,-0.4750299793031506,0.611315751232569,-0.1301901864199635
115,-36.509912258940076,6.656453205674942,3.4973608690250404,-1.6082823869586687,0.8098030708187104,-0.327784238221004,0.06727260393633315,-0.7929930574252929
116,-31.415046840895677,-1.7715230273672942,-0.7252839320258742,-3.362258854628502,0.19958151823839235,0.19105771219744772,0.9224479248630758,0.27549083479178543
117,-34.28779076978049,-1.653260019532816,-0.24077914725939623,-1.8951607285457837,0.02171592133684409,-0.6146596925458033,0.5726180941309531,1.053864008514272
118,-37.66011296766216,1.9149420258254661,1.2832963278408576,0.43678009523073164,-0.4756007192615083,-0.47163102542429564,0.12390950214965249,0.6025381132565822
119,-31.54415878804318,2.3899337881560268,3.3473069253799315,1.6054281739695444,0.7194170238288106,0.6164127388095983,0.793615130966572,0.6975505777126705
120,-23.158259487344612,2.4803439848204274,4.812520105569675,2.554049752205565,0.6168713445332255,1.7911859242762822,0.6984214389850044,1.3303183655879929
121,-32.502183816082955,1.9756007648554557,5.299153906610829,1.8625427006781214,0.3119648834025531,1.440094251639261,-0.7471458432483432,-0.7222281074073237
122,-37.70452048127708,4.794836114245009,4.2317011411042005,-0.05072743458893564,0.6498039959377164,1.1775495761852854,-0.13188299373039308,0.038996088682725104
123,-31.37027819353022,0.7824172383292928,2.712780045870285,1.9347471492942687,-1.4668054504798869,-1.7643570586797972,1.5463569972713207,0.5952223041620309
124,-34.93743394948016,3.9638341288888674,1.8674120464898332,-0.788781303243253,0.282025633923409,0.8985255493236467,0.7823007979247261,0.6046705211159725
125,-49.551598309467785,3.7471649493348163,0.17091301718805726,-0.8565635421238983,1.480537839182076,-0.31261813756391993,0.13901887891317646,1.3982993429587485
126,-40.314047130526134,4.582469275441268,3.8166351481690994,1.4408161076954147,1.5236651382473076,0.42071748835794004,-0.10256849311089707,0.7997045282315834
127,-30.26062919721845,5.262438135767608,1.7430606899803216,2.4719731449864266,-0.8010297432741563,0.03319420962260808,0.2698549435740246,-0.5953997009546962
128,-31.837248655569535,3.9314208700210274,-0.6942821424737001,1.3355856981481307,1.009100606405108,-0.6339156722887163,-0.29367470266144735,-0.4091197454204492
129,-20.677151297553944,6.843132275735295,9.975244431065331,3.664902864551897,-0.6136250586613744,0.7470907024013804,-0.28464667119981324,-1.5042530914801835
130,-19.196226845270242,18.777648906557708,1.6429144342605264,-4.887731637189793,0.5433969629551443,-0.8972183372814589,-0.5976694438952828,-0.9341706051557713
131,-23.631268259541777,-4.7844033197665174,5.1848737394883075,9.279688934858827,-4.566193629504832,-0.8730017699018693,0.6661762167404074,0.8525751566526975
132,-38.6125223864239,1.7687371907247869,1.3740539965335232,-0.9479818708262441,-0.17777861403969625,0.3771327227185177,0.09348600114215709,-0.5419742966545633
133,-34.96286021690994,2.576781214017698,1.273748248222516,-0.012737448572863819,-0.28806669700378496,0.06361338999677023,0.2038346216172536,-0.6672636357801449
134,-18.551193068329077,6.385847646147833,7.114053678008325,4.086456365735369,1.2697143973535892,1.6565725086025946,-1.773456361541528,-1.4287779435227659
135,-26.884802539790602,10.003747059914916,-3.8619526676912757,2.4334814052645384,-1.3838997745015986,-1.3776765321622704,-0.2042808868069652,-0.4241632104198964
136,-32.89068228139102,-7.276033073092764,-6.831599877219478,-2.2901940440014097,-0.6130283080194839,-0.4618114224092886,0.5187795855907689,-0.4157341868452748
137,-38.87705584932664,-2.1439416081598486,-2.3167731577464394,-1.5840265717144737,-0.7878777620292292,-2.203819737742327,0.8796894730972433,1.3965607838113197
138,-39.45980736803958,-0.05289620899935835,3.9692922809500946,-1.5844574247555112,2.6589739755320045,1.2720912473029424,-0.24274653610906896,1.1922188211395215
139,-39.34512280953461,2.015205008470072,3.255575039069286,0.6752547625353801,0.5110452982702207,0.9568198596610588,-0.36609267331481493,-0.3476037962003962
140,-43.331021060094926,4.034715779001989,1.8297950754202539,-1.7362805311319987,-0.12856546470793495,-0.27328064674327623,1.2055643176449202,0.19349744583153752
141,-34.34062864042322,-1.0718462388382717,-2.449012743100779,-0.23121613767123686,-0.2683590525722848,0.47608917929383077,-0.9217622501969757,-0.9479658673891624
142,-28.52671978924624,0.002222179218728507,4.236743831930529,2.069729816093661,-2.130481413059766,-1.4193085309043496,-0.0020279825507768332,-0.5819937309429133
143,-37.8054063835447,-4.280135320954289,-4.805722844858955,-4.604135109003847,1.3480788975466615,1.5018081165398112,-0.46692203809976773,-1.2012024317787227
144,-35.54658593087666,2.1524263392656358,-0.3024645952773829,-4.440573623927495,1.6570599159373114,1.6860296057771549,0.19749447830145514,0.49027834394223846
145,-36.51350674057413,0.10238039249818937,0.7190273484571743,-0.734289421797045,-0.25138558096476027,-0.847802255480095,0.4302352506397363,-0.5179333255911721
146,-33.69574204235391,0.9268798462839345,0.5777760650039175,1.0072217131855699,-1.504992864227565,0.37864718267812947,0.38436638291154895,-0.12357086481655533
147,-27.05190073030173,-4.189893091175671,-0.9625312587181293,-1.0064750331829566,2.2100462785836363,0.7216399405002951,-0.8035485799750532,-0.21179609764505322
148,-14.99919611148616,-1.2792779711525035,6.33224610838164,7.653817439403574,-4.5964816168740255,-0.5909340251786268,2.896978411279578,-3.087258964260206
149,-34.73514742262094,0.006737272016167993,2.139659989863976,-1.2336169944512454,2.4214767158578985,1.7056545798123368,1.5148782303166923,-0.20956647250246133
150,-39.91075828070842,2.8008673836401354,2.276765361648614,-2.258266153057729,1.346443538103907,-0.9638778904315048,0.2512475946980034,-0.0041611301272479265
151,-19.537430407506662,9.274051117075544,-9.10973063612839,-0.5310939657935377,2.29555504372752,0.8406843950827203,-0.8730289788505059,0.2965704122272082
152,-33.438703148307326,-0.6498516471790486,1.1270772900995416,0.0018020992464505415,0.2688209396056834,0.4227278306300922,0.07437669269372646,-0.15368154244049595
153,-27.857621506379402,0.9935613260075051,-0.42437790912630946,-0.05907259479533432,-0.18949357123081592,0.5701751587769854,2.5444865609391125,1.1809160152717497
154,-27.087910033098453,2.8674984944973443,-4.07821464442172,-0.8706037136529128,0.8051046843746845,1.9753059374733755,0.7846933156999506,0.23531328515759467
155,-15.299608729999084,7.777314509976942,-0.3089364614461531,-0.6856488932732558,2.1726679005189675,-0.7602802274538206,0.6717234948124683,-0.08118181643430745
156,-2.7095861352241117,-10.517421316834307,-3.221074726083088,-2.5604143380383606,-0.10412865389600995,1.1202361571270323,-0.4243685229653026,-0.6281898238251877
157,10.184021236039982,-4.429267893573822,0.2858892576550728,-6.217078914623042,1.170387193552516,0.7083181022801751,-0.5965514877577411,-0.19483477175296363
158,18.515487298235136,7.319844896909069,17.249494667601446,-6.437855066848488,5.564377327864413,-0.2681093514116968,-0.9338159751743026,1.4776313514826862
159,-21.051259874037587,4.077571844088453,4.6420737539450645,-2.9027032156178407,2.0913576128373754,-0.4461282384685047,-2.110789255337794,0.641497692711624
160,7.964626711129691,-12.31766015012442,-2.3274658999391753,-1.8618458477228879,3.469996647201312,3.131122763113075,-1.2448335623709177,0.8200098143351997
161,68.18616170112148,11.492223592685624,53.82921047306888,-3.4167937833504656,29.3097719609891,-7.028943483164038,15.154721178313885,-1.515398272635597
162,55.853409072079415,-7.95555574999645,8.582865393940606,-7.830605032386369,8.477426617409247,0.3651676848042863,6.297500132377627,-0.6223762384182187
163,4.473505017110111,-2.1849762985123795,-4.961745515923622,-2.559160066084308,0.9729251365977448,-0.918010525252556,-1.1074902689285009,0.7165454428436895
164,0.256306355901788,-3.5424809572890013,2.4206090247183036,2.483860235499097,2.5418237099697065,0.6084114529739543,-1.080139197824081,0.505212320680576
165,3.265375603920145,-11.398126464136629,1.0466640174282607,-2.854211896239782,-3.626528196206296,-5.299833234162146,3.3911187618401617,0.5941389198772054
166,0.23675962215158255,-11.945267677555407,1.9283282810163425,-2.0116514329310466,4.411006986024759,-0.5887107156893389,2.066005859456058,1.448060494831035
167,-0.5255953471600666,-3.711124448728213,-0.6648510924514721,-5.973424330662528,2.2863989491101884,-0.15385113382549176,-1.5157651527649805,1.008167813608803
168,-4.352913155934826,-6.879445183577662,-0.0028819952508154097,-0.3108211745421512,0.22235044186448968,-0.8235188927700995,0.27503262901391246,-0.9018114192052362
169,17.82916100694904,-13.35655353024575,-5.824357668526485,-3.5239892917875157,1.8277522881527375,1.788443117179792,0.37381250771979246,-0.7327207999389782
170,21.98167572890292,-7.407649874384691,-5.749809657435422,-2.739379665230587,-2.7777243344100793,0.08687304323217802,0.6631191586133032,-0.49150134505281695
171,28.814820321958862,-21.870360003613918,-15.16225652221651,-4.197654105976812,-3.4251428671097894,0.4694510524375308,1.3082576049482786,-2.182701978442961
172,30.436913894455714,-12.97143690012043,-3.8149520224492552,-2.954689151137439,-1.6363911213062223,0.3907854552008744,-1.4170203584828105,-3.219476468734822
173,18.440028761720242,-7.104337003879246,-0.6419308619768708,-0.9091182517420029,-1.4431068980544468,-0.826890640588987,0.5404986866054039,-1.4451574142352663
174,71.28953261206448,46.23514717506833,-30.549248391430517,20.230666975910406,-2.313942288620198,7.56351983475603,9.985533577036698,-1.368281695701476
175,2.737348801530114,-7.537285976655741,-0.7477311901762598,-0.5741143055035776,-0.897039156586744,0.6421570869882954,0.5889658070607245,-0.7216688571190385
176,58.7679346745977,-19.208104848550352,8.978395356730235,-12.66311516098651,-7.719670839467663,-0.9877206903950805,-8.02426784964976,1.5156050124653282
177,46.41375580106922,-13.695131777383457,-4.639307043985489,-0.3928983875531039,1.155885652049695,0.7246556315637657,-0.9775320322401004,-0.621817527646473
178,37.71677813720003,-8.776685261197722,4.149591320102463,6.398852332362906,-3.06177921544136,0.542166180848001,-0.8201335028506217,-1.2863124343633126
179,32.05895843437551,-11.33627838340207,-5.057662985349453,-1.208281340445635,-1.870323335375337,-1.6552205405909648,0.2903562753600091,2.4290761474876814
180,31.83735856834471,-13.328712620332931,-1.050134718049841,-2.1080846549555092,-3.9781782940070562,1.7319122789461814,0.3461645886549666,1.672810943861973
181,17.92762151949633,-12.52644726597161,-2.7266146029633873,0.3052095957253113,-1.9293488185619088,-1.4491496069397323,0.8108190607550637,0.4525617816821494
182,40.811697467619226,2.3178613840673097,3.1746110616344816,2.961072560683746,-5.748115666512629,-6.516081648476188,2.4396815349204517,3.670369995687526
183,0.2996442109899708,10.197355950253991,-3.218953884855409,-3.512609414652908,-2.2855781146637515,2.583874000480452,0.5229065001761722,1.510850876632867
184,73.74142171732244,-7.59951019794011,8.088088735894255,-2.4329428584014003,0.3256505849139004,2.9077724036730297,6.064435274299687,-2.9031590338939552
185,41.7222749705292,23.954438000121247,-6.154326283945554,-3.2718658909119767,-4.554994681553952,0.6780316191187332,-5.995893828282639,1.0443036759215547
186,13.624705643234096,5.775387072473043,-12.189785824658214,2.161507710046928,4.006274259531801,-2.660032872114947,-1.607910443691163,0.41823240913476084
187,13.21815441956974,18.58806876068236,-6.5438453432879555,0.8499655886231285,-3.248430709025912,5.784032821444776,5.023877884231555,-0.5168841239645793
