file_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
11,51.99217920566782,8.636215781835428,8.252197395112908,-1.3627216174106813,-2.27638922451204,4.176389348809362,4.51238671391557,-2.0104858803326007,3.442562494228184,4.043379181571088,-1.5326073809469958,0.1971255293154423,2.1978802390095367,-2.08061858778867,0.4749158552779285,0.4270920531464793,-0.36028181961245015,-0.005280053574554035,-0.008128823270566292,0.317940887626451,-0.10890212809124605
12,50.174197432846846,-10.045977936885958,-2.5898799119273437,0.3076423156654827,-1.2962969977560375,0.5525025523639708,0.47187122472848086,1.795014670073062,-0.2685805318856794,0.5933330556869688,1.7224524395211847,-0.565488749362118,0.0164472823734688,-0.6113337215485526,1.9363321255014432,-1.6229452952747452,-1.8046097916397326,0.3867136474228516,-2.660343094911993,-0.8771283486770894,-0.7179393309645625
13,53.95027043219339,-15.482001336438383,7.359230316824383,10.04086365996067,5.906453384172892,-1.6748422693893863,1.7524659161953542,4.2387672636772695,3.842262926436523,-2.439957880393238,3.1604346368779495,2.7393815651721765,0.1328490673538138,1.6778313698950418,-0.8233197672436161,0.22086200730857328,0.9753207071115454,-0.7220370706559218,-0.538161259004996,-0.41556616606529856,0.2156117451442818
14,17.39364506271723,-20.6099039608597,-11.838540847538074,-0.7796138193596286,-6.370093539376143,-2.2303129144812712,1.9382570545868882,-1.4537511239318845,0.6615303589470776,-0.8324628254607735,0.8437846884141854,0.7237388833263488,0.5559429504992334,0.36685800222923964,0.08167715037546804,-1.2009540188421701,-0.7819323389911642,0.3733202907822273,-0.39586587187818106,0.3785853402101564,1.0985447073238808
15,120.73630116193205,1.219578385487999,11.861739007168287,8.967691530987604,-19.19599541448289,-8.471602717895921,2.8323018113233966,-5.854190283046634,4.0664762743507294,1.9510273539588003,1.6977608992422693,-2.367839849893692,-1.598963227334959,-1.3230382793416642,1.9507324289526884,-1.1895101397570549,1.9369553439414517,-1.2997042422945588,-0.7512187449925866,-0.5374777279247545,-0.37426780519450176
16,4.363131627969472,-0.018903759932454425,-3.271579403804156,-3.4396641650313238,0.05060958012802944,1.5859061389182383,-0.5903849264904736,-0.03722450265322772,0.34077910291024405,-0.1755359218590021,-0.7290504070888447,0.11450022501760487,-0.09546685756666289,0.26761730047686927,-0.1312545923803402,0.37441225465726236,0.22280582148088404,-0.15400149954718445,0.19065758271731725,0.43018457440117513,-0.22127545462355652
17,17.954312749764807,-9.615109199206728,2.921807662122801,3.066399706159143,-0.8003549033581697,1.4538532278157827,-1.4435994453347631,-2.4793499932586127,0.3261281158014616,0.7026597391739414,1.1472055167257824,-0.2144270124952895,0.10954006157586593,-0.025312075959081002,-1.343773098561262,0.11333410842078365,-0.13588702267015282,-0.4373271700853804,0.29678262321089693,0.6498069350375624,-0.06827064908849548
18,17.716419289222273,-6.80595373136094,-0.13670941575327383,-2.707557050808931,1.3910812050294399,-0.03717899828962311,0.7930789077275447,-0.8906157627459943,1.417612438213608,-0.42731787069521293,-0.12461619024830617,0.2265070499638198,0.4455150746912878,0.814750606288282,0.5409221385473131,-0.016478163075517322,0.3322061153198341,-0.045691969110109885,-0.20303730462731504,0.3057084861492911,-0.16690338393535836
19,21.434519906851573,-9.158273864929157,-4.613143049016963,-3.6084396885486294,-0.24990986244782748,0.014585645421997924,0.501339823222235,-1.2307761073262546,0.40952972306770624,0.16748792074204447,0.2008840199786934,-0.004258100709847641,-0.03249202335744964,0.24823226252585928,-0.023746417639733786,0.1368455544777088,-0.02567256819680017,0.009575310799066228,-0.1542681961311028,0.32302190877181386,0.026497917999544384
20,16.118940161309617,-13.842457787958235,-8.501157352839964,-4.364854631059786,1.3687919712093644,1.2504036631750424,-0.5601915870974141,-0.40141922657035034,-0.24860586262224738,-0.1689819006174969,-0.47420284866762896,0.8583921706353422,-0.18676066733797309,-0.2726319897226412,-0.09034151905760197,0.27628734605141947,0.11634874743271488,-0.009593601211175884,-0.19962818498781776,0.4228422138078579,-0.01560430911244442
21,51.447701328217356,-26.880592374701404,-12.291697153220332,-3.0084955469608086,-0.27066989652163487,2.3708150201339184,1.3243452967807265,-1.1548139860222915,-0.7250502902532648,-0.29169632030418186,0.37967143649681234,-0.6661425188399948,0.061299874685247564,-0.01005054014576182,0.28109387779680445,0.0004509288525575691,-0.2677978123754402,0.1926617872906089,-1.1540177416477,0.5427118278718118,-0.34985737633921143
22,37.49864568042194,-10.509310773204982,1.101927118790741,-4.275007362302674,0.1585090563560802,2.650016021544236,-3.2452906228946303,2.1219975242162845,0.42723288331677894,-2.3889777302246253,1.0181654433417031,0.04849479886270039,1.605001140601273,-0.3236617533768326,0.19452473204052487,0.5275205090343458,-0.18103137050119875,-0.36247257367573077,-0.034625623203239524,0.4097864054533636,-0.053784850580856865
23,31.625358627032142,-19.025222789049998,-3.3386339645655183,3.6874885935792006,2.88349058101119,2.68956965884849,-0.8792841814830674,0.9014736800952193,-0.589638917523051,-2.329731943844759,-0.17848158838448205,-0.2128884581139788,-1.734540765710027,-0.15895140652366935,-0.4828611224586748,-0.8836950764604056,0.4186335343625984,0.23070044056529646,-0.3193410874665941,0.25594339617498607,-0.1228318183927447
24,-4.866722739510036,1.8524317683516383,14.078875713229852,2.6428318288611297,4.796947057058206,0.8676595986174069,-6.551495587532616,7.110155144761285,3.7648494151440492,0.6073979666005619,-1.8945265959317028,0.5292101182747231,-0.7525674283127212,-2.3640351549089447,-1.260194354516804,-0.36667731885970695,0.24285247312772373,-0.023376344738742134,-0.29002693996595535,0.1669599783015093,0.0030533224440245084
25,21.352987187155286,21.48810738694352,19.609251511908315,-11.424887639021598,-2.9789559980941362,-0.1293888725454184,-3.534334784834168,4.415945807701548,6.274256892132919,2.3011776590141135,-2.862619211211197,-1.6146857982140759,-1.5226923878558976,0.5525487124785642,0.5604396728322734,-0.8508595606058222,-0.1807997216902312,-0.8064289933055926,-0.42538456448372136,0.26792186932458056,-0.04721976722864018
26,27.07644649303932,39.86625286291933,0.04746126112135393,0.5489058652938373,-4.032992777666178,5.582826822921603,-4.924195684383706,-1.189625902933208,-2.087472004296275,2.2350249648959735,2.5210987056968825,-0.4851026192997492,4.7189051244918625,-0.8651868769657183,-0.12423822287255626,0.2107996893880768,-0.5376032320295707,-0.016346328267400078,0.2097378828319458,0.6044758775223902,0.08632111724997474
27,0.6591578788634981,24.84755755641064,-8.041089141987529,4.834398955158584,1.944809820878023,0.803714679069814,1.1350406518970917,1.4218274214830315,0.17539783242472942,-1.6705316979498985,-0.31564459116806937,1.088970845893725,1.7234131649855124,-0.35088304687615113,1.4566217865730666,-0.8625120386385888,0.06261738609912391,-0.6204576075725362,-1.1769666350554735,-0.1666354056391423,-0.6192993550260117
28,3.8426335000745167,-5.281762911371147,-1.5970064270043474,0.6247508371996181,0.35562782156093126,-0.732519817691601,-0.26751663949162874,0.17806973066441167,0.2122650649903883,-0.26377713615657,-0.5108228647058309,0.3416605459407197,0.2603404476757308,-0.08451726041722897,-0.26276527937427574,0.2864666978232271,0.14407801189680572,-0.009533428908969575,-0.14590995589035952,-0.15804990702395771,0.05445503750429042
29,12.422881849537486,-12.333972507805052,-4.059306481576715,-0.011422056723960329,-1.168895594081441,-0.29765937943036563,0.5809478497556949,0.05291647650308996,0.06908490751521658,-0.21094111043306688,-0.3678799734307424,3.5128594071733565e-05,0.13927564597508585,0.2952674217664492,-0.3300089697226753,0.16341926330457707,0.0759287860946695,0.05493933508588066,-0.6387066127023725,0.42324216371219475,-0.3660713666960036
30,51.408952619998736,-4.769820891761868,-13.195191175378465,5.095470353821498,3.397035059099665,-6.116469430705387,-1.5253725036815522,2.7583601775482003,0.5179050195064858,2.1160681347805648,0.25452715749268867,1.5243144305915017,0.3358510141072892,-0.5951119742335615,0.4367205887153705,-0.5042884537952023,-0.7119348719521484,0.22472986196004505,-0.010763024210653492,-0.04117286741509237,0.6373269312091929
31,136.3167367858198,24.76623272928753,39.837052890578384,23.27154383796563,-14.76467663327229,0.6305199838897926,-2.223595705562377,-6.446452525354968,-1.82926652609623,-0.1673635568554593,3.4235211153414213,-0.351082707413188,-1.3174909742841823,0.058601480872558696,-3.780563567895628,-3.7943323237716564,0.6629539551543389,-0.4928123548507843,-0.0026386961305567,0.7470214080257008,-0.16145148018343203
32,28.138776542889744,30.63102864562311,-3.74421256465057,-2.1704863469005202,-5.075325917369559,0.6418353496693141,-5.2924420951912525,1.5361412989337806,1.7469996115194386,-0.19776396788654066,2.6646227238377223,0.24026855485039583,1.633184791393449,-1.256790663014873,-0.3054480237706756,0.6247211505630472,-0.1704259047850006,0.3357653566423435,0.2579453860141647,0.367354742188763,0.17769133470068535
33,-18.54750580685983,-7.971574753912298,-4.331180222123613,-4.991325710648973,4.600502744211592,4.0136161442120795,-1.4404412458111318,-0.8649770175538587,-0.30727540770941925,-0.044632753935031015,-0.66987428320712,-0.20401453611291062,-0.18843535456893712,0.38087502708508536,-0.3910558275505056,0.6784444816216669,0.07814827173737955,0.12987311823133682,-1.2031025435905145,1.240874612201768,-0.36490131804242515
34,-16.15831086989132,-7.542862405270231,-2.7014396965484497,-3.857208783950679,1.6037294956142127,1.6850445874343396,0.06175078697966884,0.2473029764377101,-0.29518584325107444,0.7709904949193429,0.3634402849763448,-0.5215884930760892,-0.19407977291419617,-0.1874805351950148,-0.416434513490005,0.9202704594947388,1.0314604311174198,-0.5051274777402344,0.9342878584614847,-0.40744347327032826,0.38886975548222674
35,-17.35132274172784,-1.3457076956900906,2.3269396170270378,0.2883744578207059,1.1020565697631626,0.38387315676640266,-0.07733979597455196,-1.309637572391548,0.24630970912460926,-0.0129393294042225,0.5338314618168639,0.2370256862250626,-0.4545634217631239,-0.48587826366346537,0.22948112871062987,0.243721180605524,-0.1806515995031254,0.19612917758112536,-0.5155865108256737,0.9124875272645244,-0.20778523232085505
36,-25.41103087559615,-2.6862273475617777,1.3989781096537712,-0.7190989106949595,-3.2938994316524606,-1.9116508216035344,1.2532012739196803,-0.2874447370733838,0.7383304757292214,-0.45926217637908723,-1.3905308641032843,0.4351898774483498,-0.47232682753098065,0.0849568020847643,0.6305089469132636,-0.5484116886051486,0.21836466080436948,-0.15896906529695196,0.0872186815138799,0.08768662125233948,0.17937457014978694
37,-32.57398185148817,6.935769120984711,3.0007651516259624,0.3552097997964427,1.8781745924158604,-2.0072582285908265,-1.4009774564316764,0.7094827352538168,-0.4804678981890142,-0.08385443559998383,-0.8207746842566984,-0.2522623646902288,0.2972976151693653,-0.2093545488759556,-0.4480912690257481,4.7885103050545934e-05,-0.02236098458340663,-0.09520799259964634,-0.08391034266338189,0.11171295199930287,0.12721011339655725
38,-35.54870842094971,3.585097692210681,1.7813346738425124,-0.42933944580474714,-0.9126240777291244,-0.049058745932142094,0.08647237141780564,0.45084360183911437,0.15565732556472262,0.41643848586742066,-0.4410508419941651,0.41755096542381287,-0.017148731381195357,-0.26030331353673597,0.32097354784152793,-0.1472400624618709,0.19404208966665704,-0.3445996403967857,0.12822120805625084,-0.04751883520301851,0.07421777808208245
39,-37.66575805930763,3.6890712565483157,5.042759374039371,-0.33676311524663266,-0.34536619120287837,0.5394379656525381,0.5785358287981577,0.7006072424088303,-0.2012927929841158,-0.6299061566986178,-0.257891706127706,-0.4428328142168739,-0.0816480875380049,-0.2203350138629186,0.2728218000184405,-0.23432661171284339,0.5932187826336559,-0.5333415427881429,0.28012269475043905,0.1466909797267991,0.08456098743964191
40,-34.078219040782834,3.0046814746345003,7.3903606463628,0.826300283680472,-0.2051449635943014,-0.541135176839572,0.321679719596,-0.3193689402524197,-0.17924076985961865,0.26497101992103284,-0.18174336449891879,-0.020317850997062886,-0.39120980178129516,0.4283993288735027,-0.18454469029953466,0.18151321841342144,0.025012965889952953,0.02453640950646813,0.031117114978374577,-0.05882406572176754,-0.1468088814056461
41,-38.006009215924344,0.5427820769278473,1.6518048905912772,-2.5716190079483003,1.1822044419283824,-0.013751138446326765,-0.951984266782588,-0.5263063174761894,-0.1467638465281948,-1.2588815324180158,-0.6950048198296345,0.7030208422994801,0.2192237734396088,0.3447469274719561,-0.1445900633289423,0.39946860056315076,-0.40841441904674497,0.18476949647225763,0.5344141732167165,0.37864687929019425,0.18003860317603004
42,-28.802848545050825,3.5414232292346863,4.925584303937439,1.0627674478207785,-0.10982161862539493,2.100088330655955,-0.2734992440458486,-0.9985423281991327,-0.6817251792718702,1.6039639064737026,0.05594679690123084,0.10136979300979948,0.43649457771752787,0.09685609810958357,-0.08615572305912997,-0.29127326302292594,0.13855859685076102,0.16304086986893146,-0.24838446773613357,0.12879553231571678,-0.038236606211736905
43,-29.13195200793077,5.1723374850098,3.4930651365087773,2.738333187077016,-0.6517941066175684,-0.2583131573003527,-1.6780959392505714,-1.5448076558586223,0.12664870980592124,-0.489495756025513,0.5398847429400224,0.5313536453767318,0.8334898759001691,-0.43960563144121395,0.25870278564541627,0.10156276964663391,0.6802783166054502,1.2081152083525106,0.17878756012052302,0.18433638151665793,0.07195503417831298
44,-34.811914702375795,2.3870621779413774,1.2606106689898433,-0.02429265525920936,-0.07246232635107762,-0.7679626363193678,1.8957250833893227,-0.3934146309753541,1.1661626847231523,-2.280319294572235,-1.4243582469917921,0.281372435731256,-1.4415167832656621,-1.3203877985875108,1.203416609543898,0.46368516256909365,0.1881034102916217,0.3112889477878916,-0.28233203553345265,0.41161465689178994,0.00701571379461019
45,-30.862258360654792,2.9918495813754054,1.7332910220067348,2.1876874414531695,-0.1277573365747847,-1.7426304111315212,0.5062611529352076,-1.0205008689532211,-0.3997655393472092,-0.7535144121205134,1.066186991978753,-0.021059303534519767,-1.8045253819461131,-0.5808354096928824,-0.6203026584816899,1.2546875133668487,0.19489735600480443,-0.07622414967298259,-0.46685828254811534,0.2809302693604303,-0.08959948454696143
46,-34.85530852171474,4.037283674744635,3.1300229089411045,0.39554427902561373,0.5365303739953712,0.7106746939667247,-1.4740527723012788,-0.9601216093438725,-0.7107568107278934,0.874534548705401,0.706884290742066,-0.49494295937262184,0.21826203102273276,0.07880101869217762,-1.0650486435732438,0.03297323317050024,-0.05290204001488695,0.1220631114114204,-0.24648714386620987,0.7345474748940856,-0.07497797755633973
47,-34.91778659475776,3.595356638625427,1.7834188328074088,0.9822292758622443,-0.21012469685688362,2.052529600949541,-1.0119546721882695,0.3543855132914769,0.15935569669814972,0.6491918840735598,0.5122273283719018,-0.9957642955352551,0.5257637137843727,0.6374755802669052,0.1202232334240817,-0.3895847808532399,0.6166571481846678,0.8276963198436279,-0.14122044360318617,0.44712190475891206,0.19104116891925238
48,-38.478797312728446,3.3955749454265565,0.434958667235817,0.014969606326856054,0.2414870910986464,-0.1347969520403901,-0.2359219935440849,-0.7902659120606477,-0.3190056139202932,-0.7279084176011106,-0.8471062850574853,-0.1297294002497756,-0.0506266783465956,-0.12952659705600877,0.494328919276958,-0.7720626183489367,0.33335571481970644,-0.613139969673769,-0.28274366774330517,0.45043580829720425,-0.01745205603442268
49,-34.02849594480256,4.772611486548383,5.0971639985072015,-1.2115329511960016,-0.036621204719905674,0.9329523932280945,0.28197445043172165,-0.7930523186701226,0.5781860117306862,0.4381210445990408,0.2960569849713618,-0.1401474570668743,-0.1634652899166179,-0.05095716676101387,0.2413176423802474,0.18246425432086752,0.5634941477297619,0.782179458174714,-0.23233416763192052,0.23402925650088643,-0.1078219629454296
50,-32.37933853260518,4.4728158874736685,3.5081123455801615,-1.7183057700473037,-1.3213832426325214,-1.3573177993895593,0.035539962906375525,0.3279092128809404,-0.7312238292000279,-0.25637970625738665,1.1734248102566285,1.2093973169286483,-1.1155362396260304,0.3221928417146227,-0.0898770197073425,-0.10509044712329585,0.0030056219710011935,0.38407442467276526,0.022156126381523453,1.1900916357978275,-0.1618271738305088
51,-35.12342370879393,9.779584475985326,1.6394551736963385,1.427766268102037,1.2713147514222127,1.4567988309925826,-0.6257800205434816,0.12956299758372308,-0.5588388778451565,-0.5744114603392279,1.000867175528283,0.2240912811952906,-0.0909071698016343,0.06622673279214383,0.03513963759638132,0.1408880351800934,-0.03140547210290803,-0.1023737563421022,0.23720295662717414,0.5201457746250608,-0.02677299573725628
52,-26.10279362559319,5.429804386073028,3.316533213013391,0.8345975460684537,-0.40658518419864587,0.16043564163780383,0.1206454662499306,-0.9788684038430663,0.8033474866972832,-0.09746012952428472,0.5439186879742975,-0.2810820660716512,-0.9275459201747023,-1.3140234645207571,0.15933291133019076,1.0997793816473194,-0.7919391275169383,0.6237209305549481,-0.7379651750655979,0.626622689317572,0.09923295467327817
53,-42.176554564881414,-1.343255006679888,-0.4760613322309387,-1.412941276450149,1.17312868858649,0.5069433835192257,-0.48673657986556756,-0.17074779977488266,0.2828235666203794,-0.009003464645545878,-0.18518004936904234,0.28088224457174055,-0.15753487005499567,0.2276715082187064,-0.012138332839821759,0.11466217247192549,0.021148039698252553,-0.021114503603927175,-0.5635897788182236,0.8133111468692504,-0.41800143799157224
54,-40.45494493976655,-2.5019064010126613,-2.38230304301089,-2.661122917234079,2.032789669161615,1.2508163348949182,-0.3047041378077392,-0.09720748739290774,0.13430936446846906,0.03490477637684127,-0.3221895012794832,-0.11927886826728326,-0.20039751567017652,-0.01051634894455539,-0.3975025734530124,0.3109164417991106,0.1330166422059121,-0.060889998065686346,-0.06631458472587032,0.37041678955077156,-0.10753063034897027
55,-36.59401390884596,0.557430089976478,2.934307202224729,-0.830841966967323,2.4035571130345526,0.8609844891240517,-0.3320134497719125,1.950867071408384,-1.8078270931765668,0.4891385716842288,0.08447559667226079,-0.7647539297734031,-0.7662499037511997,-0.44023651965286353,0.5528361015965964,-0.1918096537265549,-0.23534409337555423,-0.17350923068663612,-0.015348190767875282,0.3464344753861978,0.31700519554253154
56,-4.032356529037817,2.7792547891423918,17.075374146594214,7.010789159210744,-3.141756676958231,-1.1399913911918642,-2.445558333124258,-3.3303904189859685,-1.4695749156492974,-2.6400535293286658,1.0219376021905424,-0.6133163781919406,0.568554455876118,-0.5402916743792611,2.554944817785435,1.4822268393124487,-0.45499097381513454,0.3767374653152889,0.08847259545550125,0.41859554475743666,-0.13845831184554552
57,-27.237390904194395,1.426481436527544,0.30021372649554684,-0.622078438625647,-0.2910867675335087,-1.6005373562710046,-0.7930872772289902,-0.318969323059974,0.09086782192088683,-0.0464391723353633,0.7759352870763973,0.15214305787777116,0.09227923554218556,-0.2855033583629867,0.3349580161816856,0.19889386737235257,-0.12882826090317598,0.3868823297003289,-0.7044356025470911,0.33011141211064066,-0.4059541723378077
58,-25.20269364783158,3.9942053137863383,2.341339777741406,1.7691025274758567,0.5616574082442788,0.5256730866110102,-1.2034816940222621,-0.8128805210558097,-0.5547975712242261,1.277698026819013,1.3898962235581933,-0.8037107640534555,0.2483075495781288,0.2850554066032991,-0.7648838122810007,-0.20514040186926463,0.20043688176236102,-0.28116522945909017,-0.23822625057500477,0.5688770552963127,0.008082077807753819
59,-33.3944834825784,-1.0291819661689958,-1.3075789724105285,-0.9504101384806486,1.3757674680399725,0.5534435653288191,-1.3441332478817754,-0.6161215447144093,-0.28237406998646386,0.27334334723421555,0.045151846670075546,0.44084920828125024,0.21176101478166817,-0.21351754200225795,-0.006396803913283044,0.18313636406504685,0.10885997514403761,0.25461750770378094,-0.42318712797620295,0.35231632885111647,-0.10179588750419587
60,-39.6976511051067,-0.5057833935251549,0.9122637929457456,-1.5800695104867344,0.7550708090069612,1.6998169726297738,-0.6625133856890856,-0.6062518528401101,-0.3192562923034665,0.2997239707721995,0.41587488444169673,-0.3426320132131564,-0.26534861772313373,-0.001971541406008316,-0.3661531765380775,0.374831234961991,-0.12218332692429326,-0.32016897917102677,-0.19397330275809194,0.6534441873632485,-0.11537946709521883
61,-33.212366831407365,3.690363399800937,-4.364238241002266,-1.6854709284943283,1.4191018643125626,-1.2785466870616984,-0.9445151118139256,1.772795305933383,-0.3627061738670023,0.5208739065641323,0.0373387585334675,0.9495537228446603,0.545253167516749,-0.27317433415889675,0.4036933489369007,-0.08871140111390041,0.2340017732647052,0.23877073793901946,-0.17499910925625067,0.16090340055182145,0.06614589027419186
62,-29.9406847069858,-1.3595881393255265,1.3023649107924062,0.0818228738149174,-0.6707388996555514,-1.2650993663496792,0.7791658459289772,0.606845446226073,0.28394805471212403,-0.5556562989627956,-0.6730582838541931,-0.031188554333722515,0.21561960478991174,0.21942623784061766,-0.22613091468552485,-0.022443066816327947,0.11146773120215321,-0.13853253069948518,-0.2234066937811399,0.852429349878934,-0.020696496036523866
63,-29.29175331659199,-2.646261481763158,-2.6040779470427036,-3.920902152990708,1.257798110191827,0.9059335612848481,0.006116111521486774,-0.7965042461815084,-0.4582922264993895,0.2428523660225671,-0.5585383401419801,-0.46156123425606393,0.11343361992577285,-0.0692990062232696,0.008363603366194461,0.048248908505117344,0.23264984593718807,0.14694562367029684,-0.1775097333234161,0.25285475824024417,-0.04529537370640331
64,-31.6689807905123,0.4686099694314517,4.419631781208371,4.702708762560266,-1.3308822492888273,1.4615327336065596,-1.3199142320494783,-1.4232932843774162,-0.1639847164808704,0.5040048705720925,0.6353267008958992,-0.46589189688075344,0.050799649894441294,-0.32648532043174805,-0.6776879821807754,0.5123633126894604,-0.09332084479427859,-0.7969954859400751,0.27183205520235315,0.125855554022642,-0.08810925521236324
65,-31.477683333137783,-3.822926309750161,-4.426709827985335,-2.496343259522969,2.491010765844369,1.3870059919274613,-0.4278061347504048,-0.9481815452944544,-0.639397889557268,-0.38961060369694983,-0.2957219233402756,-0.3683277797533743,-0.26889765627150036,0.5023849468607562,-0.4504284588916374,0.27335616399470114,0.17869640750536725,-0.08200695856048287,0.015958817029981684,0.3736497805379419,-0.07295546619615476
66,-24.56439258666283,-0.8927115810014651,-3.237964969286479,-0.9134137629012398,4.998849981989566,0.9982336382797015,-2.797579180041131,-0.12310743267653854,-0.3564100256990489,-0.04484348086900998,0.07675045148779007,-0.5629713226951285,-0.3445128053303715,0.3677821463377221,-0.09124215656870228,-0.19265402810854346,-0.1824809051008702,-0.0012317743886603133,-0.640453217134129,1.145595628891077,-0.25863936049652386
67,-29.15790518143814,4.247503264528866,3.2424773528048396,0.9975851170888833,1.402872991058385,-0.8071801385760756,0.20012496185249293,-0.2439410396385398,-0.4088964310798538,-0.008353925765054006,0.8184645901759916,-0.4407069515043624,-0.2473149244369315,1.0025071945907165,0.009682496277896356,0.04668714924031566,0.08837704250286552,0.16309477262795674,-0.30680424750332025,0.37817562670989946,0.0952601603332749
68,-34.414532766505154,1.4138378643470813,1.9184101290221744,1.3692577230384884,0.45398682440591487,-0.791942031863793,1.8171284587062075,1.202178785677516,0.4631705548052142,-1.3183643736395216,-0.9094280984516245,0.1625437390530533,-0.17991692794903322,0.46355921728747607,-0.3521294323244108,-0.4293529200182429,-0.01430262176295874,0.1523056305905531,0.17849148006270896,0.3629761553211922,0.037898041234079985
69,-5.689606525283723,1.2140250706659408,12.69095777893263,3.623336378246566,1.2207631900956486,-1.2417957743807186,-0.1574976533160852,2.5041071583528094,-1.6398589410345799,-0.30510314411773787,-0.6954045391888581,-0.43242706390977753,1.4719257036665765,0.49173971383392295,0.0005492676269891782,0.15510408949389373,0.12987731044631612,0.43503817158138147,-0.09169427937374817,0.05555059571368069,-0.02153856230464813
70,-28.003124833166996,-0.29895339746622296,-0.32735910938376755,-3.349221767074292,-0.8703590891774877,-2.0125435178070483,0.37955703148982517,-0.9700344225774846,0.6106583984887535,-2.763338402899414,-2.198072717023142,0.5477429476549213,0.16633232918828111,-0.056180167779383006,0.8729431193123562,-0.5155290042539652,0.6262722846228829,-0.7062483667767371,0.2366413423523224,0.445943432056061,0.029168660753414913
