H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
1.0,-0.19009574795478776,0.14772265931353387,-0.013647092419822138,-0.24173869821773955,0.3087925480010445,0.0312750337995496,0.08639512791197182,0.37231250220183915,-0.04513002104744237,-0.1312632574263219,-0.41790276855607755,0.04900024662717923,-0.08393323147962,-0.14659918347349352,0.35559231774333105,0.3442798495690998,-0.2843647962339518,-0.29670318187077593,0.03626669934102796,0.027052235912476075,-0.015548537574815502
1.1,-0.19855545864567525,0.14238436169245836,-0.08768846850286664,-0.36016446295608084,0.21373231274721272,-0.17355999543204081,0.24992361013482922,0.04966980275446016,0.23962723858511903,-0.22320465507918733,0.06829131467754448,0.16573801863679494,-0.28628881269177986,-0.3742207562774878,-0.4365832331380878,-0.2729657856723057,0.15073997586706828,0.10152311983462475,-0.04197215956091718,-0.024108776709156135,0.017228986625633522
1.2000000000000002,-0.21455607048352326,0.12817000673060466,-0.19444234305412733,-0.40865476471296824,-0.028353512910397935,-0.29356407171254695,0.1992871368205585,-0.2943655592513868,0.26394207300465783,0.05018842894528399,0.3349584463055015,0.08229387627282504,0.20636588908626188,0.4296198494694199,0.2525443520413236,0.16765503315735555,-0.07637270079540986,-0.043403335077911026,0.032906164499866136,0.018742749813323523,-0.00547080614261424
1.3000000000000005,-0.22644612341788145,0.11096458779082682,-0.30551598438750666,-0.2757935021600295,-0.32411256386942044,-0.17773561511536512,-0.14368924026636815,-0.30316102815074936,-0.37304109646667327,0.22725138030943015,-0.327693428298508,-0.3787124247177549,0.03556022555892187,-0.2623009755915552,-0.05673544250320028,-0.04098392460472314,0.017134318028604746,-0.00031693073214154877,-0.02938024648145042,-0.006687802922263869,-0.006274015244443836
1.4,-0.24304902608674456,0.05065835711608961,-0.36806847037521917,-0.02083692365651749,-0.392926141876518,0.2070731560254164,-0.3024436621782342,0.21100215680154769,-0.2331072702143537,-0.24048322935570607,0.10755838728494817,0.4798268192726368,-0.2642672773205309,0.20879166817941858,-0.005336761250149195,-0.012623153189558221,0.0022453591554275204,0.025954345360055774,0.029072081324189057,0.0038780388567493385,0.007507400460374793
1.5000000000000002,-0.26099129535577137,-0.04211719318835112,-0.38306508038590703,0.19280644376828424,-0.15351966328583289,0.2866683923615611,-0.03177422708411773,0.25666476438786634,0.47826266008391816,-0.12449199774755762,0.13549148555227494,-0.35541560526873467,0.3574890998127211,-0.2333507636320319,-0.00822449480303884,0.03935619536462519,-7.381915301790665e-05,-0.027153491010969363,0.003922247938180773,-0.0029174216795143926,0.004756351055181272
1.6,-0.26924306617606,-0.13460755507922872,-0.31918629655707015,0.3724346580636346,0.15325683541921356,0.12845963169690428,0.38794675504772747,-0.12627429377669847,0.1191885538633526,0.4692177932651821,-0.24750525962773068,0.09727026159387964,-0.34551120797031104,0.1830057083508832,-6.37002562431134e-05,-0.04535000607736586,0.003939905817026454,0.03101942886160885,-0.033498574569216275,0.0024248578373358143,-0.015524647613179687
1.7000000000000002,-0.2732225919536335,-0.2413778454508802,-0.16816901343199792,0.30308802058805373,0.3528696332579631,-0.14869707768431817,0.15951534173552398,-0.21101001506888867,-0.473850074265158,-0.34920460671282844,0.1718040823586472,0.12704100480240088,0.3340718403495736,-0.15862330979936956,0.030027711893598378,0.0023442104517368,-0.008869095155385219,-0.012678098190181918,0.01648272295421796,0.0003494996811725659,0.005225042314091282
1.8000000000000005,-0.27644720544829016,-0.36655136287983153,0.04915516537802141,0.07777501709514467,0.21453425482274988,-0.41895688671725956,-0.49411111210468056,0.08403229435954845,0.153232833613781,-0.11420118270828006,0.014010753338444207,-0.3225277884304748,-0.3386278535235281,0.22492735282614573,-0.033397329790815417,0.023428685323821898,0.004255258333611116,-0.008209788139494464,0.010063057841349816,-0.005815098130788121,0.010301598203748033
1.9,-0.27535019485409046,-0.4335971499217466,0.2563913551118171,-0.1564739758901587,-0.09770223151939672,-0.05118855746730588,-0.21053433764398743,0.037411128639626944,0.16438424926690035,0.38392273304087143,-0.10873127066322247,0.4780046216716743,0.3257880273551883,-0.2567012922249521,-0.005336799587182629,-0.01977102467029487,-0.005228363080644116,0.0005105436784923617,-0.0240186610579861,0.002273620159121331,-0.016512798504329483
2.0,-0.26857803266287283,-0.4379759498906881,0.36164133348534466,-0.26116309679146127,-0.2787024153303338,0.3429369680128847,0.4019518737602523,-0.01543135560550028,-0.13903389684645245,-0.21453696562683358,0.0473478757142983,-0.26723633740850766,-0.1605425886116989,0.12045116612312207,0.018887120406459415,0.006064862189337789,0.005565639931158349,0.010292760007463111,0.009421861246577526,0.0011658633545205133,0.007174894447150977
