lambda_um,DeltaI_W_m2_sr_um
2.5,1.5679999999999687e-05
2.5006251562890722,1.7271361079998927e-05
2.5012506253126565,1.2147843040000335e-05
2.501876407305479,1.94907309800001e-05
2.5025025025025025,2.4910104960000276e-05
2.5031289111389237,3.5271655250000006e-05
2.5037556334501754,2.5842298320000526e-05
2.504382669671926,2.774264526000155e-05
2.50501002004008,2.4860259840000024e-05
2.5056376847907793,3.472321657999999e-05
2.506265664160401,3.470581799999966e-05
2.5068939583855605,2.2754333030000108e-05
2.507522567703109,1.431372960000038e-05
2.508151492350138,1.4624475480000832e-05
2.5087807325639737,2.7963224959999186e-05
2.5094102885821834,3.001362525000082e-05
2.5100401606425704,2.0951377919999938e-05
2.5106703489831785,3.442550712999884e-05
2.5113008538422905,3.583529223999925e-05
2.5119316754584275,3.1696722000000045e-05
2.512562814070352,3.3264840000000843e-05
2.5131942699170646,2.9290015850000524e-05
2.513826043237808,2.0730074040000747e-05
2.5144581342720644,2.9893239810000437e-05
2.515090543259557,3.7624410879999286e-05
2.5157232704402515,3.776349374999977e-05
2.5163563160543534,3.790242240000064e-05
2.5169896803423106,3.756765501999968e-05
2.5176233635448138,3.833758512000046e-05
2.5182573659027954,3.358763133000115e-05
2.5188916876574305,3.309788999999921e-05
2.5195263290501386,3.843722484000046e-05
2.5201612903225805,3.3064550400000066e-05
2.5207965717166623,2.6753051300000726e-05
2.5214321734745337,2.5795815840000055e-05
2.5220680958385877,3.584439299999815e-05
2.522704339051463,3.614058079999972e-05
2.5233409033560434,3.3609489659999596e-05
2.523977788995457,3.971453332000073e-05
2.5246149962130775,3.78117456100004e-05
2.525252525252525,3.810628800000101e-05
2.525890376357666,3.793030801999865e-05
2.526528549772612,3.979104055999976e-05
2.5271670457417237,4.008409343999979e-05
2.5278058645096055,3.8185843840000955e-05
2.5284450063211126,3.9105062499999316e-05
2.5290844714213456,3.8616266519999644e-05
2.5297242600556538,4.094066757999969e-05
2.5303643724696356,4.0451407360000274e-05
2.531004808909137,4.121145864000031e-05
2.5316455696202533,4.087855000000154e-05
2.532286654849329,4.179353067999998e-05
2.5329280648429586,4.161649968000003e-05
2.533569799847986,4.1751208119999994e-05
2.534211860111505,3.970583580000051e-05
2.534854245880862,4.124201624999997e-05
2.535496957403651,4.230996992000014e-05
2.53613999492772,4.197757230000026e-05
2.536783358701167,4.273325099999996e-05
2.537427048972342,4.2090313509999915e-05
2.5380710659898478,4.113754000000056e-05
2.538715410002539,4.266823275000074e-05
2.5393600812595225,4.295672788000044e-05
2.54000508001016,3.9524920949999404e-05
2.540650406504065,4.120897535999941e-05
2.5412960609911055,4.351067224999967e-05
2.541942043721403,4.379808748000095e-05
2.5425883549453343,4.3930508760001326e-05
2.5432349949135302,4.3444353440001346e-05
2.543881963876876,4.419489645999999e-05
2.544529262086514,4.4326862999998634e-05
2.5451768897938405,4.445867807999996e-05
2.545824847250509,4.47446336000008e-05
2.5464731347084286,4.441342752000126e-05
2.547121752419766,4.500734991999978e-05
2.5477707006369426,4.4214143749999636e-05
2.5484199796126403,4.449957263999958e-05
2.549069589599796,4.5400290549999986e-05
2.5497195308516063,4.537714780000063e-05
2.550369803621525,4.5815238180000294e-05
2.5510204081632653,4.502355199999947e-05
2.551671344730799,4.622926861000062e-05
2.5523226135783563,4.620567923999987e-05
2.552974214960429,4.556838032999857e-05
2.5536261491317673,4.6311869120000196e-05
2.554278416347382,4.6288219500000005e-05
2.5549310168625445,4.672415780000109e-05
2.555583950932788,4.654716976000041e-05
2.556237218813906,4.591123199999998e-05
2.5568908207619536,4.6499599839999045e-05
2.557544757033248,4.708734800000069e-05
2.5581990278843696,4.7521673909999874e-05
2.5588536335721597,4.780281231999903e-05
2.5595085743537243,4.793099785999934e-05
2.5601638504864312,4.699105488000042e-05
2.560819462227913,4.711948724999901e-05
2.5614754098360657,4.694294527999958e-05
2.5621316935690492,4.7528236079999973e-05
2.5627883136852896,4.719937239999923e-05
2.5634452704434763,4.824042917000136e-05
2.5641025641025643,4.8215699999999695e-05
2.564760194921775,4.788693314999957e-05
2.565418163160595,4.847014875999922e-05
2.5660764690787787,4.966021142999936e-05
2.566735112936345,4.99383046400001e-05
2.5673940949935816,5.006438250000026e-05
2.568053415511043,4.943214935999862e-05
2.5687130747495504,4.970987271999978e-05
2.5693730729701953,4.9078431359999945e-05
2.570033410434336,4.9204613249999134e-05
2.570694087403599,5.0389893000000845e-05
2.5713551041398817,5.112020497999997e-05
2.57201646090535,5.124508416000113e-05
2.572678157962439,5.0614376150000945e-05
2.573340195573855,4.968227683999939e-05
2.574002574002574,5.056230374999877e-05
2.5746652935118433,5.098884127999973e-05
2.5753283543651815,5.12641426000009e-05
2.575991756826378,5.168983932000038e-05
2.576655501159495,5.091010418000006e-05
2.577319587628866,5.073332799999941e-05
2.577984016499098,5.2211844270001924e-05
2.5786487880350695,5.308726052000081e-05
2.5793139025019345,5.290957408000084e-05
2.579979360165119,5.3182751039999e-05
2.5806451612903225,5.2554687499998566e-05
2.581311306143521,5.19272509600004e-05
2.581977794990963,5.310045666000098e-05
2.5826446280991737,5.322296320000013e-05
2.5833118057349522,5.259608990999809e-05
2.5839793281653747,5.226938099999953e-05
2.5846471956577926,5.2691446720000076e-05
2.5853154084798344,5.386112639999951e-05
2.585983966899405,5.428189106999881e-05
2.586652871184687,5.365598204000021e-05
2.5873221216041395,5.318008100000087e-05
2.587991718426501,5.3899090560000085e-05
2.588661661920787,5.4318879160000257e-05
2.589331952356292,5.414160972000079e-05
2.59000259000259,5.5008014489999965e-05
2.5906735751295336,5.5873499999999424e-05
2.591344908007256,5.5844553749999186e-05
2.592016588906169,5.566677336000039e-05
2.5926886180969664,5.489409680999816e-05
2.5933609958506225,5.546038528000171e-05
2.594033722438392,5.4985792499999235e-05
2.5947067981318113,5.4957269200001276e-05
2.595380223202699,5.522566548000086e-05
2.596053997923157,5.534538192000088e-05
2.596728122565567,5.6354763800001324e-05
2.5974025974025974,5.662194999999856e-05
2.5980774227071968,5.7036983849999626e-05
2.598752598752599,5.8339989760000655e-05
2.599428125812321,5.845766555000187e-05
2.6001040041601664,5.8427278200001015e-05
2.600780234070221,5.8101218250001044e-05
