lambda_um,DeltaI_W_m2_sr_um
2.5,-6.560000000000506e-06
2.5006251562890722,-7.996000499999913e-06
2.5012506253126565,-2.2377605599999476e-06
2.501876407305479,-1.166248656999996e-05
2.5025025025025025,-1.7724497760000096e-05
2.5031289111389237,-2.4578438500000126e-05
2.5037556334501754,-1.86638821199998e-05
2.504382669671926,-1.961118026999869e-05
2.50501002004008,-1.800775232000014e-05
2.5056376847907793,-2.4210683120000007e-05
2.506265664160401,-2.4516954000000993e-05
2.5068939583855605,-1.4957393739999277e-05
2.507522567703109,-4.93028464000015e-06
2.508151492350138,-5.563659149999435e-06
2.5087807325639737,-1.986024500000034e-05
2.5094102885821834,-2.143830374999947e-05
2.5100401606425704,-1.4443752960000174e-05
2.5106703489831785,-2.4431005060001135e-05
2.5113008538422905,-2.5052991920000364e-05
2.5119316754584275,-2.2504672620000075e-05
2.512562814070352,-2.3602195999999388e-05
2.5131942699170646,-2.089882211999978e-05
2.513826043237808,-1.376730107999994e-05
2.5144581342720644,-2.135231414999994e-05
2.515090543259557,-2.6242236160001382e-05
2.5157232704402515,-2.6387043750000262e-05
2.5163563160543534,-2.6373768919999395e-05
2.5169896803423106,-2.6360497430000414e-05
2.5176233635448138,-2.6504997119999527e-05
2.5182573659027954,-2.3968638319999368e-05
2.5188916876574305,-2.379895900000116e-05
2.5195263290501386,-2.678003369999994e-05
2.5201612903225805,-2.3617535999999675e-05
2.5207965717166623,-1.935661946999949e-05
2.5214321734745337,-1.871769563999929e-05
2.5220680958385877,-2.5468384500001127e-05
2.522704339051463,-2.5455539520000472e-05
2.5233409033560434,-2.4029214569999853e-05
2.523977788995457,-2.715657812000019e-05
2.5246149962130775,-2.6672185699999802e-05
2.525252525252525,-2.6658719999998574e-05
2.525890376357666,-2.6488520890000262e-05
2.526528549772612,-2.772840228000128e-05
2.5271670457417237,-2.8027549709999655e-05
2.5278058645096055,-2.6761390559999418e-05
2.5284450063211126,-2.7529963999999713e-05
2.5290844714213456,-2.7203361839999753e-05
2.5297242600556538,-2.843970037999955e-05
2.5303643724696356,-2.8425313280000357e-05
2.531004808909137,-2.8879241850000847e-05
2.5316455696202533,-2.7616424999999008e-05
2.532286654849329,-2.93178498799989e-05
2.5329280648429586,-2.8523668319999952e-05
2.533569799847986,-2.8976584740000345e-05
2.534211860111505,-2.7716230480000215e-05
2.534854245880862,-2.8947226499999833e-05
2.535496957403651,-2.9399207039999126e-05
2.53613999492772,-2.829599317999941e-05
2.536783358701167,-2.9524791599999482e-05
2.537427048972342,-2.9665128709999156e-05
2.5380710659898478,-2.887389600000033e-05
2.538715410002539,-2.979018432000026e-05
2.5393600812595225,-2.9930138919999696e-05
2.54000508001016,-2.7744944510001146e-05
2.540650406504065,-2.8815298560001118e-05
2.5412960609911055,-3.050392325000019e-05
2.541942043721403,-3.0178894199999265e-05
2.5425883549453343,-3.0472923329999402e-05
2.5432349949135302,-2.922057936000002e-05
2.543881963876876,-3.059646677999999e-05
2.544529262086514,-3.058090200000127e-05
2.5451768897938405,-3.056534118000068e-05
2.545824847250509,-3.116695167999957e-05
2.5464731347084286,-3.115108458000022e-05
2.547121752419766,-3.144349104000025e-05
2.5477707006369426,-2.9578799999999995e-05
2.5484199796126403,-2.956372992000099e-05
2.549069589599796,-3.170325373999961e-05
2.5497195308516063,-3.199473472000145e-05
2.550369803621525,-3.1978421279999815e-05
2.5510204081632653,-3.0118144000000277e-05
2.551671344730799,-3.2406563710000134e-05
2.5523226135783563,-3.1929505919999455e-05
2.552974214960429,-3.0225491330000166e-05
2.5536261491317673,-3.174356592000084e-05
2.554278416347382,-3.2646989249999515e-05
2.5549310168625445,-3.263031347999854e-05
2.555583950932788,-3.276675765999989e-05
2.556237218813906,-3.229089984000018e-05
2.5568908207619536,-3.2580311730000255e-05
2.557544757033248,-3.3175177000000465e-05
2.5581990278843696,-3.331101258000069e-05
2.5588536335721597,-3.375214544000093e-05
2.5595085743537243,-3.3429581310000754e-05
2.5601638504864312,-3.112394544000068e-05
2.560819462227913,-3.1108011000001434e-05
2.5614754098360657,-3.048243199999922e-05
2.5621316935690492,-3.168549072000027e-05
2.5627883136852896,-3.075572008000033e-05
2.5634452704434763,-3.241391612999935e-05
2.5641025641025643,-3.224520000000026e-05
2.564760194921775,-3.131653406000107e-05
2.565418163160595,-3.221213647999939e-05
2.5660764690787787,-3.462546851999964e-05
2.566735112936345,-3.506306495999929e-05
2.5673940949935816,-3.489335750000034e-05
2.568053415511043,-3.351075156000135e-05
2.5687130747495504,-3.349354229000012e-05
2.5693730729701953,-3.256747759999932e-05
2.570033410434336,-3.209654772000012e-05
2.570694087403599,-3.43498670000008e-05
2.5713551041398817,-3.554215435000018e-05
2.57201646090535,-3.552387839999942e-05
2.572678157962439,-3.444799331999912e-05
2.573340195573855,-3.231613144000136e-05
2.574002574002574,-3.3657891750001404e-05
2.5746652935118433,-3.4394839680001836e-05
2.5753283543651815,-3.4377130919999166e-05
2.575991756826378,-3.526362216000126e-05
2.576655501159495,-3.34379974199989e-05
2.577319587628866,-3.3119679999998874e-05
2.577984016499098,-3.596147198999845e-05
2.5786487880350695,-3.699565463999993e-05
2.5793139025019345,-3.682626604999909e-05
2.579979360165119,-3.680727120000064e-05
2.5806451612903225,-3.528671875000205e-05
