lambda_um,DeltaI_W_m2_sr_um
2.5,-0.0005363199999999999
2.5006251562890722,-0.0005430883539599999
2.5012506253126565,-0.0005408986953599998
2.501876407305479,-0.0005457404674399998
2.5025025025025025,-0.0005392399003200008
2.5031289111389237,-0.0005188604127500003
2.5037556334501754,-0.0005418906629199994
2.504382669671926,-0.0005425759874699999
2.50501002004008,-0.0005526626995199999
2.5056376847907793,-0.0005319979054
2.506265664160401,-0.0005368257720000007
2.5068939583855605,-0.0005658350227599998
2.507522567703109,-0.0005711178110399994
2.508151492350138,-0.0005716262372399998
2.5087807325639737,-0.0005570401517600004
2.5094102885821834,-0.0005546962592500003
2.5100401606425704,-0.0005677505971199998
2.5106703489831785,-0.0005463661131600009
2.5113008538422905,-0.0005460917985600005
2.5119316754584275,-0.0005608734957900001
2.512562814070352,-0.000560274948
2.5131942699170646,-0.0005682263074900011
2.513826043237808,-0.0005836069699200002
2.5144581342720644,-0.00057240018451
2.515090543259557,-0.0005547229318400007
2.5157232704402515,-0.0005563400062500003
2.5163563160543534,-0.0005563759754799993
2.5169896803423106,-0.0005622520469800007
2.5176233635448138,-0.0005597602963200001
2.5182573659027954,-0.0005821856097199991
2.5188916876574305,-0.0005853598260000007
2.5195263290501386,-0.00056836683288
2.5201612903225805,-0.0005861872435199995
2.5207965717166623,-0.0005965930439900003
2.5214321734745337,-0.0006002245929599996
2.5220680958385877,-0.0005875021782500009
2.522704339051463,-0.0005905056636800006
2.5233409033560434,-0.0006004162568700004
2.523977788995457,-0.0005731136804399996
2.5246149962130775,-0.0005947897411099998
2.525252525252525,-0.0005933917439999992
2.525890376357666,-0.000603593455310001
2.526528549772612,-0.0005920092215600014
2.5271670457417237,-0.0005893614363599994
2.5278058645096055,-0.0006086260110399989
2.5284450063211126,-0.0006015922815000001
2.5290844714213456,-0.0006076980889200001
2.5297242600556538,-0.000591452010650001
2.5303643724696356,-0.0006053654630399996
2.531004808909137,-0.0006014687505300001
2.5316455696202533,-0.000592114874999999
2.532286654849329,-0.0006030432206699989
2.5329280648429586,-0.0005988411676799994
2.533569799847986,-0.0006067946105500002
2.534211860111505,-0.0006301549705200003
2.534854245880862,-0.0006226766302499988
2.535496957403651,-0.0006105390879999999
2.53613999492772,-0.0006064981834900006
2.536783358701167,-0.00061364948436
2.537427048972342,-0.0006271612027800005
2.5380710659898478,-0.0006395723199999984
2.538715410002539,-0.0006279212288700002
2.5393600812595225,-0.0006277575251199992
2.54000508001016,-0.000650378699240001
2.540650406504065,-0.0006475696127999997
2.5412960609911055,-0.0006334596447500002
2.541942043721403,-0.0006297329256399987
2.5425883549453343,-0.0006303409267499997
2.5432349949135302,-0.0006287835780799987
2.543881963876876,-0.0006344903666599998
2.544529262086514,-0.0006335497980000018
2.5451768897938405,-0.0006381672749399998
2.545824847250509,-0.0006460199340800003
2.5464731347084286,-0.0006578738951399992
2.547121752419766,-0.0006470577224800015
2.5477707006369426,-0.0006439551249999998
2.5484199796126403,-0.0006462446587200002
2.549069589599796,-0.0006533024860499994
2.5497195308516063,-0.0006652751329999998
2.550369803621525,-0.0006574025451600001
2.5510204081632653,-0.0006546086400000001
2.551671344730799,-0.0006614932222699993
2.5523226135783563,-0.0006611556826799994
2.552974214960429,-0.0006615853736800011
2.5536261491317673,-0.0006649280281600008
2.554278416347382,-0.0006826746014999994
2.5549310168625445,-0.0006809471521999995
2.555583950932788,-0.0006858051755100009
2.556237218813906,-0.0006969325017599998
2.5568908207619536,-0.0006968821607600002
2.557544757033248,-0.0006937739780000004
2.5581990278843696,-0.0006949471798800002
2.5588536335721597,-0.0006936753148800009
2.5595085743537243,-0.0006859933260600004
2.5601638504864312,-0.0006862524832800003
2.560819462227913,-0.0006884934787500007
2.5614754098360657,-0.0006927132672000002
2.5621316935690492,-0.0006915967686000005
2.5627883136852896,-0.0006974849192400009
2.5634452704434763,-0.0006957578617199983
2.5641025641025643,-0.0006987473999999997
2.564760194921775,-0.0007035578622799996
2.565418163160595,-0.0007045645134800011
2.5660764690787787,-0.0007078478454900002
2.566735112936345,-0.0007159847507199994
2.5673940949935816,-0.0007147069877499997
2.568053415511043,-0.0007134302538000003
2.5687130747495504,-0.0007151856383099996
2.5693730729701953,-0.0007193625633599987
2.570033410434336,-0.0007230807165600006
2.570694087403599,-0.0007218011700000004
2.5713551041398817,-0.0007265723808400001
2.57201646090535,-0.0007283150899199979
2.572678157962439,-0.0007293002796299993
2.573340195573855,-0.0007357205251200009
2.574002574002574,-0.0007351909897500009
2.5746652935118433,-0.000736321107360001
2.5753283543651815,-0.0007397114223399994
2.575991756826378,-0.0007406867645999987
2.576655501159495,-0.0007466313207700002
2.577319587628866,-0.0007501607519999993
2.577984016499098,-0.0007490217889799993
2.5786487880350695,-0.0007540496437599999
2.5793139025019345,-0.0007560657886999987
2.579979360165119,-0.0007564269816000002
2.5806451612903225,-0.0007596404687500004
2.581311306143521,-0.0007652515972399986
2.581977794990963,-0.0007635065660999973
2.5826446280991737,-0.0007656610508799998
2.5833118057349522,-0.000771858857910002
2.5839793281653747,-0.0007764024960000004
2.5846471956577926,-0.0007774982223399994
2.5853154084798344,-0.0007760490628800007
2.585983966899405,-0.0007778909017800003
2.586652871184687,-0.0007840648517599995
2.5873221216041395,-0.0007888876622499999
2.587991718426501,-0.0007890767135999999
2.588661661920787,-0.0007907575293100008
2.589331952356292,-0.000795419296519999
2.59000259000259,-0.0007951565021399997
2.5906735751295336,-0.0007966816119999998
2.591344908007256,-0.0007988004968399994
2.592016588906169,-0.0008024052812400009
2.5926886180969664,-0.0008089812966200005
2.5933609958506225,-0.0008096026751999988
2.594033722438392,-0.0008149786110000007
2.5947067981318113,-0.0008191603773999995
2.595380223202699,-0.0008211106337900004
2.596053997923157,-0.0008242455672
2.596728122565567,-0.0008238176655499998
2.5974025974025974,-0.0008259097000000003
2.5980774227071968,-0.0008268140438099985
2.598752598752599,-0.0008297901081600004
2.599428125812321,-0.0008329107385199987
2.6001040041601664,-0.0008354361196800004
2.600780234070221,-0.0008384020577500003
2.6014568158168574,-0.0008444676023999995
2.602133749674733,-0.0008443236633300022
2.6028110359187924,-0.0008463936757600009
2.6034886748242645,-0.00085332977304
2.6041666666666665,-0.0008562769919999999
2.6048450117218027,-0.0008581891398299988
2.6055237102657633,-0.0008634869032799978
2.6062027625749282,-0.0008642148002999993
2.6068821689259645,-0.0008653830337600017
2.607561929595828,-0.0008709618644999985
2.6082420448617634,-0.0008699197240799993
2.6089225150013045,-0.0008713759365900006
2.6096033402922756,-0.0008792913331200003
2.6102845210127903,-0.0008794195351199997
2.6109660574412534,-0.0008794005550000006
2.6116479498563594,-0.0008833397702500004
2.6123301985370952,-0.0008877141187199986
2.6130128037627385,-0.0008923764539700016
2.6136957658128592,-0.0008938131325599988
2.6143790849673203,-0.0008943701062500021
2.6150627615062763,-0.00089945925376
2.615746795710175,-0.0009038119453600004
2.6164311878597593,-0.0009093283289999983
2.617115938236064,-0.0009126485629099993
2.6178010471204187,-0.0009145057079999993
2.6184865147944487,-0.0009150479051400016
2.6191723415400734,-0.0009171926420799992
2.6198585276395074,-0.00092268573837
2.620545073375262,-0.0009284639385599997
2.6212319790301444,-0.0009279773859999993
2.6219192448872577,-0.0009274909609600004
2.6226068712300026,-0.0009309301850700009
2.6232948583420774,-0.0009361091804799999
2.623983206507478,-0.000939539511490001
2.6246719160104988,-0.0009404981189999988
2.625360987135731,-0.0009429061801900004
2.6260504201680672,-0.0009492265574399979
2.6267402153926978,-0.0009561196365300006
2.627430373095113,-0.0009556174069199983
2.628120893561104,-0.00095511530925
2.6288117770767614,-0.0009586650600000024
2.6295030239284776,-0.000966838781650001
2.6301946344029457,-0.0009708115006400002
2.6308866087871614,-0.0009746351634600005
2.6315789473684212,-0.0009749887999999998
2.632271650434325,-0.0009756303076000009
2.6329647182727753,-0.0009797326876799985
2.6336581511719777,-0.0009838303421599998
2.6343519494204424,-0.000979421599519999
2.635046113306983,-0.0009886990162500005
2.635740643120717,-0.000995951026839999
2.636435539151068,-0.0010020440328499993
2.6371308016877637,-0.0010111498444799992
2.637826431020839,-0.0010170838643700011
2.638522427440633,-0.0010152545879999995
2.6392187912377936,-0.0010160109911700032
2.6399155227032733,-0.0010236536649599996
2.6406126221283337,-0.0010172333031700006
2.641310089804543,-0.0010189895576400015
2.642007926023778,-0.0010244683497499987
2.6427061310782243,-0.0010259317024
2.6434047052603753,-0.0010364090653800003
2.6441036488630356,-0.0010334296090000004
2.6448029621793174,-0.001036743091720001
2.6455026455026456,-0.0010414814759999984
2.646202699126753,-0.0010443579023299981
2.6469031233456857,-0.001045803518679998
2.6476039184537994,-0.0010542373731
2.6483050847457625,-0.0010638025113600003
2.6490066225165565,-0.0010689393812500017
2.649708532061473,-0.0010659518078399988
2.6504108136761197,-0.0010703694255100003
2.651113467656416,-0.001066956520160001
2.6518164942985947,-0.0010689505499699992
2.6525198938992043,-0.0010789012390000005
2.6532236667551072,-0.0010777607390700002
2.653927813163482,-0.0010780407763200002
2.654632333421821,-0.0010822933420300013
2.655337227827934,-0.0010909375915200015
2.6560424966799467,-0.0010914923249999986
2.656748140276302,-0.001093887808159999
2.6574541589157588,-0.0010976963008800002
2.658160552897395,-0.00110164180896
2.658867322520606,-0.00110445104768
2.6595744680851063,-0.001114042879999999
2.6602819898909282,-0.001115711195760002
2.660989888238425,-0.0011151176534400006
2.6616981634282673,-0.001122005245009999
2.6624068157614484,-0.0011239473931200002
2.663115845539281,-0.0011267329977500008
