lambda_um,DeltaI_W_m2_sr_um
2.5,1.6639999999999624e-05
2.5006251562890722,1.7271361079998927e-05
2.5012506253126565,1.56643239200005e-05
2.501876407305479,1.9011450710000773e-05
2.5025025025025025,2.091810095999902e-05
2.5031289111389237,1.899242974999927e-05
2.5037556334501754,2.1535248600000438e-05
2.504382669671926,2.0886704190000056e-05
2.50501002004008,2.183240767999941e-05
2.5056376847907793,2.006938206000012e-05
2.506265664160401,2.021852699999986e-05
2.5068939583855605,2.068575729999994e-05
2.507522567703109,1.765359984000044e-05
2.508151492350138,1.7962670970000753e-05
2.5087807325639737,2.1290182639999676e-05
2.5094102885821834,2.143830374999947e-05
2.5100401606425704,2.126882304000037e-05
2.5106703489831785,2.094086147999899e-05
2.5113008538422905,2.0613221200000212e-05
2.5119316754584275,2.1870738180000855e-05
2.512562814070352,2.1701348000000183e-05
2.5131942699170646,2.232374181000002e-05
2.513826043237808,2.1679543080000384e-05
2.5144581342720644,2.2459471179999378e-05
2.515090543259557,2.0234977279999164e-05
2.5157232704402515,2.0382806250000135e-05
2.5163563160543534,2.037255204000079e-05
2.5169896803423106,2.0835842279999517e-05
2.5176233635448138,2.0509819199999654e-05
2.5182573659027954,2.31801962700005e-05
2.5188916876574305,2.33261319999992e-05
2.5195263290501386,2.095143812999925e-05
2.5201612903225805,2.3145185280001e-05
2.5207965717166623,2.3920375280000843e-05
2.5214321734745337,2.4065608680000697e-05
2.5220680958385877,2.2638563999999653e-05
2.522704339051463,2.2941412159999987e-05
2.5233409033560434,2.4343321949998366e-05
2.523977788995457,2.0720626080000457e-05
2.5246149962130775,2.274980544999996e-05
2.525252525252525,2.2581504000001272e-05
2.525890376357666,2.3353784689999872e-05
2.526528549772612,2.1932069599999056e-05
2.5271670457417237,2.145125312999919e-05
2.5278058645096055,2.3474904000000615e-05
2.5284450063211126,2.2680936249999152e-05
2.5290844714213456,2.3294832840000182e-05
2.5297242600556538,2.1407906329999962e-05
2.5303643724696356,2.2490357759999587e-05
2.531004808909137,2.201066540999993e-05
2.5316455696202533,2.121940000000041e-05
2.532286654849329,2.1988387410000476e-05
2.5329280648429586,2.150965152000056e-05
2.533569799847986,2.196612068999966e-05
2.534211860111505,2.4446338119999897e-05
2.534854245880862,2.3344537500000033e-05
2.535496957403651,2.2088293120000463e-05
2.53613999492772,2.1766148599998945e-05
2.536783358701167,2.2221290520000637e-05
2.537427048972342,2.314190668999995e-05
2.5380710659898478,2.4216816000000724e-05
2.538715410002539,2.311842428999976e-05
2.5393600812595225,2.295160912000032e-05
2.54000508001016,2.557494884999987e-05
2.540650406504065,2.4787353600000915e-05
2.5412960609911055,2.3071495249999373e-05
2.541942043721403,2.2750243320000633e-05
2.5425883549453343,2.2583993940000248e-05
2.5432349949135302,2.2572511039999597e-05
2.543881963876876,2.2715558670000427e-05
2.544529262086514,2.270400299999968e-05
2.5451768897938405,2.3001191089998783e-05
2.545824847250509,2.345235968000039e-05
2.5464731347084286,2.436569982000071e-05
2.547121752419766,2.327434875999939e-05
2.5477707006369426,2.3108437499999752e-05
2.5484199796126403,2.3250641760000877e-05
2.549069589599796,2.354659137000087e-05
2.5497195308516063,2.430369272000011e-05
2.550369803621525,2.367633114000022e-05
2.5510204081632653,2.3356927999999312e-05
2.551671344730799,2.380576955000012e-05
2.5523226135783563,2.3640114959999972e-05
2.552974214960429,2.3781477950000386e-05
2.5536261491317673,2.3922687359999653e-05
2.554278416347382,2.4983376750000244e-05
2.5549310168625445,2.4817421520001957e-05
2.555583950932788,2.5110973159999696e-05
2.556237218813906,2.6016364800000337e-05
2.5568908207619536,2.6003065700000265e-05
2.557544757033248,2.5378246000000264e-05
2.5581990278843696,2.5518069269999874e-05
2.5588536335721597,2.5199565600000917e-05
2.5595085743537243,2.4576084889998788e-05
2.5601638504864312,2.4716074320000822e-05
2.560819462227913,2.485591074999783e-05
2.5614754098360657,2.5148006399999465e-05
2.5621316935690492,2.483045666999955e-05
2.5627883136852896,2.512224659999892e-05
2.5634452704434763,2.4805015630001773e-05
2.5641025641025643,2.5096499999999362e-05
2.564760194921775,2.538767567000083e-05
2.565418163160595,2.5374654679998464e-05
2.5660764690787787,2.5209770939998467e-05
2.566735112936345,2.5803987200000156e-05
2.5673940949935816,2.5639032250000457e-05
2.568053415511043,2.5474236479998934e-05
2.5687130747495504,2.5612708809999787e-05
2.5693730729701953,2.5751028799999784e-05
2.570033410434336,2.619199412999887e-05
2.570694087403599,2.572457000000073e-05
2.5713551041398817,2.6013832120000586e-05
2.57201646090535,2.600045568000066e-05
2.572678157962439,2.598708268000162e-05
2.573340195573855,2.657775295999889e-05
2.574002574002574,2.6413143749999188e-05
2.5746652935118433,2.6248693439998548e-05
2.5753283543651815,2.6536732640000497e-05
2.575991756826378,2.6523066239999248e-05
2.576655501159495,2.681064657999912e-05
2.577319587628866,2.694737599999962e-05
2.577984016499098,2.6632554570001424e-05
2.5786487880350695,2.6919602359998934e-05
2.5793139025019345,2.6905720910000777e-05
2.579979360165119,2.6891843039999162e-05
2.5806451612903225,2.7178281249999083e-05
2.581311306143521,2.7614491840001476e-05
2.581977794990963,2.7300234780000196e-05
2.5826446280991737,2.7286138879999144e-05
2.5833118057349522,2.7721585849997503e-05
2.5839793281653747,2.8156571999999117e-05
2.5846471956577926,2.799233107000053e-05
