lambda_um,DeltaI_W_m2_sr_um
2.5,-1.6640000000000058e-05
2.5006251562890722,-1.7111441070000177e-05
2.5012506253126565,-1.534464383999958e-05
2.501876407305479,-1.8851690620000274e-05
2.5025025025025025,-2.0918100959999887e-05
2.5031289111389237,-1.8992429750000137e-05
2.5037556334501754,-2.1375728239999246e-05
2.504382669671926,-2.0727263700000102e-05
2.50501002004008,-2.1832407680001144e-05
2.5056376847907793,-1.9910101249999423e-05
2.506265664160401,-2.021852699999986e-05
2.5068939583855605,-2.0526636089999127e-05
2.507522567703109,-1.7494558400000127e-05
2.508151492350138,-1.780370927999958e-05
2.5087807325639737,-2.1290182640000543e-05
2.5094102885821834,-2.143830374999947e-05
2.5100401606425704,-2.126882304000037e-05
2.5106703489831785,-2.0782218590001574e-05
2.5113008538422905,-2.029609472000045e-05
2.5119316754584275,-2.171225456999975e-05
2.512562814070352,-2.154294399999996e-05
2.5131942699170646,-2.232374181000002e-05
2.513826043237808,-2.1679543080000384e-05
2.5144581342720644,-2.2301305889999706e-05
2.515090543259557,-2.0393063040001665e-05
2.5157232704402515,-2.0382806250000135e-05
2.5163563160543534,-2.0372552039999922e-05
2.5169896803423106,-2.0835842280000384e-05
2.5176233635448138,-2.035205135999911e-05
2.5182573659027954,-2.302250785999986e-05
2.5188916876574305,-2.34837410000013e-05
2.5195263290501386,-2.0951438130000118e-05
2.5201612903225805,-2.3145185280000133e-05
2.5207965717166623,-2.3763004390000078e-05
2.5214321734745337,-2.39083171199991e-05
2.5220680958385877,-2.263856400000052e-05
2.522704339051463,-2.2784279199999577e-05
2.5233409033560434,-2.4186268260000844e-05
2.523977788995457,-2.0563651639999257e-05
2.5246149962130775,-2.274980544999996e-05
2.525252525252525,-2.242468799999904e-05
2.525890376357666,-2.3197047880000286e-05
2.526528549772612,-2.1775411959999887e-05
2.5271670457417237,-2.160783162000017e-05
2.5278058645096055,-2.347490399999888e-05
2.5284450063211126,-2.2680936250000887e-05
2.5290844714213456,-2.3294832840000182e-05
2.5297242600556538,-2.1251644240000665e-05
2.5303643724696356,-2.2490357759999587e-05
2.531004808909137,-2.1854561400000243e-05
2.5316455696202533,-2.121939999999954e-05
2.532286654849329,-2.1676495389998975e-05
2.5329280648429586,-2.150965152000056e-05
2.533569799847986,-2.196612068999966e-05
2.534211860111505,-2.4134919800000362e-05
2.534854245880862,-2.318890724999946e-05
2.535496957403651,-2.1932741760000325e-05
2.53613999492772,-2.1766148599999813e-05
2.536783358701167,-2.2065896879999887e-05
2.537427048972342,-2.3141906690000817e-05
2.5380710659898478,-2.421681599999899e-05
2.538715410002539,-2.2963267080000453e-05
2.5393600812595225,-2.279653067999935e-05
2.54000508001016,-2.5574948850001604e-05
2.540650406504065,-2.4787353600000048e-05
2.5412960609911055,-2.3071495250001108e-05
2.541942043721403,-2.2595479759999343e-05
2.5425883549453343,-2.258399393999938e-05
2.5432349949135302,-2.2417904799999083e-05
2.543881963876876,-2.2715558669998692e-05
2.544529262086514,-2.2549554000001436e-05
2.5451768897938405,-2.2846820680000497e-05
2.545824847250509,-2.3298067839999832e-05
2.5464731347084286,-2.4211486529998258e-05
2.547121752419766,-2.3274348760000257e-05
2.5477707006369426,-2.310843750000062e-05
2.5484199796126403,-2.3096664000001044e-05
2.549069589599796,-2.354659137e-05
2.5497195308516063,-2.4303692720000977e-05
2.550369803621525,-2.3522588729999426e-05
2.5510204081632653,-2.351059200000026e-05
2.551671344730799,-2.3652183939998524e-05
2.5523226135783563,-2.3640114959999972e-05
2.552974214960429,-2.362804906000035e-05
2.5536261491317673,-2.3769336800000956e-05
2.554278416347382,-2.4983376749999377e-05
2.5549310168625445,-2.4817421519999355e-05
2.555583950932788,-2.5110973159999696e-05
2.556237218813906,-2.601636479999947e-05
2.5568908207619536,-2.585010649000085e-05
2.557544757033248,-2.5531127000000438e-05
2.5581990278843696,-2.536526646000018e-05
2.5588536335721597,-2.519956560000005e-05
2.5595085743537243,-2.4576084890000523e-05
2.5601638504864312,-2.4563505959999607e-05
2.560819462227913,-2.4550930250000214e-05
2.5614754098360657,-2.484318208000047e-05
2.5621316935690492,-2.467812258000017e-05
2.5627883136852896,-2.512224660000239e-05
2.5634452704434763,-2.4805015630000038e-05
2.5641025641025643,-2.494439999999997e-05
2.564760194921775,-2.5235653660001314e-05
2.565418163160595,-2.522271064000093e-05
2.5660764690787787,-2.5209770940001937e-05
2.566735112936345,-2.56521990399999e-05
2.5673940949935816,-2.5487321999999833e-05
2.568053415511043,-2.547423648000067e-05
2.5687130747495504,-2.5461154320000415e-05
2.5693730729701953,-2.5751028799999784e-05
2.570033410434336,-2.5889196510001274e-05
2.570694087403599,-2.572457000000073e-05
2.5713551041398817,-2.586258890999952e-05
2.57201646090535,-2.5849290239999233e-05
2.572678157962439,-2.5987082679999017e-05
2.573340195573855,-2.657775296000149e-05
2.574002574002574,-2.6262211500001527e-05
2.5746652935118433,-2.6248693440000283e-05
2.5753283543651815,-2.6385955749999405e-05
2.575991756826378,-2.6221667760000823e-05
2.576655501159495,-2.6810646579999986e-05
2.577319587628866,-2.694737599999962e-05
2.577984016499098,-2.6632554569998822e-05
