PC,mean,std,skew,kurtosis,min,p01,p05,p25,median,p75,p95,p99,max,n,normaltest_stat,normaltest_p
PC1,6.40128590774865e-16,22.465016977902735,0.47576600250291146,-0.9046723430577481,-37.00389617141747,-32.87670152321179,-26.95877285126224,-20.34200609301528,-3.109646501434593,18.59697740993471,39.026256063506665,49.54373252899681,69.83818017342443,888,149.04239011753458,4.323706454725506e-33
