H,T_rep,Td_rep,T_plus,T_minus,Td_plus_theoretical,Td_minus_theoretical,Td_plus_effective,Td_minus_effective,delta_c,w_T_norm,w_Td_norm
0.066,296.54999999999995,289.15,296.5725331925064,296.5274668074935,289.2628286397851,289.03717136021487,289.2628286397851,289.03717136021487,0.0668579560914361,2.2839959623452146,7.941995653718065
0.1,297.15,288.11,297.16198673609114,297.1380132639088,288.23625181929054,287.9837481807095,288.23625181929054,287.9837481807095,0.0668579560914361,2.2839959623452146,7.941995653718065
0.2,296.29166666666663,287.85,296.2957805586458,296.28755277468747,287.9553361343733,287.74466386562676,287.9553361343733,287.74466386562676,0.0668579560914361,2.2839959623452146,7.941995653718065
0.3,295.38,287.65,295.3841270743456,295.3758729256544,287.7404970303841,287.55950296961583,287.7404970303841,287.55950296961583,0.0668579560914361,2.2839959623452146,7.941995653718065
0.4,294.52,287.35,294.53675441351004,294.5032455864899,287.3481701540327,287.35182984596736,287.3481701540327,287.35182984596736,0.0668579560914361,2.2839959623452146,7.941995653718065
0.5,293.54999999999995,287.15,293.581645861654,293.5183541383459,287.06687360761003,287.2331263923899,287.06687360761003,287.2331263923899,0.0668579560914361,2.2839959623452146,7.941995653718065
0.6,293.5045454545454,287.72272727272724,293.540732862514,293.4683580465768,287.53497772943587,287.9104768160186,287.53497772943587,287.9104768160186,0.0668579560914361,2.2839959623452146,7.941995653718065
0.7000000000000001,293.51,287.5199999999999,293.5316610544582,293.4883389455418,287.39364773768,287.64635226231985,287.39364773768,287.64635226231985,0.0668579560914361,2.2839959623452146,7.941995653718065
0.8,293.16,287.16,293.1568587946052,293.1631412053948,287.07086911285256,287.2491308871475,287.07086911285256,287.2491308871475,0.0668579560914361,2.2839959623452146,7.941995653718065
0.9,292.75,286.5799999999999,292.7154326000126,292.7845673999874,286.5923312533661,286.56766874663373,286.5923312533661,286.56766874663373,0.0668579560914361,2.2839959623452146,7.941995653718065
1.0,292.15,287.34090909090907,292.094036602343,292.20596339765694,287.4332538149745,287.24856436684365,287.4332538149745,287.24856436684365,0.0668579560914361,2.2839959623452146,7.941995653718065
1.1,291.69545454545454,286.2954545454545,291.6250316714188,291.76587741949027,286.4198169443335,286.1710921465755,286.4198169443335,286.1710921465755,0.0668579560914361,2.2839959623452146,7.941995653718065
1.2000000000000002,291.18333333333334,285.5666666666666,291.123001456054,291.2436652106127,285.61725958036925,285.51607375296396,285.61725958036925,285.51607375296396,0.0668579560914361,2.2839959623452146,7.941995653718065
1.3000000000000005,290.75,284.45,290.71400308048624,290.78599691951376,284.32168161620604,284.57831838379394,284.32168161620604,284.57831838379394,0.0668579560914361,2.2839959623452146,7.941995653718065
1.4,290.25,281.51,290.2356615933079,290.2643384066921,281.3089839070781,281.7110160929219,281.3089839070781,281.7110160929219,0.0668579560914361,2.2839959623452146,7.941995653718065
1.5000000000000002,289.95,280.1730769230769,289.9335339926348,289.96646600736517,280.0988442453496,280.2473096008042,280.0988442453496,280.2473096008042,0.0668579560914361,2.2839959623452146,7.941995653718065
1.6,289.38,278.78,289.3604643625217,289.39953563747827,278.87815184501125,278.6818481549887,278.87815184501125,278.6818481549887,0.0668579560914361,2.2839959623452146,7.941995653718065
1.7000000000000002,288.75,278.7409090909091,288.7453163295868,288.7546836704132,278.9091701534035,278.5726480284147,278.9091701534035,278.5726480284147,0.0668579560914361,2.2839959623452146,7.941995653718065
1.8000000000000005,288.15,279.25,288.1625858377918,288.13741416220813,279.39757414749806,279.10242585250194,279.39757414749806,279.10242585250194,0.0668579560914361,2.2839959623452146,7.941995653718065
1.9,287.3136363636363,279.15,287.3528342421113,287.2744384851613,279.102256865706,279.19774313429394,279.102256865706,279.19774313429394,0.0668579560914361,2.2839959623452146,7.941995653718065
2.0,286.95,277.9136363636364,287.0025839424322,286.8974160575678,277.7839209434647,278.0433517838081,277.7839209434647,278.0433517838081,0.0668579560914361,2.2839959623452146,7.941995653718065
