H,T_rep,Td_rep,T_plus,T_minus,Td_plus_theoretical,Td_minus_theoretical,Td_plus_effective,Td_minus_effective,delta_c,w_T_norm,w_Td_norm
0.066,296.54999999999995,289.15,296.46015904894745,296.63984095105246,289.3242576422566,288.97574235774334,289.3242576422566,288.97574235774334,0.1385074697545261,2.618794016513149,8.446561173576121
0.1,297.15,288.11,297.04494135161195,297.255058648388,288.29234518312217,287.92765481687786,288.29234518312217,287.92765481687786,0.1385074697545261,2.618794016513149,8.446561173576121
0.2,296.29166666666663,287.85,296.1814783436543,296.40185498967895,288.03673195248643,287.6632680475136,288.03673195248643,287.6632680475136,0.1385074697545261,2.618794016513149,8.446561173576121
0.3,295.38,287.65,295.26767668904114,295.49232331095885,287.84542077919315,287.4545792208068,287.84542077919315,287.4545792208068,0.1385074697545261,2.618794016513149,8.446561173576121
0.4,294.52,287.35,294.4051653949971,294.6348346050029,287.56093272863734,287.1390672713627,287.56093272863734,287.1390672713627,0.1385074697545261,2.618794016513149,8.446561173576121
0.5,293.54999999999995,287.15,293.4376006768069,293.66239932319303,287.35135323165713,286.9486467683428,287.35135323165713,286.9486467683428,0.1385074697545261,2.618794016513149,8.446561173576121
0.6,293.5045454545454,287.72272727272724,293.39489194412266,293.6141989649681,287.9136909162135,287.53176362924097,287.9136909162135,287.53176362924097,0.1385074697545261,2.618794016513149,8.446561173576121
0.7000000000000001,293.51,287.5199999999999,293.4130984322001,293.60690156779987,287.66548572294664,287.3745142770532,287.66548572294664,287.3745142770532,0.1385074697545261,2.618794016513149,8.446561173576121
0.8,293.16,287.16,293.0791444250715,293.24085557492856,287.24488621765585,287.0751137823442,287.24488621765585,287.0751137823442,0.1385074697545261,2.618794016513149,8.446561173576121
0.9,292.75,286.5799999999999,292.6893741750277,292.8106258249723,286.5884105392519,286.57158946074793,286.5884105392519,286.57158946074793,0.1385074697545261,2.618794016513149,8.446561173576121
1.0,292.15,287.34090909090907,292.1067220411331,292.1932779588669,287.2896415919341,287.392176589884,287.2896415919341,287.392176589884,0.1385074697545261,2.618794016513149,8.446561173576121
1.1,291.69545454545454,286.2954545454545,291.679286303347,291.7116227875621,286.13896225822515,286.45194683268386,286.13896225822515,286.45194683268386,0.1385074697545261,2.618794016513149,8.446561173576121
1.2000000000000002,291.18333333333334,285.5666666666666,291.2004950206368,291.16617164602985,285.2818591751957,285.85147415813753,285.2818591751957,285.85147415813753,0.1385074697545261,2.618794016513149,8.446561173576121
1.3000000000000005,290.75,284.45,290.79581553433763,290.70418446566237,284.05903336106894,284.84096663893104,284.05903336106894,284.84096663893104,0.1385074697545261,2.618794016513149,8.446561173576121
1.4,290.25,281.51,290.3154334874829,290.1845665125171,281.12116300869457,281.8988369913054,281.12116300869457,281.8988369913054,0.1385074697545261,2.618794016513149,8.446561173576121
1.5000000000000002,289.95,280.1730769230769,290.028678860719,289.87132113928095,279.82474994964326,280.52140389651055,279.82474994964326,280.52140389651055,0.1385074697545261,2.618794016513149,8.446561173576121
1.6,289.38,278.78,289.4613374011605,289.2986625988395,278.5352136716567,279.0247863283432,278.5352136716567,279.0247863283432,0.1385074697545261,2.618794016513149,8.446561173576121
1.7000000000000002,288.75,278.7409090909091,288.81965906280186,288.68034093719814,278.68909979840197,278.79271838341623,278.68909979840197,278.79271838341623,0.1385074697545261,2.618794016513149,8.446561173576121
1.8000000000000005,288.15,279.25,288.2001928520407,288.09980714795927,279.44811554837986,279.05188445162014,279.44811554837986,279.05188445162014,0.1385074697545261,2.618794016513149,8.446561173576121
1.9,287.3136363636363,279.15,287.34475188223587,287.28252084503674,279.5730262792858,278.72697372071417,279.5730262792858,278.72697372071417,0.1385074697545261,2.618794016513149,8.446561173576121
2.0,286.95,277.9136363636364,286.9672589494535,286.9327410505465,278.4309900685679,277.3962826587049,278.4309900685679,277.3962826587049,0.1385074697545261,2.618794016513149,8.446561173576121
