H,T_rep,Td_rep,T_plus,T_minus,Td_plus_theoretical,Td_minus_theoretical,Td_plus_effective,Td_minus_effective,delta_c,w_T_norm,w_Td_norm
0.066,296.54999999999995,289.15,296.6307189675118,296.4692810324881,289.0569885625349,289.24301143746504,289.0569885625349,289.24301143746504,0.0830543563601663,2.752245315663047,8.192924143717672
0.1,297.15,288.11,297.2322577335766,297.06774226642335,288.0155825094024,288.2044174905976,288.0155825094024,288.2044174905976,0.0830543563601663,2.752245315663047,8.192924143717672
0.2,296.29166666666663,287.85,296.3675066726293,296.21582666070395,287.76043796869624,287.9395620313038,287.76043796869624,287.9395620313038,0.0830543563601663,2.752245315663047,8.192924143717672
0.3,295.38,287.65,295.4421992070042,295.3178007929958,287.5798164400006,287.7201835599993,287.5798164400006,287.7201835599993,0.0830543563601663,2.752245315663047,8.192924143717672
0.4,294.52,287.35,294.55447924858095,294.485520751419,287.3480502894334,287.35194971056666,287.3480502894334,287.35194971056666,0.0830543563601663,2.752245315663047,8.192924143717672
0.5,293.54999999999995,287.15,293.5538645903776,293.5461354096223,287.21529615325636,287.0847038467436,287.21529615325636,287.0847038467436,0.0830543563601663,2.752245315663047,8.192924143717672
0.6,293.5045454545454,287.72272727272724,293.4681025991752,293.5409883099156,287.87269743102854,287.57275711442594,287.87269743102854,287.57275711442594,0.0830543563601663,2.752245315663047,8.192924143717672
0.7000000000000001,293.51,287.5199999999999,293.44432060997383,293.57567939002615,287.6583286887322,287.38167131126767,287.6583286887322,287.38167131126767,0.0830543563601663,2.752245315663047,8.192924143717672
0.8,293.16,287.16,293.08313520650995,293.2368647934901,287.28850533341136,287.0314946665887,287.28850533341136,287.0314946665887,0.0830543563601663,2.752245315663047,8.192924143717672
0.9,292.75,286.5799999999999,292.67686567863984,292.82313432136016,286.666194056182,286.49380594381785,286.666194056182,286.49380594381785,0.0830543563601663,2.752245315663047,8.192924143717672
1.0,292.15,287.34090909090907,292.08389311494375,292.2161068850562,287.3709056479191,287.31091253389906,287.3709056479191,287.31091253389906,0.0830543563601663,2.752245315663047,8.192924143717672
1.1,291.69545454545454,286.2954545454545,291.6477143561349,291.7431947347742,286.1943315309203,286.3965775599887,286.1943315309203,286.3965775599887,0.0830543563601663,2.752245315663047,8.192924143717672
1.2000000000000002,291.18333333333334,285.5666666666666,291.1635120246734,291.20315464199325,285.33749871251547,285.79583462081774,285.33749871251547,285.79583462081774,0.0830543563601663,2.752245315663047,8.192924143717672
1.3000000000000005,290.75,284.45,290.75108991253177,290.74891008746823,284.204243082428,284.695756917572,284.204243082428,284.695756917572,0.0830543563601663,2.752245315663047,8.192924143717672
1.4,290.25,281.51,290.25501100540663,290.24498899459337,281.43143876772797,281.588561232272,281.43143876772797,281.588561232272,0.0830543563601663,2.752245315663047,8.192924143717672
1.5000000000000002,289.95,280.1730769230769,289.93916459467795,289.96083540532203,280.29668237424386,280.04947147190995,280.29668237424386,280.04947147190995,0.0830543563601663,2.752245315663047,8.192924143717672
1.6,289.38,278.78,289.36078146003416,289.39921853996583,279.05970604851973,278.5002939514802,279.05970604851973,278.5002939514802,0.0830543563601663,2.752245315663047,8.192924143717672
1.7000000000000002,288.75,278.7409090909091,288.74232912197056,288.75767087802944,279.0034899965114,278.4783281853068,279.0034899965114,278.4783281853068,0.0830543563601663,2.752245315663047,8.192924143717672
1.8000000000000005,288.15,279.25,288.1610006852785,288.13899931472145,279.3100271140528,279.1899728859472,279.3100271140528,279.1899728859472,0.0830543563601663,2.752245315663047,8.192924143717672
1.9,287.3136363636363,279.15,287.34811131155675,287.27916141571586,279.0065045332189,279.29349546678105,279.0065045332189,279.29349546678105,0.0830543563601663,2.752245315663047,8.192924143717672
2.0,286.95,277.9136363636364,286.9981995763911,286.9018004236089,277.6996146075472,278.1276581197256,277.6996146075472,278.1276581197256,0.0830543563601663,2.752245315663047,8.192924143717672
