H,T_rep,Td_rep,T_plus,T_minus,Td_plus_theoretical,Td_minus_theoretical,Td_plus_effective,Td_minus_effective,delta_c,w_T_norm,w_Td_norm
0.066,296.54999999999995,289.15,296.7315425080575,296.3684574919424,289.1416382655769,289.15836173442307,289.1416382655769,289.15836173442307,0.3355646435916395,2.7846198374228592,9.140390164213681
0.1,297.15,288.11,297.34935377190817,296.9506462280918,288.0795541556355,288.14044584436454,288.0795541556355,288.14044584436454,0.3355646435916395,2.7846198374228592,9.140390164213681
0.2,296.29166666666663,287.85,296.4943737042042,296.0889596291291,287.8193015317371,287.88069846826295,287.8193015317371,287.88069846826295,0.3355646435916395,2.7846198374228592,9.140390164213681
0.3,295.38,287.65,295.5797946130573,295.1802053869427,287.61107815649723,287.6889218435027,287.61107815649723,287.6889218435027,0.3355646435916395,2.7846198374228592,9.140390164213681
0.4,294.52,287.35,294.7125641961394,294.32743580386057,287.30584124276385,287.3941587572362,287.30584124276385,287.3941587572362,0.3355646435916395,2.7846198374228592,9.140390164213681
0.5,293.54999999999995,287.15,293.73672470297254,293.36327529702737,287.0737114599657,287.22628854003426,287.0737114599657,287.22628854003426,0.3355646435916395,2.7846198374228592,9.140390164213681
0.6,293.5045454545454,287.72272727272724,293.6913070726933,293.3177838363975,287.61988556012795,287.8255689853265,287.61988556012795,287.8255689853265,0.3355646435916395,2.7846198374228592,9.140390164213681
0.7000000000000001,293.51,287.5199999999999,293.69875370388627,293.3212462961137,287.38055691943697,287.6594430805629,287.38055691943697,287.6594430805629,0.3355646435916395,2.7846198374228592,9.140390164213681
0.8,293.16,287.16,293.3518288193183,292.96817118068174,286.9517880078912,287.36821199210885,286.9517880078912,287.36821199210885,0.3355646435916395,2.7846198374228592,9.140390164213681
0.9,292.75,286.5799999999999,292.94244499732713,292.55755500267287,286.3103958195427,286.84960418045716,286.3103958195427,286.84960418045716,0.3355646435916395,2.7846198374228592,9.140390164213681
1.0,292.15,287.34090909090907,292.3374012017478,291.96259879825215,287.0252483564103,287.6565698254078,287.0252483564103,287.6565698254078,0.3355646435916395,2.7846198374228592,9.140390164213681
1.1,291.69545454545454,286.2954545454545,291.8783034794518,291.5126056114573,285.9032969675518,286.6876121233572,285.9032969675518,286.6876121233572,0.3355646435916395,2.7846198374228592,9.140390164213681
1.2000000000000002,291.18333333333334,285.5666666666666,291.3711398736035,290.99552679306316,285.05691314158065,286.07642019175256,285.05691314158065,286.07642019175256,0.3355646435916395,2.7846198374228592,9.140390164213681
1.3000000000000005,290.75,284.45,290.94160024993704,290.55839975006296,283.8494339001122,285.05056609988776,283.8494339001122,285.05056609988776,0.3355646435916395,2.7846198374228592,9.140390164213681
1.4,290.25,281.51,290.4496964933838,290.0503035066162,280.7468745508403,282.2731254491597,280.7468745508403,282.2731254491597,0.3355646435916395,2.7846198374228592,9.140390164213681
1.5000000000000002,289.95,280.1730769230769,290.16347233812036,289.7365276618796,279.2266400236931,281.1195138224607,279.2266400236931,281.1195138224607,0.3355646435916395,2.7846198374228592,9.140390164213681
1.6,289.38,278.78,289.6016907063573,289.1583092936427,277.7453211201458,279.81467887985417,277.7453211201458,279.81467887985417,0.3355646435916395,2.7846198374228592,9.140390164213681
1.7000000000000002,288.75,278.7409090909091,288.97909645549527,288.52090354450473,277.6072082709989,279.8746099108193,277.6072082709989,279.8746099108193,0.3355646435916395,2.7846198374228592,9.140390164213681
1.8000000000000005,288.15,279.25,288.39107779931277,287.9089222006872,278.01125810246117,280.48874189753883,278.01125810246117,280.48874189753883,0.3355646435916395,2.7846198374228592,9.140390164213681
1.9,287.3136363636363,279.15,287.55858123799743,287.0686914892752,277.88930773520843,280.4106922647915,277.88930773520843,280.4106922647915,0.3355646435916395,2.7846198374228592,9.140390164213681
2.0,286.95,277.9136363636364,287.18960849873434,286.71039150126563,276.7225626612869,279.1047100659859,276.7225626612869,279.1047100659859,0.3355646435916395,2.7846198374228592,9.140390164213681
