H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
0.066,-1.7820349674868192,0.18154250805753913,-0.07276667898229837,-0.08984095105253205,-0.061266045050018876,-0.11301088707683703,0.08071896751185399,-0.0983673548390381,0.022533192506427286
0.1,-1.7386937846454493,0.19935377190817535,-0.08847278295578462,-0.10505864838801347,-0.060268149054180396,-0.1194548253511357,0.08225773357660932,-0.08597062458219344,0.01198673609113911
0.2,-1.742232145007746,0.20270703753754798,-0.0939841693584191,-0.11018832301230432,-0.05395303128751859,-0.11655430576444499,0.07584000596265827,-0.0718205896532699,0.004113891979136578
0.3,-1.7461920480053683,0.1997946130572733,-0.09445340963409055,-0.11232331095887013,-0.05805754403746562,-0.11411968009479197,0.06219920700417218,-0.05703826946971973,0.004127074345613171
0.4,-1.7422572757085453,0.19256419613943568,-0.09775798317773086,-0.11483460500292249,-0.060738525063889555,-0.10250219856631756,0.03447924858093864,-0.03206714001462909,0.016754413510054213
0.5,-1.7301909298087657,0.18672470297256058,-0.09794002971975835,-0.11239932319306371,-0.06848030081707858,-0.07765814762240049,0.00386459037764484,-0.012943304465996036,0.031645861654056064
0.6,-1.726562428841731,0.18676161814789816,-0.10300802235096232,-0.10965351042271199,-0.07136473298375574,-0.051861902841760656,-0.036442855370189244,0.016484760011025938,0.03618740796860531
0.7000000000000001,-1.7247814691111663,0.18875370388625498,-0.09695848423749542,-0.0969015677998868,-0.08322463398785505,-0.025324728598702766,-0.06567939002618131,0.0334442733521825,0.021661054458205115
0.8,-1.7231275789475062,0.1918288193182746,-0.09644082510630501,-0.08085557492852886,-0.08522881803797139,0.0015986820292822367,-0.07686479349008099,0.04580767904443005,-0.0031412053947700827
0.9,-1.7266374199939356,0.19244499732715187,-0.09499275087124988,-0.060625824972302046,-0.08353267702003118,0.023731514854900417,-0.07313432136017667,0.04812772188371201,-0.03456739998738209
1.0,-1.72700888086476,0.18740120174783378,-0.08987930429947903,-0.04327795886691614,-0.07525000850526903,0.03850384420065522,-0.06610688505622514,0.056441154959991524,-0.0559633976569905
1.1,-1.7082520291115058,0.18284893399725385,-0.09066134865310112,-0.016168242107535626,-0.06284021866604894,0.05782971782883904,-0.04774018931965622,0.0697165306782612,-0.07042287403570298
1.2000000000000002,-1.6736267141742824,0.1878065402701639,-0.09269787337917322,0.017161687303512994,-0.033482133113703266,0.06051832099729845,-0.019821308659935116,0.09144300499064657,-0.060331877279350514
1.3000000000000005,-1.6267513632327304,0.19160024993701266,-0.09681393639404641,0.04581553433761399,0.00913120351302353,0.052272941494895135,0.0010899125317457778,0.10781969570807985,-0.03599691951375066
1.4,-1.5766207355448696,0.19969649338375722,-0.08997890530008,0.06543348748290784,0.05345855798275567,0.04456818282101351,0.005011005406619408,0.09522168151813325,-0.014338406692128805
1.5000000000000002,-1.5315107908957686,0.21347233812034253,-0.06925424966579834,0.07867886071902604,0.0957151280769434,0.04112119471516609,-0.010835405322064789,0.06056990561794509,-0.016466007365182098
1.6,-1.4908096896337935,0.2216907063573462,-0.04660305224739335,0.08133740116048571,0.13524628532879657,0.04158538316462895,-0.019218539965856162,0.015431706085072036,-0.01953563747827804
1.7000000000000002,-1.450431787918285,0.22909645549528992,-0.021572556028763117,0.06965906280184057,0.15349706139169902,0.05459004862973059,-0.0076708780294305265,-0.026476022815053714,-0.004683670413217389
1.8000000000000005,-1.4119837832551632,0.2410777993127637,-0.0004980892505231372,0.05019285204072215,0.1722183916757278,0.06894804064532153,0.011000685278554728,-0.052545638748443875,0.012585837791834533
1.9,-1.373746419745576,0.24494487436114665,0.007747548029163602,0.031115518599584044,0.1835538638034194,0.08040084346274708,0.034474947920444594,-0.0702686973973679,0.039197878475049006
2.0,-1.3353728600693278,0.23960849873437137,0.015189104620904706,0.017258949453500542,0.18157982033040232,0.08840757336141895,0.0481995763910952,-0.08045250745664621,0.05258394243216826
