bin_left,bin_right,bin_center,count,density
-2.5543863982827744,-2.4424696691519188,-2.498428033717347,1,0.010062178682951265
-2.4424696691519188,-2.330552940021063,-2.3865113045864907,1,0.010062178682951265
-2.330552940021063,-2.2186362108902076,-2.2745945754556356,0,0.0
-2.2186362108902076,-2.1067194817593524,-2.16267784632478,0,0.0
-2.1067194817593524,-1.9948027526284968,-2.0507611171939244,2,0.02012435736590253
-1.9948027526284968,-1.8828860234976412,-1.938844388063069,2,0.02012435736590253
-1.8828860234976412,-1.7709692943667856,-1.8269276589322134,2,0.02012435736590253
-1.7709692943667856,-1.65905256523593,-1.7150109298013578,1,0.010062178682951265
-1.65905256523593,-1.5471358361050747,-1.6030942006705025,2,0.02012435736590257
-1.5471358361050747,-1.435219106974219,-1.4911774715396469,2,0.02012435736590253
-1.435219106974219,-1.3233023778433635,-1.3792607424087913,2,0.02012435736590253
-1.3233023778433635,-1.211385648712508,-1.2673440132779357,6,0.06037307209770771
-1.211385648712508,-1.0994689195816525,-1.1554272841470803,6,0.06037307209770759
-1.0994689195816525,-0.9875521904507969,-1.0435105550162247,10,0.10062178682951266
-0.9875521904507969,-0.8756354613199415,-0.9315938258853692,8,0.08049742946361028
-0.8756354613199415,-0.7637187321890859,-0.8196770967545137,16,0.16099485892722024
-0.7637187321890859,-0.6518020030582303,-0.7077603676236581,13,0.13080832287836644
-0.6518020030582303,-0.539885273927375,-0.5958436384928026,22,0.22136793102492827
-0.539885273927375,-0.42796854479651936,-0.48392690936194716,37,0.3723006112691969
-0.42796854479651936,-0.31605181566566376,-0.37201018023109156,58,0.5836063636111734
-0.31605181566566376,-0.20413508653480816,-0.26009345110023596,93,0.9357826175144677
-0.20413508653480816,-0.09221835740395257,-0.14817672196938036,89,0.8955339027826626
-0.09221835740395257,0.019698371726902586,-0.03625999283852499,114,1.147088369856449
0.019698371726902586,0.13161510085775818,0.07565673629233038,83,0.8351608306849551
0.13161510085775818,0.24353182998861378,0.18757346542318598,82,0.8250986520020038
0.24353182998861378,0.3554485591194694,0.2994901945540416,50,0.5031089341475633
0.3554485591194694,0.467365288250325,0.4114069236848972,54,0.5433576488793683
0.467365288250325,0.5792820173811806,0.5233236528157528,31,0.31192753917148924
0.5792820173811806,0.6911987465120357,0.6352403819466081,25,0.25155446707378265
0.6911987465120357,0.8031154756428913,0.7471571110774635,21,0.2113057523419766
0.8031154756428913,0.9150322047737469,0.8590738402083191,14,0.14087050156131772
0.9150322047737469,1.0269489339046025,0.9709905693391747,7,0.07043525078065886
1.0269489339046025,1.138865663035458,1.0829072984700303,8,0.08049742946361012
1.138865663035458,1.2507823921663137,1.194824027600886,5,0.05031089341475633
1.2507823921663137,1.3626991212971693,1.3067407567317415,1,0.010062178682951265
1.3626991212971693,1.4746158504280245,1.4186574858625969,4,0.04024871473180522
1.4746158504280245,1.5865325795588805,1.5305742149934525,2,0.02012435736590245
1.5865325795588805,1.6984493086897356,1.642490944124308,1,0.010062178682951305
1.6984493086897356,1.8103660378205908,1.7544076732551632,3,0.030186536048853917
1.8103660378205908,1.9222827669514468,1.8663244023860188,3,0.030186536048853675
1.9222827669514468,2.034199496082302,1.9782411315168744,2,0.02012435736590261
2.034199496082302,2.146116225213158,2.09015786064773,0,0.0
2.146116225213158,2.258032954344013,2.2020745897785856,1,0.010062178682951305
2.258032954344013,2.3699496834748692,2.313991318909441,1,0.010062178682951225
2.3699496834748692,2.4818664126057244,2.425908048040297,1,0.010062178682951305
2.4818664126057244,2.5937831417365795,2.537824777171152,0,0.0
2.5937831417365795,2.7056998708674356,2.6497415063020076,1,0.010062178682951225
2.7056998708674356,2.817616599998291,2.761658235432863,1,0.010062178682951265
