bin_left,bin_right,bin_center,count,density
-3.340301022462941,-3.208884294739543,-3.274592658601242,1,0.008569123167458264
-3.208884294739543,-3.077467567016145,-3.143175930877844,0,0.0
-3.077467567016145,-2.946050839292747,-3.011759203154446,0,0.0
-2.946050839292747,-2.814634111569349,-2.880342475431048,0,0.0
-2.814634111569349,-2.683217383845951,-2.7489257477076503,0,0.0
-2.683217383845951,-2.551800656122553,-2.6175090199842517,0,0.0
-2.551800656122553,-2.420383928399155,-2.486092292260854,0,0.0
-2.420383928399155,-2.288967200675757,-2.354675564537456,0,0.0
-2.288967200675757,-2.1575504729523587,-2.2232588368140576,1,0.008569123167458264
-2.1575504729523587,-2.026133745228961,-2.09184210909066,3,0.02570736950237488
-2.026133745228961,-1.8947170175055628,-1.9604253813672619,0,0.0
-1.8947170175055628,-1.7633002897821648,-1.829008653643864,0,0.0
-1.7633002897821648,-1.6318835620587668,-1.6975919259204657,2,0.017138246334916556
-1.6318835620587668,-1.5004668343353686,-1.5661751981970677,2,0.017138246334916528
-1.5004668343353686,-1.3690501066119707,-1.4347584704736698,3,0.025707369502374833
-1.3690501066119707,-1.2376333788885727,-1.3033417427502716,8,0.06855298533966622
-1.2376333788885727,-1.1062166511651745,-1.1719250150268736,11,0.09426035484204091
-1.1062166511651745,-0.9747999234417768,-1.0405082873034757,17,0.14567509384679098
-0.9747999234417768,-0.8433831957183786,-0.9090915595800777,24,0.20565895601899836
-0.8433831957183786,-0.7119664679949809,-0.7776748318566797,22,0.18852070968408247
-0.7119664679949809,-0.5805497402715827,-0.6462581041332818,35,0.29991931086103923
-0.5805497402715827,-0.4491330125481845,-0.5148413764098836,43,0.3684722962007054
-0.4491330125481845,-0.31771628482478675,-0.3834246486864856,58,0.497009143712581
-0.31771628482478675,-0.18629955710138857,-0.25200792096308766,86,0.7369445924014107
-0.18629955710138857,-0.05488282937799038,-0.12059119323968948,109,0.9340344252529509
-0.05488282937799038,0.07653389834540736,0.010825534483708488,92,0.788359331406163
0.07653389834540736,0.20795062606880554,0.14224226220710645,95,0.8140667009085352
0.20795062606880554,0.33936735379220373,0.27365898993050464,69,0.5912694985546203
0.33936735379220373,0.47078408151560147,0.4050757176539026,48,0.41131791203799806
0.47078408151560147,0.6022008092389997,0.5364924453773006,41,0.35133404986578887
0.6022008092389997,0.7336175369623978,0.6679091731006987,26,0.22279720235391484
0.7336175369623978,0.8650342646857956,0.7993259008240967,21,0.17995158651662413
0.8650342646857956,0.9964509924091933,0.9307426285474945,15,0.12853684751187439
0.9964509924091933,1.127867720132592,1.0621593562708926,12,0.10282947800949882
1.127867720132592,1.2592844478559897,1.1935760839942908,8,0.06855298533966635
1.2592844478559897,1.3907011755793874,1.3249928117176886,10,0.08569123167458292
1.3907011755793874,1.522117903302786,1.4564095394410868,11,0.0942603548420406
1.522117903302786,1.6535346310261838,1.587826267164485,4,0.034276492669833174
1.6535346310261838,1.7849513587495816,1.7192429948878827,4,0.034276492669833174
1.7849513587495816,1.9163680864729793,1.8506597226112804,2,0.017138246334916587
1.9163680864729793,2.047784814196378,1.9820764503346786,0,0.0
2.047784814196378,2.1792015419197757,2.113493178058077,1,0.008569123167458293
2.1792015419197757,2.3106182696431734,2.2449099057814745,0,0.0
2.3106182696431734,2.442034997366572,2.3763266335048727,2,0.01713824633491647
2.442034997366572,2.5734517250899698,2.507743361228271,0,0.0
2.5734517250899698,2.7048684528133675,2.6391600889516686,0,0.0
2.7048684528133675,2.836285180536766,2.770576816675067,0,0.0
2.836285180536766,2.967701908260164,2.901993544398465,0,0.0
2.967701908260164,3.0991186359835616,3.0334102721218628,0,0.0
3.0991186359835616,3.2305353637069603,3.164826999845261,0,0.0
3.2305353637069603,3.3619520914303584,3.296243727568659,2,0.017138246334916528
