lambda_um,S_rms_18,S_max_18
2.665955745,0.0004076330557323175,0.001265034
2.666666667,0.00040917379496322966,0.001269844
2.667377967,0.0004106262451690913,0.001274367
2.668089648,0.0004111795833660221,0.001276075
2.668801708,0.0004122944919429557,0.001279326
2.669514148,0.00041402644706843437,0.001284817
2.670226969,0.00041615185469229054,0.001291424
2.670940171,0.00041780385754016736,0.001296622
2.671653754,0.0004175020588241319,0.001295509
2.672367718,0.0004185405122706495,0.001298598
2.673082064,0.00042077028938721417,0.001305601
2.673796791,0.0004211131443807921,0.001306302
2.674511902,0.0004228293428179192,0.001311895
2.675227394,0.00042469704153045646,0.00131776
2.67594327,0.00042679798470203934,0.001324317
2.676659529,0.00042789468101359036,0.001327796
2.677376171,0.00042965834773547434,0.001333223
2.678093198,0.0004303169821056334,0.001335158
2.678810608,0.00043171449283596115,0.001339321
2.679528403,0.0004340080262826048,0.001346681
2.680246583,0.00043427560586817065,0.001347213
2.680965147,0.00043530985747995904,0.001349969
2.681684098,0.00043571285678637535,0.001350357
2.682403433,0.0004379246066800641,0.001357833
2.683123155,0.0004399360974221774,0.001364606
2.683843264,0.0004413451751826455,0.001368871
2.684563758,0.00044241707760707985,0.001372161
2.68528464,0.0004434873555497383,0.001375168
2.686005909,0.00044585893081587787,0.001382885
2.686727566,0.00044763461064391947,0.001388515
2.68744961,0.0004470856309016453,0.001385692
2.688172043,0.00044918250098645264,0.001392558
2.688894864,0.0004514556886611969,0.001400108
2.689618074,0.00045163918017951263,0.001399494
2.690341673,0.0004538605908814707,0.001405787
2.691065662,0.000453796162171899,0.001406135
2.69179004,0.0004560716566081231,0.001413659
2.692514809,0.00045696062945011406,0.001416485
2.693239968,0.0004607174606340154,0.001429095
2.693965517,0.00046293035000616816,0.001435766
2.694691458,0.0004637896232586974,0.001438298
2.69541779,0.0004650550573650154,0.001442615
2.696144513,0.00046679999304549886,0.001447891
2.696871629,0.0004669378432036395,0.001447248
2.697599137,0.0004688321976236985,0.001453201
2.698327037,0.000469591303053162,0.001455576
2.699055331,0.0004721480908070876,0.001462477
2.699784017,0.00047337277011744844,0.001465667
2.700513097,0.0004750832712318266,0.001472691
2.701242572,0.00047771466057859504,0.001481489
2.70197244,0.0004778561868077512,0.001481237
2.702702703,0.0004797677685194277,0.001486049
2.70343336,0.0004814523478627512,0.001490035
2.704164413,0.00048332361135078707,0.001496888
2.704895862,0.00048353402575269824,0.001497035
2.705627706,0.0004862118058135776,0.001505924
2.706359946,0.00048696502664257114,0.00150825
2.707092583,0.0004887317481185927,0.001514393
2.707825616,0.0004897151477219521,0.001517937
2.708559047,0.0004925472357301266,0.001526657
2.709292875,0.0004953796325247267,0.001536729
2.7100271,0.000496031657102089,0.001537258
2.710761724,0.0004981395311932078,0.00154459
2.711496746,0.0005000550592162606,0.001550553
2.712232167,0.0005003803131979824,0.001551072
2.712967987,0.0005001484384845717,0.001548872
2.713704206,0.0005028206758338403,0.001557537
2.714440825,0.0005038887017306831,0.001559406
2.715177844,0.0005066934887046825,0.001568055
2.715915263,0.000507706546808237,0.001571271
2.716653083,0.0005089618251000975,0.001575837
2.717391304,0.000511588739549759,0.001585815
2.718129927,0.0005134562110786296,0.001591721
2.718868951,0.0005140284159961393,0.001593561
2.719608376,0.0005173852736538153,0.001603511
2.720348205,0.0005201906013405621,0.001613449
2.721088435,0.0005217974981436232,0.001617974
2.721829069,0.0005222371032639294,0.001618443
2.722570106,0.0005219653310657284,0.001617562
2.723311547,0.0005248429416931423,0.001627469
2.724053391,0.0005284344923540665,0.001638711
2.72479564,0.0005295365597359639,0.001641859
2.725538294,0.0005312984800624472,0.001646349
2.726281352,0.0005313450511805969,0.001646797
2.727024816,0.0005319449073146056,0.001647244
2.727768685,0.0005339546280466056,0.001653065
2.72851296,0.000537288178253998,0.001661566
2.729257642,0.0005413002683150494,0.001672742
2.73000273,0.0005423488913168451,0.001675854
2.730748225,0.0005434341764426898,0.001680304
2.731494127,0.0005447422065760912,0.001684747
2.732240437,0.000545029400012666,0.001687846
2.732987155,0.000547124996414236,0.001692279
2.733734281,0.0005476660146855016,0.001695368
2.734481816,0.0005508679820654249,0.001706478
2.735229759,0.0005519185627246106,0.001716238
2.735978112,0.0005527421213380412,0.001712627
2.736726875,0.0005541371419434202,0.001715696
2.737476047,0.0005566049924554515,0.001724098
2.73822563,0.0005593102364791734,0.001733824
2.738975623,0.0005632690980160173,0.001746204
2.739726027,0.0005650203032533924,0.001751909
2.740476843,0.0005669340861098601,0.001757607
2.74122807,0.000568009953180302,0.001760636
2.741979709,0.0005707637024984352,0.001768981
2.742731761,0.000570485585186427,0.001768011
2.743484225,0.0005712938162770441,0.00176837
2.744237102,0.0005736073576172701,0.001774039
2.744990393,0.000575541319725854,0.001782356
2.745744097,0.0005775792215980226,0.001789336
2.746498215,0.0005809235058752476,0.001796307
2.747252747,0.000582108267991636,0.001800621
2.748007694,0.0005841027731831294,0.001806253
2.748763057,0.0005855418526824819,0.001813201
2.749518834,0.0005881264024425835,0.001818818
2.750275028,0.0005907594465307159,0.00182575
2.751031637,0.0005902792352944306,0.001827389
2.751788663,0.0005934325525655801,0.001838269
2.752546105,0.0005938239382994761,0.001838577
2.753303965,0.0005957595019565828,0.001844161
2.754062242,0.0005987988020475288,0.001855011
2.754820937,0.0006013954137177783,0.001864531
2.75558005,0.0006045115619364392,0.00187404
2.756339581,0.0006060088072030985,0.001876956
2.757099531,0.0006056658740618553,0.001875921
2.757859901,0.0006078733935787944,0.001882776
2.75862069,0.0006101622143447684,0.001888308
2.759381898,0.000612510721630877,0.001893833
2.760143527,0.0006137171876469015,0.001899351
2.760905577,0.0006155681673647344,0.001904862
2.761668048,0.0006184671956344527,0.001915611
2.762430939,0.0006196903693125929,0.001925036
2.763194253,0.0006221669867668165,0.001927902
2.763957988,0.0006252909607468084,0.001936
2.764722145,0.0006252490394628101,0.001936238
2.765486726,0.0006265085028407657,0.00193909
2.766251729,0.0006307562553194468,0.0019537
2.767017156,0.0006312030992993988,0.001955231
2.767783006,0.0006350976490639494,0.001967203
2.76854928,0.0006357012943152276,0.001968723
2.769315979,0.000635691339603104,0.00196633
2.770083102,0.0006395054482861042,0.001980879
2.770850651,0.0006432913755872131,0.001992807
2.771618625,0.0006432214506338389,0.001991703
2.772387025,0.0006472514008504218,0.00200491
2.773155851,0.0006479770923142268,0.002003799
2.773925104,0.0006522492214835011,0.002016983
2.774694784,0.0006557114188845236,0.002026255
2.77546489,0.0006548719144361573,0.002026429
2.776235425,0.0006564399836854429,0.002029197
2.777006387,0.0006590457548440776,0.002041037
2.777777778,0.0006611488808894206,0.00204768
2.778549597,0.0006623734404969583,0.002050428
2.779321845,0.0006656694605144593,0.00206094
2.780094523,0.0006669674066500552,0.002062382
2.780867631,0.0006701145893161772,0.00207546
2.781641168,0.0006709344953007709,0.002075598
2.782415136,0.0006726515013628693,0.002080902
2.783189535,0.0006759822419706911,0.002092654
2.783964365,0.0006795223770671983,0.002099231
2.784739627,0.0006823268406057321,0.002108378
2.78551532,0.0006810270060406317,0.002105916
2.786291446,0.0006848064051183452,0.0021202
2.787068004,0.0006873921868616925,0.00212803
2.787844996,0.0006900404701206138,0.002137137
2.788622421,0.0006891630663699992,0.002133374
2.789400279,0.0006932268738165338,0.002143751
2.790178571,0.0006963153942471838,0.002152831
2.790957298,0.0006976496926750242,0.002158049
2.79173646,0.0007080926370025088,0.002186355
2.792516057,0.0007075536097966555,0.002186417
2.793296089,0.0007049324650355207,0.002178788
2.794076558,0.000710852855314383,0.002196785
2.794857462,0.0007160993913001106,0.00221092
2.795638803,0.0007116220786771819,0.002200728
2.796420582,0.0007231843999679089,0.002232746
2.797202797,0.000713186694359276,0.002205936
2.79798545,0.0007209155948428051,0.002227694
2.798768542,0.0007244718632750113,0.002237937
2.799552072,0.0007387692622856686,0.002280066
2.80033604,0.0007292623092221724,0.002253286
2.801120448,0.0007280921263784016,0.002249475
2.801905296,0.0007285477029188501,0.00225331
2.802690583,0.0007327058016764907,0.002268597
2.803476311,0.0007334965157381836,0.002271143
2.804262479,0.0007387868653020151,0.002287672
2.805049088,0.0007372090362666253,0.002281306
2.805836139,0.0007404308810538405,0.002290188
2.806623632,0.0007430375493890302,0.00229652
2.807411567,0.0007477098803561966,0.002310456
2.808199944,0.0007496609030845584,0.002316768
2.808988764,0.0007501957344473878,0.002319269
2.809778028,0.0007667000591242388,0.002366099
2.810567735,0.0007710817717378187,0.00237996
2.811357886,0.0007630603935437657,0.002357114
2.812148481,0.0007849784197151184,0.002425337
2.812939522,0.0007797660863215826,0.00240628
2.813731007,0.000767121642036284,0.00236956
2.814522938,0.0007679288422524722,0.002372014
2.815315315,0.0007696164691575278,0.002380772
2.816108139,0.0007803304140492881,0.002407173
2.816901408,0.0007879360282327635,0.002432283
2.817695125,0.0007896604190675537,0.00243721
2.81848929,0.0007818172361940553,0.002415696
2.819283902,0.00078135951181909,0.00241685
2.820078962,0.0007846224783823675,0.002423032
2.820874471,0.0007862327467136489,0.002431719
2.821670429,0.0007892582206335333,0.002440396
2.822466836,0.0007918583640292344,0.002447806
2.823263693,0.0008202682565941801,0.00253299
2.824061,0.0008280969216624881,0.002559145
2.824858757,0.0008205850938049563,0.002532636
2.825656965,0.0008239939879021164,0.00254373
2.826455625,0.000840299577365484,0.002594866
2.827254736,0.0008165500944190951,0.002519588
2.828054299,0.0008134619226007993,0.002511912
2.828854314,0.0008484692000563262,0.002621708
2.829654782,0.0008526378686991852,0.002636461
2.830455703,0.0008567732723039976,0.002653692
2.831257078,0.0008498117914288761,0.002623498
2.832058907,0.000825032244189415,0.002549698
2.83286119,0.0008346740356784664,0.002574422
2.833663927,0.000827270137144586,0.002556774
2.83446712,0.0008276470968818775,0.002560303
2.835270768,0.000832378403842267,0.00257378
2.836074872,0.0008422449395221151,0.002599673
2.836879433,0.0008439310191921955,0.002604411
2.837684449,0.0008421923965247557,0.002601692
2.838489923,0.000843346519048105,0.002607662
2.839295855,0.0008558014997959516,0.002640915
2.840102244,0.0008715853670231555,0.002689005
2.840909091,0.0008766054756817472,0.002704824
2.841716397,0.0008628937907657002,0.002663661
2.842524161,0.0008932894721765105,0.002758683
2.843332386,0.000897838022689505,0.002778142
2.844141069,0.0009063202161184226,0.002811177
2.844950213,0.000910546779836953,0.002824404
2.845759818,0.0008944647639702689,0.002759822
2.846569883,0.0008879237669070093,0.00273974
2.84738041,0.0008913565554306974,0.002751748
2.848191398,0.0008846920744954459,0.002730457
2.849002849,0.0008854671119470722,0.002732598
2.849814762,0.0008838949170696457,0.002731041
2.850627138,0.0009205357553174009,0.002842701
2.851439977,0.0009200005921812706,0.00284231
2.85225328,0.0009083106278800099,0.002802584
2.853067047,0.0009011128832598549,0.00278133
2.853881279,0.0008966657637772095,0.002768693
2.854695975,0.0008981918589208978,0.002775702
2.855511136,0.0009027952168094686,0.002788835
2.856326764,0.0009197550371200897,0.002837496
2.857142857,0.0009314723217468974,0.002875075
2.857959417,0.0009521407438480696,0.002943217
2.858776444,0.0009564618329468829,0.002957442
2.859593938,0.0009313518827171489,0.00287504
2.860411899,0.0009403978209647649,0.002900284
2.861230329,0.0009388791534672842,0.002897404
2.862049227,0.0009755428614312933,0.003020268
2.862868594,0.0009805057177380457,0.003041722
2.863688431,0.00098711167346695,0.003054613
2.864508737,0.0009671301334428981,0.002987054
2.865329513,0.000998565830643573,0.003096181
2.86615076,0.0009793158238537703,0.003026238
2.866972477,0.0009469526028411115,0.002923524
2.867794666,0.0009889951411137523,0.003055599
2.868617326,0.0009694381665980845,0.002993086
2.869440459,0.0009893021035490119,0.003054524
2.870264064,0.000986890092986296,0.003045488
2.871088142,0.0009812079251579546,0.00302797
2.871912694,0.0009620236822291446,0.002970459
2.872737719,0.0009729438500615599,0.00300147
2.873563218,0.000994875989061451,0.003069986
2.874389192,0.0010262924468180488,0.003178364
2.875215641,0.0010510598891326052,0.00326726
2.876042565,0.0010434330235261338,0.00324483
2.876869965,0.00102987904024429,0.0031898
2.877697842,0.0009886582413074633,0.003050303
2.878526195,0.00103076109484152,0.003187337
2.879355024,0.0010315848947581418,0.00319274
2.880184332,0.001059366022757348,0.003281312
2.881014117,0.001062992791718191,0.003292675
2.88184438,0.0010483847424103319,0.003246227
2.882675123,0.0010655925303312865,0.003309339
2.883506344,0.001065876744879929,0.003301418
2.884338044,0.0010236384309610172,0.003157677
2.885170225,0.0010577492247895214,0.003269981
2.886002886,0.0010898429717371364,0.003378552
2.886836028,0.001079325367508437,0.003340604
2.887669651,0.0010364447868532762,0.003197166
2.888503755,0.0010400471089738888,0.003206106
2.889338342,0.0010472761460115897,0.003230607
2.89017341,0.0010900368679150007,0.003371203
2.891008962,0.0011048142823152324,0.003423095
2.891844997,0.0010981907203059292,0.003399592
2.892681516,0.0011071423068441913,0.003427503
2.893518519,0.0010748470292334885,0.003314442
2.894356006,0.0011452279281985265,0.003589463
2.895193978,0.0011696017402971215,0.003686406
2.896032436,0.0011662152580685238,0.003659233
2.896871379,0.0011715858944730288,0.003690479
2.897710808,0.0011777433734910638,0.003694296
2.898550725,0.001136934812929117,0.003526711
2.899391128,0.0011155344355126878,0.003444966
2.900232019,0.0010819760491236241,0.003337159
2.901073397,0.0010696984214214303,0.003303143
2.901915264,0.0011134697221405856,0.003434226
2.90275762,0.0011154660024593607,0.003442914
2.903600465,0.0011379104269223772,0.003520385
2.904443799,0.0010990981273000604,0.00338913
2.905287623,0.0011116542957703224,0.003425073
2.906131938,0.0011459547551158186,0.003542672
2.906976744,0.0011482960837950532,0.003545347
2.907822041,0.0011743758073843361,0.003639082
2.90866783,0.0011597502252890732,0.003576685
2.909514111,0.0012200501892418653,0.003799051
2.910360885,0.0011987870697461015,0.003708295
2.911208151,0.0012420303861944047,0.00395274
2.912055911,0.0012317849195591691,0.00385728
2.912904165,0.0011677752815090086,0.003609895
2.913752914,0.001188870515652824,0.003683176
2.914602157,0.0011492024249343783,0.003545654
2.915451895,0.0012225215594438633,0.003813004
2.916302129,0.001252807689804917,0.003924834
2.917152859,0.001172323624302773,0.00362054
2.918004085,0.001243776320558908,0.003867408
2.918855809,0.0012861261804848743,0.004047082
2.919708029,0.0012969753022737814,0.004101027
2.920560748,0.0012422438298068405,0.00385126
2.921413964,0.0011963396882538329,0.003692004
2.92226768,0.0011660897205569372,0.003596167
2.923121894,0.0011888538096829744,0.003661944
2.923976608,0.001176086149099655,0.003625884
2.924831822,0.001211748107197889,0.003739491
2.925687537,0.0012452703964224885,0.003863477
2.926543752,0.0013005829803707687,0.004081891
2.927400468,0.0013202299280605546,0.004156518
2.928257687,0.001302022607191553,0.004145921
2.929115407,0.0013369281914720694,0.004190115
2.92997363,0.0012607106178000478,0.003902271
2.930832356,0.0013341362954514182,0.004206162
2.931691586,0.0012365055611757271,0.003998922
2.93255132,0.0013697375135968775,0.004350072
2.933411558,0.0012783166244031208,0.003974478
2.9342723,0.001285259263972254,0.004106874
2.935133549,0.0013018291267490182,0.004106786
2.935995302,0.0013033971488545914,0.00416934
2.936857562,0.0013230031820315516,0.00421095
2.937720329,0.00127108830231925,0.003928066
2.938583603,0.0013062585293773417,0.004051985
2.939447384,0.001291787496321043,0.003992893
2.940311673,0.0013254204494647893,0.004101588
2.941176471,0.0014018967611337625,0.004385864
2.942041777,0.001357990177538892,0.00422385
2.942907593,0.0013173271733970984,0.004071262
2.943773918,0.0012749396373146237,0.003930391
2.944640754,0.001347426194582657,0.004172573
2.9455081,0.0014162566686040704,0.004447893
2.946375958,0.0013708928726728104,0.00425751
2.947244327,0.0012765085995002365,0.003934955
2.948113208,0.0013120060651990988,0.004046542
2.948982601,0.0014088689216116479,0.004410971
2.949852507,0.0014203941388644759,0.004499157
2.950722927,0.001344953307066519,0.004318481
2.951593861,0.001387635087257393,0.004412352
2.952465309,0.001430401639119237,0.004498081
2.953337271,0.001329810955868937,0.004106762
2.954209749,0.0013468496974451984,0.004154752
2.955082742,0.0013484202647453176,0.004162604
2.955956252,0.0013726605685561285,0.004243691
2.956830278,0.0014212495044699615,0.004532849
2.957704821,0.0014261823884147262,0.004533598
2.958579882,0.0014342336590279182,0.004500071
2.95945546,0.0014462543289449476,0.004513393
2.960331557,0.0014406578667581,0.004505017
2.961208173,0.0014348915181381986,0.004563932
2.962085308,0.0014342911499695976,0.004541854
2.962962963,0.0014406409271495754,0.004502714
2.963841138,0.0014658875150996976,0.004632099
2.964719834,0.0012280887224714715,0.0040093
2.965599051,0.0012678053791734406,0.00411949
2.96647879,0.0014569505764508623,0.004568184
2.96735905,0.0014890962921657292,0.004665415
2.968239834,0.0014176077724833362,0.004370947
2.96912114,0.0014256398418158892,0.004402383
2.97000297,0.0014294913197635487,0.004411106
2.970885324,0.0014022859556633075,0.004323511
2.971768202,0.0014205912521848077,0.004376426
2.972651605,0.0014250686696344963,0.004398722
