lambda_um,S_rms_9,S_max_9
8.285004143,0.15429432701174314,0.4601457565
8.291873964,0.17136889546628392,0.5120341935
8.298755187,0.13259290800239937,0.3948055975
8.305647841,0.11458204128366442,0.34079022550000004
8.312551953,0.11415565217150282,0.3395731195
8.319467554,0.11964230005886689,0.35621642600000003
8.326394671,0.1441616181460189,0.4300518585
8.333333333,0.14023423239708627,0.417744
8.34028357,0.19039941790376744,0.5696493965
8.347245409,0.14770942536641588,0.442401633
8.354218881,0.1733413061154937,0.517244049
8.361204013,0.14796707881862986,0.441068774
8.368200837,0.13970781129351215,0.416697695
8.37520938,0.1312619395853346,0.391337082
8.382229673,0.12777291614307795,0.38036329550000003
8.389261745,0.1269609389908184,0.377949824
8.396305626,0.1620243997949071,0.483772945
8.403361345,0.14307517408996345,0.42638771
8.410428932,0.14961481693148587,0.4460289755
8.417508418,0.20114754368677595,0.6018676485000001
8.424599832,0.12333102434281688,0.3678113575
8.431703204,0.2063462322528297,0.617495644
8.438818565,0.15463537557381496,0.46121770149999997
8.445945946,0.15949218713733312,0.4764207615
8.453085376,0.11785313882606333,0.3507819175
8.460236887,0.11433347417133764,0.340199694
8.467400508,0.15469851555834196,0.461735629
8.474576271,0.12124734478821622,0.36084046000000003
8.481764207,0.141598591035488,0.4222944555
8.488964346,0.13171715797817116,0.392437035
8.49617672,0.1538116486851759,0.4588209645
8.503401361,0.19660274120972285,0.5875573540000001
8.510638298,0.15939936142002298,0.47776528149999997
8.517887564,0.12972112052560342,0.387295556
8.52514919,0.19865827587158053,0.594057346
8.532423208,0.14335376045204914,0.4272533035
8.53970965,0.1435725815488429,0.428032878
8.547008547,0.13216689919283042,0.393627195
8.554319932,0.1274411349243846,0.3794939895
8.561643836,0.11189116071923183,0.33267966449999997
8.568980291,0.14607210797999032,0.4354640075
8.576329331,0.18348318208820955,0.549328602
8.583690987,0.16071247287015955,0.481814875
8.591065292,0.15436242649939066,0.46019042649999997
8.598452279,0.1203055761968103,0.3579573855
8.605851979,0.11469432205355225,0.3411391465
8.613264427,0.10150611105750945,0.301732116
8.620689655,0.10731834653540195,0.31917631999999996
8.628127696,0.1039831496116414,0.309082242
8.635578584,0.10436471067531908,0.3101649735
8.643042351,0.10024391433352821,0.2979163345
8.650519031,0.10206824285288017,0.303288137
8.658008658,0.12585541809292605,0.37472762299999995
8.665511265,0.1128657857083612,0.335725604
8.673026886,0.1692318321756494,0.505507772
8.680555556,0.16729028530201698,0.5014462465
8.688097307,0.1570353091491402,0.4684496335
8.695652174,0.17025964963932455,0.5086335
8.703220191,0.16465015655531923,0.49289704349999997
8.710801394,0.12611742415612728,0.375536745
8.718395815,0.112757564877542,0.3353487345
8.72600349,0.10773280535049262,0.32025210699999995
8.733624454,0.1066737765089104,0.317136947
8.741258741,0.11098187821725235,0.3300632195
8.748906387,0.10572151032410565,0.3141813875
8.756567426,0.13550139132232217,0.40416042350000003
8.764241893,0.1130768464235326,0.33634095649999995
8.771929825,0.11795799551247553,0.350892
8.779631255,0.12085003345742215,0.35955251499999996
8.787346221,0.17479360093271074,0.5220322365
8.795074758,0.17989138310114725,0.5388907574999999
8.802816901,0.15663598947321597,0.46941792000000004
8.810572687,0.19138026337290592,0.5728092465000001
8.818342152,0.14966590828300574,0.4460338385
8.826125331,0.12839092767972252,0.382090031
8.833922261,0.11677613435214766,0.34720183299999996
8.84173298,0.10808375559661973,0.321133369
8.849557522,0.11614516328814924,0.345337605
8.857395926,0.10694772457203068,0.31771064250000003
8.865248227,0.10498658232330871,0.3117786135
8.873114463,0.10709595652023185,0.3181292105
8.880994671,0.11111482701277177,0.33021830399999996
8.888888889,0.10706392328583399,0.31800726599999996
8.896797153,0.12030604788829385,0.357851252
8.904719501,0.1162858353379652,0.34567545899999996
8.912655971,0.16483974648746944,0.4917830345
8.920606601,0.1665106993325051,0.4992006375
8.928571429,0.1417675964086575,0.42223104
8.936550492,0.11574593814809285,0.344093843
8.944543828,0.15115330564224405,0.4509725795
8.952551477,0.11755668887847175,0.3495400735
8.960573477,0.10954499836665457,0.32537538
8.968609865,0.1198884740835646,0.35655693
8.976660682,0.11201456100745238,0.33277307700000003
8.984725966,0.12055756553290788,0.358375872
8.992805755,0.15948070419104363,0.476873194
9.00090009,0.1629929799941233,0.486137326
9.009009009,0.12524308957691788,0.37246383
9.017132552,0.11747515646461497,0.349163216
9.025270758,0.13981858015730128,0.41642362850000003
9.033423668,0.1753665069588428,0.5255338035
9.04159132,0.17233440677231684,0.5144318995
9.049773756,0.12220940312443929,0.36337704
9.057971014,0.11305177438732546,0.335844749
9.066183137,0.12209351903595583,0.3630361255
9.074410163,0.14902873227378793,0.443986102
9.082652134,0.1573057585407287,0.47033398800000004
9.090909091,0.171051984517784,0.511951
9.099181074,0.15305954630304908,0.45630721750000003
9.107468124,0.1136809156704918,0.3377499605
9.115770283,0.11017320940639426,0.327206907
9.124087591,0.11058350452515568,0.32841245399999996
9.132420091,0.10940828444449281,0.3249357745
9.140767824,0.11082913007595702,0.329189742
9.149130833,0.11297470368621562,0.335696369
9.157509158,0.1417437191802444,0.4223111255
9.165902841,0.1783286745226492,0.534079085
9.174311927,0.11972393563464406,0.35613297499999996
9.182736455,0.11134425160370022,0.330931255
9.191176471,0.12186392797253219,0.36263997449999996
9.199632015,0.10981557729959389,0.3264675145
9.208103131,0.11405873887391015,0.3392532595
9.216589862,0.13403529798058245,0.399491304
9.225092251,0.1122350657968982,0.33342214000000003
9.233610342,0.10894145578706564,0.324010586
9.242144177,0.11045776637589694,0.328622227
9.250693802,0.12168496290146982,0.36237076599999996
9.259259259,0.1094063960171982,0.32560056000000004
9.267840593,0.10888164523947433,0.3239500585
9.276437848,0.11107058197453103,0.3299156475
