H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
0.066,-0.1598903420122557,0.0997462404947417,-0.07079116703759998,-0.11959018710931164,-0.08595350623464564,-0.18617427670501938,0.1791874468761964,-0.22292453916962762,0.062138967345953935
0.1,-0.15916540733166018,0.11175378352508232,-0.08781643034251152,-0.14268311672067788,-0.08626828779565401,-0.20078102292424474,0.18630662401737696,-0.19878176383618226,0.03372576595695123
0.2,-0.15932486802232437,0.11351638872877445,-0.09319073993655863,-0.1494955665002234,-0.07714914838293319,-0.19570379544085847,0.1715939126197964,-0.1658927421522072,0.011562872151620968
0.3,-0.15972272713515323,0.11191045976297792,-0.09367697502445105,-0.15242626295786166,-0.0830368971250025,-0.19165874396319948,0.14076203342250992,-0.1317777007870518,0.01160251925507778
0.4,-0.16015688700945777,0.10839794971679659,-0.09743748658779783,-0.15661065561670867,-0.08730423575359103,-0.17300549367311788,0.07841824128388108,-0.07445509713935294,0.04733668671764983
0.5,-0.16051587983051452,0.10608108297516422,-0.09852006999602542,-0.154704470454265,-0.09934073603884122,-0.13228310527774462,0.008870608541687114,-0.030329832677072954,0.09023524307324368
0.6,-0.16043646108939805,0.10627242985811108,-0.10378446346071246,-0.15116753175838893,-0.10369126534454176,-0.08848356586897665,-0.08378362729059155,0.03869049545256892,0.10335073248309891
0.7000000000000001,-0.16055772002554075,0.10759814701032734,-0.09786410755246364,-0.1338268061359331,-0.1211397715040688,-0.04328478813502404,-0.15126978832012555,0.07863569940616558,0.06197435333926548
0.8,-0.16064310349085575,0.10951426706900454,-0.09748685889531815,-0.1118329591410217,-0.12424212172250215,0.0027365294536111917,-0.17729565422285545,0.10786581138030155,-0.009000699899732761
0.9,-0.16099184373618813,0.10988073256091836,-0.09603591917507745,-0.08386400167704836,-0.12178585976968767,0.040627637445431186,-0.16871353867227512,0.11334409646816213,-0.0990614624258565
1.0,-0.16138540966858894,0.10723937262162399,-0.0910688616391017,-0.06000005696909856,-0.1099547493588261,0.06606435070045835,-0.15284187803787097,0.13321909066120396,-0.16073448627053089
1.1,-0.16160620524913294,0.10592798593478298,-0.09299696386918732,-0.022692591007687883,-0.09295687520688926,0.10045013897619123,-0.11174193758683117,0.1665876220385438,-0.20476471779792366
1.2000000000000002,-0.1613906598604093,0.11090284953040858,-0.0969237204712943,0.02455245802550728,-0.050485964544282946,0.10715194283560914,-0.0472909562563197,0.2227261252750936,-0.1788141701889544
1.3000000000000005,-0.1607003647602693,0.11590547452334238,-0.10369888086555246,0.067146539260547,0.014104621844654459,0.09481258860267466,0.0026638716920941914,0.2690262509864813,-0.1092939985373742
1.4,-0.15988303899907963,0.12401031031332897,-0.09893646143367507,0.0984442655668062,0.08476764964814547,0.08298382880334004,0.012572626250136856,0.2439000455894398,-0.044690102401660714
1.5000000000000002,-0.15888841684482272,0.1356206989741945,-0.0779038843579062,0.12110035996401068,0.15527105463835894,0.07833056913041829,-0.027812710278340206,0.15871937626222482,-0.052504409290904594
1.6,-0.15789077056621129,0.1437785897309197,-0.05351670997426408,0.12780269860791363,0.22397400941219217,0.08086649619546465,-0.05035944116714474,0.041280918813518516,-0.06359125846700421
1.7000000000000002,-0.1571505659085419,0.15200196589655177,-0.025343159289518514,0.11197252247338275,0.2600497538415274,0.10859891909275644,-0.02056315223961196,-0.07245565072942764,-0.015596970878177175
1.8000000000000005,-0.15572414447252003,0.16281546652829632,-0.0005956263763446242,0.0821264997070132,0.29699115495557066,0.1396180458624705,0.030017322988262613,-0.14637395078309084,0.04266224149388809
1.9,-0.1541382500718967,0.16830011061804623,0.009425591970595292,0.05179598412486138,0.3220365184393998,0.1656371833947408,0.09570473892115398,-0.1991437257554485,0.13517665874810073
2.0,-0.1528333529976583,0.16793066535164053,0.01884899836830667,0.02930523088224563,0.32495327564744475,0.18577978128656494,0.13648495805731956,-0.23257126470923806,0.18497116604293412
