file_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
11,9.210277133790006,-0.49878823808419015,1.7442705608730706,1.1787438288404601,-0.8305938697409614,-0.4229649587862275,-0.2240012794782327,0.044888648710011164,-0.29358630075954006,-0.18467647222550884,0.12059748244801806,-0.5798575650084651,-0.17031969030207397,0.15556135175133506,-0.09632053998695939,0.28302088944188375,0.320626137405104,-0.12658834050244533,-0.043854117510874785,0.08422567704872469,0.11115744107883765,-0.13714850442325827,0.11575802675507703,0.24397687542212218,-0.06543843346374946,0.11060216153984749,0.006254869730817122,0.006400322196931868,0.029835782478773488,-0.001243695947156504,0.008930758189933458,0.007873955753413413,-0.005285154039406155,0.07264317409255544,0.060627358699527616,-0.026033788753270188,0.03430615507323247,-0.01844217479035499,0.018400989281577695,-0.0033221290015094545,-0.012495226388141862,-0.0011093887434100447
12,9.241120768686798,-0.8636490815241658,-0.26776854557890606,-0.37808965884575685,-0.36914310720302307,-0.342801595619594,0.1291221830230562,-0.4745841497359572,0.30119489678784206,0.3590835288487834,0.0393720581132873,0.06261161880154474,-0.10996820519745326,0.24733335075371343,0.07490938141456578,-0.10712044066935533,0.024246282345521807,0.08389339916179513,-0.22272693200336538,0.2231930465973501,-0.14294610841509522,-0.016720676751766757,0.13328498346486709,-0.05951562391735062,-0.20614254204698237,0.03618448262898796,-0.12973371951649412,-0.22540907558995577,0.26571537955693814,0.09849426941599837,-0.039258207171049816,0.0213361907409827,9.316143868344975e-05,0.07223712119794334,-0.05353218381530876,0.05549835218075284,0.006527151726075546,-0.00044383035225807523,0.11616846418637584,-0.02026890036795796,0.015175501506141768,0.0312893334414445
13,9.486192832303205,-0.36776641848577374,-0.8606258951062322,1.319627317725232,-0.3683767879026584,0.3873009413753072,0.5252407159314855,0.3184799926219466,0.7099750346033207,0.0880449452095077,0.02013252049948757,-0.15769443520929735,0.3018423628426704,0.3510168751645825,-0.10224400575847051,-0.1943733542709664,-0.3744160739366354,-0.26272880131161663,0.13203654498912215,0.0664976304235545,-0.024759198907032248,0.11421283089405103,0.05463652736695396,0.16545244488432173,0.06542636913708819,-0.040581846324458125,0.05822850913141814,-0.15229984974831445,-0.044584037530770546,0.029933714241131292,-0.037821352886016256,-0.08233141518658113,-0.02431670849425879,0.043369267936677704,0.09460958286800569,-0.0663631489344537,-0.02637334641417498,-0.06279721733415035,-0.007297871283476065,0.009736496774095339,-0.010847673790045418,0.004580432755031383
14,6.4756713961340635,-2.886799255797606,-0.6491137031794133,-0.2821002854028116,0.1558719943453941,1.0539604774397167,-0.9943257721609096,0.25533976834579025,-0.22386044969756053,-0.27293363553397154,-0.009602546249347844,-0.2237627176557935,-0.02234690025473172,0.06266554984480513,-0.0046853410503674125,0.0065594982760519465,-0.15469547193917932,0.17192890357964885,-0.031730433118495084,0.03994274839972739,-0.12869494255382835,-0.027912709878554317,0.04583440010420414,-0.10374157508431685,-0.08824507018113512,0.06080523033976921,-0.04772654747776499,0.02756721621775828,0.09926143409592782,-0.08040406795226794,0.0328802893239211,-0.040682848758567695,0.05614393618443626,-0.07251615946849312,0.12611806987924382,-0.02557648765364227,0.02593860176744331,-0.0013023207855167294,-0.017910627222353585,0.009326550383407722,-0.038540460082941944,0.009638141199772882
15,13.088896891618333,5.416248034879491,-2.220923757167335,-0.04603652419049663,-1.6673788376159937,0.774779023259293,-1.537738536789862,-1.3320906230622356,0.17149755929507907,-0.6731154318173587,0.2844782679059425,-0.036091245974373284,-0.15584634712251072,0.4619369410876937,-0.11714885262996563,0.07541425993712922,0.21323024459403367,0.4136678557183272,-0.1263688648812261,0.06142124139112469,-0.028226757444732596,-0.012616237885364699,-0.08632775395015352,0.13294934042753137,0.20802381684852542,-0.1429861542230867,0.1544118847488678,-0.04744312886822784,0.13692018509981813,-0.08178171880555125,-0.01442844802994061,0.006439565889448478,-0.007315498057657492,-0.07065584878025054,-0.07702421301205949,-0.008151241714980764,0.037864940404043625,0.021283083615466613,0.024595603245174562,-0.0015469625780047598,-0.0608780140488524,-0.009865497109808023
16,3.9049836516867082,-2.5693832732893007,1.4662055254304043,0.19528197072709194,-0.3529365292021321,-0.18899991579759623,-0.3716221989736749,0.2469594909622208,-0.14063018419372283,0.19351540031494613,0.22894642273341662,0.07832630959089795,0.09220743662251146,0.10882449050109633,0.35631444356640635,0.05905910209562728,0.017295795297952374,0.007467348676021747,0.02685960982076704,-0.05474952214623472,0.023931209420482723,0.025667188770555807,-0.01609445194612113,-0.13329020633769464,-0.005317046418050918,-0.07157546249299378,0.040982572026804276,0.0001225245456894723,-0.08474331525443847,-0.039032642701376234,0.023240607478832442,0.09994273258257687,-0.06453411801931375,-0.005955153127537794,0.002921159873005243,0.010043044583646691,0.004110328080024189,0.018241863900857268,-0.03382849690605954,0.010624964728379137,0.018018594760178766,-0.04577385093065708
17,4.846533467915503,-1.42928886954847,-0.08376269790546452,0.987201002045741,-0.4921625002262118,0.5632451513231629,-0.39638318118233584,0.6098934899245698,-0.6520618309526611,-0.126549339864072,0.29932299266857604,0.14456784393694055,-0.09698202576180172,0.18313864555551032,0.024123639732905638,0.005436010360274607,-0.05534174096032675,-0.014501928953612589,-0.011033650065416527,-0.15538212433424733,-0.057858095744286395,0.09689049148026463,0.09256426894271538,-0.02518014829892797,-0.0684638772930269,-0.029691551975914658,0.029495153968282378,0.008027311312299352,-0.12889162299793874,0.053340195438784085,0.03335002963163197,0.055308277106348405,-0.013109090754493498,0.019571709764455488,0.0026911238893955417,-0.03171666034950873,-0.0762256414173776,-0.011855893289275063,-0.022404490104608443,0.04481374311310737,-0.002924972204607249,-0.05939244730593422
18,5.584883168370735,-2.055260033364047,0.7371115256366795,0.954847580090807,0.4822152622479558,0.14567469832689509,-0.08984645334303255,0.39580525073711254,-0.07044441617728031,-0.34317222332701314,-0.35888603680803555,-0.3433435935969185,-0.05006094708655331,0.19121757910535345,0.1266566890248536,0.12134429504804967,-0.08851590250607898,0.18506571130624316,-0.043559755921867165,0.09444613101494195,0.05176450613099598,0.058989667718250705,-0.014644259381343247,0.024507981800163402,0.026874750519811866,-0.01947770008007164,-0.08306941605713,-0.026078337639775177,-0.02873116339369299,0.03416998951412424,-0.04647614106048556,0.028453846488689868,0.03983968311867093,0.03726144303815137,-0.04147041246775083,0.08490029243628945,0.04342325119607937,0.0836084808522212,0.01831007540048867,0.06943428209134961,0.017814458770336966,-0.01678902870204886
19,7.424310667302735,-3.0245403944028113,1.0655183755966413,0.9567561973290267,0.7219398425621681,0.515820491416876,-0.18144728239513705,0.37503912738532574,-0.23895203547205707,-0.364867648313218,-0.5126457391116399,-0.3598119973251998,-0.22904700651470186,0.0963101763511984,-0.13537625613680807,-0.0002574953393857761,-0.0025753124243304217,0.26486216614197267,-0.046664256473296625,-0.016504939246282335,0.01665786265668389,0.09211101351528142,0.10551562749150507,-0.15151335443135397,0.06692919777703564,-0.05232898258396511,-0.02946987884639529,0.09113679261628808,0.10542803829264501,0.024243453626210682,0.10338847249010978,0.09728077429921858,-0.0341220904062127,-0.04419102139642271,0.032234477130289554,-0.045154436157386596,-0.0484381195264346,-0.04841190200380706,0.01777629545834783,0.011914264898155918,-0.005510435843303539,0.00020078702882325548
20,7.113568819497353,-3.5988169588518835,0.678940463976343,0.04485013642492778,0.32235775058016397,-0.011862529393933589,0.030538245559013664,0.17242617168390975,-0.21225410500878658,-0.13137138970325024,-0.169923091675305,-0.08154253444395902,-0.05637526377381135,-0.11558552718253444,-0.1604909880473158,-0.07229451839760821,0.04385311146249109,-0.03093455603391668,0.03421267206440144,0.031529699929113586,-0.010494873990309392,0.05103239662353214,0.08737962143975132,0.02030170651404745,0.014922524955169039,0.026927068729253614,0.05650614148694973,-0.03355076474014668,0.005578945809090789,-0.07958171412028413,-0.08711698559953582,-0.05611507538237973,-0.023270144345344117,0.03898172428275433,0.0592476611640728,0.030113686912473146,-0.059814315077756905,-0.008553555909553399,-0.0025748267652512895,-0.0040690597860997295,0.0006540088505958205,0.0012143993529459317
21,11.34502939841259,-2.5713383980791287,-1.4090788358300854,-1.66858631963665,-0.4848399952885382,-0.7882688858906106,0.2877096009422104,-0.41777218797414606,-0.008179285546445892,0.10958635439477456,0.2914748817088625,-0.035723227515097315,-0.075270460484079,-0.12757840856165886,-0.08725132701485154,-0.05311328375342009,-0.03504710524401432,0.11835593836708654,-0.04009002529810174,0.004294925004493075,0.042312562423539375,0.011069063288654032,-0.008170711458238427,0.01863686137588417,-0.016375945338883546,0.019050740163588945,-0.09993349395209943,-0.09520510828696935,0.049339333052626694,-0.13059680266121748,0.0028107968414056387,0.08997697732946872,-0.040666762978970365,-0.006687522744377609,0.02321629661104653,0.04886914376847432,-0.047330323398085246,0.007084958935639936,-0.005557115078984566,-0.0026666670716250303,0.01785545098462363,-0.01409179560457749
22,10.283714116454949,-3.2389553643458364,1.2511796419866374,0.6882629120358508,-0.12473444433206997,-0.5343678077454501,0.14425675471780833,-0.5606373444083276,0.041499692769137904,0.4427042095152966,0.23777371997936542,0.29662181264836096,0.313693188025113,-0.08810403520420787,-0.14395192978380678,-0.16949114891152967,-0.13003612061230468,-0.1688087269370691,-0.17507639081915452,0.031183316311966747,0.03931877149086512,0.03049768099654553,0.21033394545838774,-0.05140420004783185,0.012219472032658985,-0.07650520061326424,-0.07011551666377143,0.07024928522808317,0.06262995311952678,-0.0038726535441105836,0.010210922821843571,0.04892285921943483,0.08932901268252075,0.04244577063229213,0.03167683401221386,0.057001934749319486,-0.014132668160064754,-0.0363829606454904,0.0034481942530705076,0.025256736609211846,0.0038386583858850184,-0.008050632833971852
23,8.91281106675158,-2.862010506778866,-0.04210720633289024,0.8304768422490146,0.23955284164244464,0.6203473357452407,0.306477083876755,0.2540392755319581,-0.07205554149423538,0.13656762731142744,0.06468021249262308,0.028095615397847315,0.18258204372482265,-0.06663086622052315,0.208195698192609,-0.19524004071440687,0.0016531436952664852,-0.07027965531371991,-0.020274178363048942,-0.07387191174140201,-0.179497175983575,0.03968382000193749,-0.1074658799202406,0.03547095529232885,0.04637373658200028,0.03924638862641038,0.008715305657923911,-0.04647228529629204,0.09492672163981619,-0.09163670228377344,-0.0586909914570954,0.018456541957176435,0.02591814247442053,0.019946108770468783,0.0219444733768143,-0.01955900197884527,-0.017517348268375282,-0.030720938121513944,-0.0002746166817551738,-0.02826723671827594,0.05717132079684522,-0.03144871297893977
24,-1.7327565296832073,1.0237653018635524,0.183167608373557,2.136513719390327,1.0613068660649112,0.4798784119763723,0.5240301388145798,0.4220967132005378,0.14991206694265163,0.49810949293189355,-0.43174755393820974,0.27719056784610785,0.5176376729192282,0.21642436284015243,-0.20018493147133384,0.07220117117869491,0.24864273889671426,0.2496997307248346,0.15483235842755286,-0.23995321434495917,-0.03236985115461559,-0.1314630517195948,0.06440041595615772,0.08723461363406985,-0.014996032598362845,0.07078529400429867,0.07591005195247028,0.014392938673912042,0.060415780539726044,-0.001754256145116805,-0.0033375767512400577,-0.03573902654340409,-0.10196964460903678,-0.013538342641312541,0.007446563632457309,0.018901527894270288,0.029144554270136635,-0.009386926821464693,-0.007480225147864101,0.019512095487470515,-0.016935645860068568,-0.004889218803571319
25,-0.05125519670811496,2.9656636584778266,1.4257211031315404,1.6573195148594306,0.9729986503271818,-0.5766413212518924,-0.7976673549033493,0.07516752152413302,-0.1320289635355239,0.34785726724615335,-0.020116832141163436,0.06477100657255824,0.5425725882961311,0.2692418791304438,-0.23394361187595378,0.3820227004439021,0.3247292911599937,0.20988848938714338,-0.003995347128991844,0.017873634581782965,-0.1489291717964481,0.14013484368654458,0.006289980131593935,0.005721049402217268,-0.051143651208870516,-0.09810709960426034,-0.10522906675731637,-0.08254835850771022,-0.03356926593479445,-0.03853071077210767,0.06872508375652438,0.014953921113488191,-0.03848705914159286,-0.006153475599220643,-0.020065727121816524,0.07074547452598264,-0.0102977460730838,-0.05585883956194553,0.02664489688613478,0.018944739990114715,0.06572977673485944,-0.010122646674291379
26,-0.8943616655886555,4.26685428635298,2.254996680995855,0.14718413196088603,0.6008328324696001,0.8532685937295057,0.15725464943400017,-0.16160415035051165,-0.9383561875452363,0.20503035134057238,-0.13183251467844753,0.28352293104757015,-0.37612234175629833,0.06333467179680695,-0.1389023539225266,0.1972984075150671,-0.24797182837128146,-0.04911921941543363,-0.1684912442533408,-0.016856431179099563,0.14725117521616815,-0.22160964534204322,0.1039904132720487,0.12515453415000102,-0.10282473630593247,0.08013907150907658,0.0754612358900796,0.02536749939188332,-0.026464891123278215,-0.0662595806409967,-0.00703885678174147,0.05080182552332963,0.08530538453790015,0.045179608307551446,0.01448861252475132,-0.04300592084837131,-0.052112430967340265,0.014110432953265056,-0.019669157831098058,-0.04419133341367058,0.03269222128109031,-0.010956699204516343
27,-2.5771730104130963,2.070039525923252,1.374858201863357,-0.5668144483404514,0.14368405180844326,0.8178427239638177,0.2406740796060855,0.38217357332533686,0.03431216855577215,-0.0016914293817459317,-0.13754534927301265,-0.19613285890334728,0.19893134385478653,-0.05544664149393728,0.12665085533846362,-0.03782236983240336,-0.07654013226175628,-0.027909107634083847,-0.106144223590501,0.23398463630410365,-0.03128346984729258,-0.10329712267053673,0.07463852240893862,0.17387891247403373,-0.027452856796527213,-0.002901590771713502,0.007513029008584677,-0.0910768794240518,0.1269270217529615,0.06231817676003804,0.03343618012408404,0.005743787334874847,-0.05905586557538311,0.08732599132039114,-0.012472278378589562,0.06621418316614444,-0.031786875536251744,-0.014961069916255449,0.07024122307672169,-0.03834806854803391,-0.008311764749487482,0.0007756495326742745
28,3.5567633807689725,-2.426499300518744,0.5805115582334369,-0.30433424851437174,-1.3985015194467814,-0.8012141656847728,0.033429659584147585,-0.1353956636328377,0.22165026102944585,0.03843598023126447,0.02568564984766514,0.09276979091661268,0.0443788151041453,-6.812841463602402e-05,0.06065850712546541,0.015863228589073283,-0.008443121720302923,0.15997593971039906,0.05373153095077892,-0.038466532780363445,0.060047825150132586,0.024020002334663736,0.02254320705260149,0.11748169685306988,-0.008256481945180343,0.050295982996270194,0.05469241519897804,0.004840753127747713,0.02616051662946575,0.00565147295861287,0.015522495033290045,-0.02740892556187393,0.029120358049133092,0.004928499690227005,-0.01520684244620924,-0.030332319982942307,0.02955073211731746,0.012418834494288803,0.012243128443229202,-0.0004835980124486179,0.007807630121899889,0.0027063142716753958
29,3.071329776005724,-1.0595935204244358,-1.1343375185561182,-1.1848783491229058,-1.388837701576075,-0.8918144957269523,-0.1834458963789153,0.12156099538813153,-0.11431720914185815,-0.009090860235591528,-0.13627340587054276,-0.12250546365695535,0.036154693575607,0.04664460580111886,0.14636514418100063,0.026560653613909628,-0.03900943424497299,-0.02282545883190426,-0.004786906538898002,-0.03703381879874698,0.019381589598086366,0.06700286324293088,0.04703237627861886,0.009665189874622268,0.0328129003770391,-0.0022815201289110303,-0.04609078243061927,-0.01174184482428722,0.024118204636851256,-0.024637026859585753,-0.014790407045578272,0.028167119847158927,-0.012152343208027922,0.023431920332508703,-0.006416757859577559,0.010992957946390677,-0.022008191384320124,-0.009787718930958885,0.007442511696544168,0.006973702814502737,-0.004329747300477141,-0.024170018953050598
30,6.237139032545016,1.5152248201958123,-1.3310478224732756,-1.5967488909993217,0.08672351374148925,0.5774078997160205,0.12127982777149769,0.37910230822761176,0.48783741644866896,0.0027821391542515606,-0.2229899587282789,0.3122038992918729,0.047342421307737845,0.09328583935203433,-0.18919535428743509,0.013262649482205482,0.06532862456021052,-0.1605804761052516,0.08883570179092191,0.10693021144527105,-0.07031002124469264,-0.09141511467681326,0.13869576423202956,-0.09770060906427201,-0.04806689403042833,0.008653640878953114,0.03789321964994231,0.04492927230869907,0.05078551556392291,0.015796725316495883,0.004172691841224166,-0.018338495309966868,0.056738050629262494,-0.02313326041485329,0.01323768832701582,-0.002545314362921752,-0.02657695485777803,0.015526091696698996,-0.04686825141828698,0.0065055000825791345,0.03191947553017235,0.0641238176606927
31,9.705049557176288,10.494898071996976,-1.8819956688890773,2.7467328510589297,-2.0620679160460673,1.0693055846755806,-0.061293060844486984,-1.3878289681573002,-0.5423455315261244,-0.32233542839951956,0.09495274044643899,0.14931962559289594,-0.37537899964003574,0.2359915817995133,0.17045415189696703,-0.08449728864315327,-0.336199930752087,0.22733812486803137,0.11554700208234486,-0.37682493215352847,-0.4747146166859101,-0.19392803391661342,-0.14499206654211194,0.10779381754666811,0.06847767045283491,-0.027178253959729618,-0.011398723472237873,0.06620107071783989,-0.02689728113396277,-0.040657246178695414,0.014368723684364287,0.022608155177413106,-0.057153693726326685,0.033613118040113486,0.04764801746885587,0.04418553662516181,-0.004683805666442868,0.036203321812534946,0.03410997105236281,0.02479239451578744,0.024352968098896515,-0.03216216023587745
32,1.1465465670106896,2.687004768849963,1.9826904480225749,-0.3532981996393673,0.1890742573291051,0.6045375312261133,-0.5875383368201395,0.020513954194199623,-0.4850786665917468,0.21003742543104378,-0.06032822608943823,0.3190824257187911,0.18854726061833887,0.34155021233587596,0.0060503466244328855,-0.026799694329907836,-0.14853016204922143,-0.0786764018315111,-0.022113630217859104,-0.10952913150188512,0.14100101348756197,-0.1972055866172714,-0.048641128650106995,-0.0013732102527157799,-0.05195570133885175,0.05750905863720666,-0.04287595701262871,0.11208086936332551,0.07695865397705139,-0.05967617849868313,-0.003732700275083399,-0.002093756093275968,0.042542427677887316,-0.07511564588354412,0.029051175297375546,0.025060605775251512,-0.009979721923874961,-0.00826992735785912,0.039408251038813055,0.033175957252400134,-0.09695696373259453,-0.01179614230960706
33,-1.0834973869888462,-1.6633126460803298,-0.11573397211084152,-0.33585442125888465,0.38235366574595897,-0.445752848711403,0.251900468214672,0.5592615648050401,-0.508915250157856,0.08571669444612014,0.11298505835702387,0.03646912198330438,0.054643808734430976,-0.030358982915433624,0.12978076468683453,0.07563856700262542,-0.018878750412991065,0.0415459318560722,0.04069146925133522,-0.10597771617484177,0.06270687570570388,0.08277373384802585,0.019280354894178956,-0.16138658365402447,0.01284794514261468,-0.01084216382246022,0.04951713472835384,-0.004053535186493894,0.0756566130781057,-0.13554388189741,-0.0740007657686951,0.11045240677514463,-0.09924472254374422,0.08316529652255102,0.08603466270938268,0.06168295043461581,-0.036392616857672165,0.03835015660529647,-0.021502888661501574,0.02317782347311154,0.011625844393075404,0.017220620021404356
34,-0.6020740075496526,-1.6162503114663493,0.0704386378044083,0.201556562356513,0.6436867366634487,0.08661392862145836,-0.09557582901174094,0.35274948062220607,-0.17449147190125816,0.06749866426372687,0.046316288694205766,-0.06482008674211884,-0.05125977153585537,0.0013522847307446202,0.03233130157228846,0.05113066614626285,0.04132758291951853,-0.14970098961769793,0.05637727965932693,-0.1019194883280515,0.10514588566997596,-0.08604614968185356,-0.21256849874821837,-0.018360336478687254,0.14431692422431938,-0.15020255302464067,-0.08775002889721868,0.07524025306480657,0.03174742561401916,-0.004441312513687745,0.011040924836562582,-0.035264453273621765,0.09958866866598887,-0.03404920620750578,0.04094396971011092,0.023910179613347193,-0.04143310667806947,-0.0038018955840603873,0.04311023429328206,-0.029791739506220796,0.022690019732036548,-0.005910074933820091
