file_index,PC1,PC2,PC3,PC4
60,-5.831505680906788,-0.5523830446389784,-0.10358751961136939,-0.11195799687421845
61,-6.107742532490959,0.4374107269315511,-0.23474099550489505,-0.7761517625483498
62,-6.8447728719904255,1.4142479947496607,-1.4698682735039732,-0.8926759192267942
63,-7.2654969414098725,1.7608550395702347,-1.756278944154314,-1.5802221294117365
64,-5.671216464908915,0.5137381965431348,-0.4267693225594083,0.5470240759434797
65,-5.887556291164949,0.3656305105206891,-1.1971738230273978,-1.4311008485816088
66,-4.881241840110851,0.5247142652734075,-0.7800408545599042,-1.0040589041156585
67,-5.066707365693022,0.2790969810073361,0.11557487451372234,0.2528642672152216
68,-5.456020325289782,-0.06266833047937834,-0.0010571074805096365,0.28910001892921944
69,-2.813023470443207,1.6030326160671782,-0.6858606369229265,1.0945602416844518
70,-3.9689441630398656,-0.4661637646680194,0.0654587246978078,0.03913545780377995
71,-4.595196798910415,-1.0418882795837452,0.2084623404715977,0.07249944403643523
72,-4.796567482690898,-0.9871657348179218,0.3690869832850624,0.3270911587407493
73,-5.12090326900343,-0.3256482122960903,-0.04906341215376993,0.4851951931658767
74,-5.39065327575064,0.9991182768945617,-0.601532605883816,0.3609571107799487
75,-3.878195324795348,1.5892777346734492,-0.5879591746126017,-1.1471921080643557
76,-0.4231439670905378,0.1818483608822161,0.8833215766374827,0.3735699319899844
77,-0.8781973673605947,-0.6817714249643255,1.0628676062435976,0.028506677563140955
78,-0.7395350472215544,3.5459324359233904,1.8321672953514903,-0.3086605607669222
79,0.24491119518255994,1.9370012802406562,0.6149928571439566,-0.21793635349031584
80,0.9202628721220478,4.259751771254259,4.167119468755557,-2.1712282688133344
81,1.3574574790884326,3.239702553388548,3.131936464880762,-3.5336818676314357
82,-0.4470966287146297,-0.9209939490072132,-0.8682795220711508,-1.0366677120723895
83,-1.2504884194976098,-1.2393720145371756,-0.24911656012267985,-0.7581428314852363
84,-1.7559119733576198,-0.8973647999129296,-0.21857643346082328,-0.6645438623498309
85,-1.8248851013028489,-0.4405625829317335,1.1993782820856402,-0.14337675579406556
86,-3.5711611595686708,-0.7202653184596491,0.09256842115159725,-0.10173088884342298
87,-2.119694778263449,-0.5006477364302472,1.1832720785271094,-0.18696538854428807
88,-2.3996944737158623,-0.7855129311345088,-0.2002944643757465,0.5301814643421109
89,1.5972949824168867,-2.018873684942173,-0.14678437427566776,-0.5042570825482158
90,-2.870114813254006,1.4508767314388922,1.3611751644454106,0.39282636436509666
91,9.228772669757523,3.1589085313423317,-1.3605370108763135,0.27853300737242365
92,0.7153813087183468,-1.6329795335003876,-0.4146209345371861,0.050410922889255846
93,6.232159127904618,-2.7103347709083927,0.07192715792310887,-0.21624933762342008
94,10.939961558764882,-1.386794286663602,-2.2219863985898587,-0.328475953258273
95,14.877932255337186,0.2690900694279854,-1.7118290587634606,1.0422432075233126
96,11.517356449674896,-0.5769220606881444,-2.2767359385059334,0.6864760681788501
97,3.676577772880588,-2.5814043794304475,0.4446690472932076,0.40600735917357544
98,4.981623447570051,-2.347316437901404,1.296315863916106,0.657651587320177
99,17.98483662811634,0.12308657199596823,-2.2132317200022333,1.6571110673599772
100,15.092170243467569,7.735552660389402,1.4961002126790974,-0.5104529627595019
101,8.626360605397418,-2.2648445981106504,-1.1225723361203541,-1.027606807150967
102,6.520037808519408,0.08786332991556857,-0.2440942310553547,-1.1463220867478017
103,9.3972914452397,2.7939608137142398,1.466102592802756,0.05425318503555438
104,13.852032355095295,8.084009888191606,-3.050950232282757,2.3900945894277386
105,5.254806597607721,1.473016345424836,3.6116038921831133,-1.138603977198096
106,0.7477888832780736,-1.8362312505334175,0.2137341559448717,-0.03865731948892484
107,9.822958729097357,-2.4357261612701633,-0.23168346645584112,-0.19726314808734596
108,10.31650502845753,3.3642754603862577,2.6261012715243246,-1.558744556626099
109,-0.4131208867980384,-2.073408357038694,0.5548970164214495,0.2896892818338933
110,-4.691729848124398,-0.5815928263952338,0.6755652076889482,0.05142280611194166
111,-4.074596817792178,-0.28535099559138943,0.06239012562895965,0.1240319979072435
112,-3.1849732262465085,-0.5881234080613061,-0.11667937041583838,0.03444341152658675
113,-5.901605619352579,-0.12577108688318328,0.3075662793207985,0.2134621618532524
114,-6.711016366003849,-0.02128334590342703,-0.013545976173564463,0.5543301968734311
115,-6.2695702193266385,0.322071729632442,0.4249860538734983,0.4762541035514935
116,-5.626236689231502,0.3919008650648876,-0.6190774209389861,-0.07678132694781287
117,-4.718699132944683,-0.6803042051075856,-0.016613920980684344,0.05261919355039001
118,-5.730544919521612,-0.29301235653065955,0.11487613050557072,0.043129976920980966
119,-5.6288780087200845,0.4228165120599689,-0.18538015836090857,0.15626792976878226
120,-5.294788226091589,1.2390483950438165,-0.5707516120972949,0.1521333486479704
121,-6.032787030063293,0.6190610579109159,-0.37272008481418517,0.301696465095253
122,-6.406766948687741,0.23348095788354326,0.1551419170685372,0.2629317743573847
123,-6.131744133784574,0.8062992301822353,-0.7025213096177613,-0.09252232313108306
124,-5.45421349880469,-0.21564719341930122,0.25314376949614603,-0.07680308515275061
125,-8.302151834929262,0.12284940985355108,-0.10869667390820757,-0.22448255706149453
126,-6.326417035124218,-0.12257181837713067,0.38027461182770583,0.45596724956414353
127,-5.346263841988295,0.3765243412549859,0.13475799751473597,0.040091727755115235
128,-5.740636222986705,0.42633435845577056,-0.09620107400710419,-0.1814657690932362
129,-5.654728812713987,1.9010352720200172,-0.4376358268089306,0.6741893375399747
130,-6.186059810821162,2.4015533553609023,0.6440102627857562,-0.10636746029948696
131,-5.335224982385067,1.3026836475291146,-1.5309140184328371,0.413719861898943
132,-5.605123386843329,-0.5354013568013648,0.22850337725468095,-0.015751331175759845
133,-5.524596424902361,-0.1390199528833347,0.07221038575810176,-0.1333282042247483
134,-5.586133722310801,2.097269807077572,-0.5906336846052519,0.4460792347831927
135,-6.64065836955512,1.7385326306039064,-0.273954199007419,-0.7258816765125108
136,-6.22213824333216,0.5235248983744313,-1.604417079747961,-1.2975045070070548
137,-6.088026412117923,-0.26054359457035153,-0.4914517831190304,-0.4603289478066352
138,-6.326397562866474,-0.07997101258119878,-0.178658616319137,0.2539566110704256
139,-7.241163917609987,0.6971261546858593,-0.4176480112099375,0.2045221295169324
140,-7.54465906634435,0.3943864710406341,-0.06462784673938594,0.04337023886236909
141,-5.484064069550824,-0.09420236233609591,-0.35384678666490893,-0.23302880154531816
142,-5.410750087567307,0.6796457422695968,-0.5692806496427136,0.350810441178093
143,-6.129874548086297,-0.12548292495929497,-0.742729666451392,-0.7871524232050272
144,-6.769754698320426,0.7330153224263741,-0.37603719976080424,-0.29591218528244195
145,-4.915999344513836,-0.7876550740944107,0.20185555979947634,0.25908872090546486
146,-4.993126301277513,-0.36160325893612993,0.047900269738760326,0.08476351198502538
147,-4.196886288999251,-0.3146535466190039,-0.7042541144252096,-0.7561058059871842
148,-3.4427705084710998,0.937022666526349,-0.8330581574496156,0.6672775463323563
149,-5.2528107048501305,-0.3041484387462969,-0.008175284939073536,0.33880433599872484
150,-6.110830959796092,-0.3340518712736522,0.19273076233997455,0.18794738723524723
151,-6.494700833124949,2.4249842829142643,-0.7523892733424328,-1.8771274511313085
152,-4.142910535709285,-1.0089088910026598,0.26722297494981123,0.2667224482599748
153,-3.922485595770722,-0.4485493579710566,0.23031388876506165,0.06671187597368386
154,-4.154293712958308,-0.2181887864785496,0.2784785900880095,-0.48695335657857663
155,-3.8209159911581336,1.0187424401218343,0.1630978341395774,-0.3190641753586066
156,2.1851905683444413,-2.0595703979770876,0.11463952851911305,-0.06061514099976955
157,3.0641541132168917,-1.0614240803392738,0.5079143191863781,0.21660754870700216
158,1.6168699710046401,1.2741551160031246,0.8035247727367638,1.7391349718608835
159,-2.8076171041778775,-0.4480372565258901,0.7271865339436449,0.5598237573035603
160,3.066886593333706,-1.3532147749772507,-0.30235167067369506,0.47520098586461385
161,5.91506603793642,4.52217114467498,0.5161524993571153,4.708639509524488
162,10.622541178442527,-1.1858945201453372,0.611754074219939,0.7445405255826609
163,3.198259384524414,-1.9665299829871472,0.9481355396438582,0.14920355891407375
164,0.9618222137453666,-0.7173635284911185,-0.003537446739722801,0.38878073719737327
165,1.7874926253594898,-0.888462983579801,-0.549767412721932,0.45054446531955594
166,1.4814932735510722,-1.1154569517142916,-0.5255803388612326,0.5222278512322482
167,1.873974905320278,-1.5758654827308693,0.6174164304510392,0.30928734717822604
168,1.8641455217278606,-2.138150416129149,0.16640780784584452,-0.05619221390971266
169,6.320177908488962,-2.681542187124351,0.317046762163914,0.429457348711088
170,6.414453395305362,-2.203236941259219,0.651711322555679,0.33190911673515705
171,8.238311724409078,-2.86738578815583,-0.6356105250921661,-0.7514652814344872
172,7.45302593497979,-1.9620620435601677,-0.04890495583092709,0.23404116713669898
173,5.94303474815267,-2.353307559474263,0.5808656610558071,0.39117735981443286
174,7.940105428808632,2.7175097396156684,3.2146421755783554,-2.254890861730899
175,3.469478415794029,-2.4309316368314584,0.4537987940243089,0.11625482572215527
176,12.322717726652733,-2.1425589538957994,-0.15909565687953392,0.48295635126699205
177,10.684384625767834,-2.5018157447002305,0.26780868893903853,-0.24859494184900768
178,8.737478378535462,-1.8742220034885952,0.4947705222240441,1.1954806698044043
179,6.876979472588359,-1.3571280530092487,-0.31162820429667076,-0.1664191789986383
180,5.805050429982519,-0.560676887152564,-1.0557350321243866,-0.34836920248108133
181,3.6417937111117995,-0.7146545152035527,-1.163989527333239,-0.728909894989841
182,4.834007120957527,1.4710723365393832,-0.4044677689453088,0.35095655684275895
183,1.164657500403046,-0.8322516783670904,1.7681971025907597,0.10505416973855337
184,10.114695158026823,1.4292417260706327,-1.1402173051509725,-0.20656929921766812
185,5.8180119905312,0.7280747512159012,2.4824906716083017,-0.42485303538443625
186,4.300697885853187,-1.7894301544032847,1.5007803631174172,-0.836187724470606
187,2.698903512598514,-0.3742264604983088,2.4230986172703823,-0.1472898296154585
188,-2.615635331110235,-0.7280779463062907,0.13623175963057113,0.2846466072154061
189,-3.5600500178514816,-0.7364887859002281,-0.02818778942851067,0.20676915485872033
190,-4.1213520023130235,-0.4221712281099336,-0.23413640446904974,-0.15463331100073474
191,1.88877527568824,-0.7295318805966128,-0.5603761015254686,-0.8837944608093481
192,-3.563198240509209,-0.021323309059627503,0.6172347329763511,0.22720253616195943
193,-2.232953368028765,-0.12391095912549131,-0.22815559185449177,1.1697276348396008
194,-5.345124549694839,-0.37127515672966155,-0.1417147729179468,0.4467651616810943
195,-5.999248964884668,-0.1522380476267758,0.1896798367599552,0.5518672221507478
196,-5.092032101704501,-0.6297174753118332,0.26767967929291564,0.2427831578878983
197,-5.418972061085576,-0.5304937688606768,0.2148084518420357,0.2212344378115025
198,-5.353021138152063,0.35629136551641954,0.36883997204526026,0.3376385792260398
199,-5.104176382101738,0.4317247815432129,-0.05800659386925109,0.4576524862136836
200,-4.895928506130432,0.20624743637308648,-0.2652196825834434,0.10321917071840439
201,-4.8547528668316104,-1.1234958799833985,0.21755170279441624,0.1393788125097058
202,-5.055593517109615,-0.8313158815279812,0.32803735836440984,0.1514084928427362
203,-5.594340439936747,0.3427886190734747,-0.07524566487852716,0.44454620098319064
204,-5.5863176018247245,-0.3453861976411161,0.37257852691881294,0.3355440257451406
205,-5.785246291631464,0.5466257561259882,-0.18941399115793064,0.012508376052634275
206,-5.017562179505895,0.8675849105282684,-0.3649580349379457,0.4845325926666102
207,-8.179577071683633,0.8779791110418275,-0.5869237994352886,-0.4006301366115996
208,-8.543396924893008,0.701022148799302,-0.0537435509952235,-0.6263455091175009
209,-6.7830429333189,0.37965576855068406,-0.3350240356638909,0.07617687926096618
210,-5.018298706654632,1.4706728099651325,-0.0027629795400439167,0.37610151950137666
211,-5.091874332496038,-0.03288273480280555,-0.3663748094817149,-0.009216755712007035
212,-5.5508467474330745,0.34474989069095424,-0.18849585101855004,0.13400615951706427
213,-6.224154432363142,0.37102734900891515,-0.1411083741990454,-1.0086004875529573
214,-5.938946589087448,2.935405788007443,-0.7176696182276666,-0.043250547222069655
215,-7.789032099717718,1.2318361825920512,-0.7768141147408463,-1.355510164331988
216,-5.136897049358547,-0.14587122981282952,-0.383954443525841,0.17802333062298048
217,-5.786509562006544,0.7387010030749237,-0.4049283529691591,-0.19472743901871975
218,-5.309281458160945,-0.32294713371349204,-0.020860876789110906,0.28588125391863406
219,-5.300867727563301,0.0641928815016412,-1.0227289356616327,-0.1536060592200324
220,-6.372390651559803,0.1299781799918862,-0.012058903357722516,0.3187084389845996
221,-6.9990220144598565,0.20528082229382896,-0.2973136295943077,-0.11379778225980511
222,-5.605115317339758,0.7359090820007455,-1.3820217586180872,-1.1643360891794525
223,-5.5317337906267525,0.21971257794791738,-0.5862560733929417,-0.8087845327406669
224,-4.625112069474437,-0.384996430280039,0.03461555429015767,0.397886592981561
225,-5.508586005666017,-0.5739530180807034,-0.26097975104611254,-0.010945173662402987
226,-5.282172431229188,-0.12911472632050053,-0.5062578117094764,-0.22541553643814627
227,-6.038719446177504,0.7325664308798149,0.8500358666055695,-1.8181553864734462e-05
228,-5.440709685215902,-0.23091605555964695,0.14006012840387186,0.3097859204781719
229,-5.674736620632694,-0.4308756044842023,-0.3803696799040018,0.25643425615552207
230,-5.718568313225477,-0.7329321621711502,0.01645671641728573,-0.31093372187505275
231,-1.2009466184855568,-1.1452913810373082,-0.32358174295826664,-0.2511764713316346
232,0.7591443086100336,-0.11284700162012042,-0.5803971696604497,0.7971016302603231
233,3.41612529697404,2.4619423031153587,1.2177180468449784,-1.0026211394513516
234,1.811694787402521,-1.0539762750431612,0.16150301595783195,-0.5458594278690749
235,1.6109897656582166,-0.8358728620320233,0.9239721795342742,-1.2263437964652608
236,1.3949291097222016,0.5196397310688438,1.873767802845112,-0.9559396288073457
237,0.053264169843707465,-0.9066255736195731,-0.2611973484757399,-0.003698793944292231
238,-0.006633531796020743,0.3523087086857215,-0.537720374956845,-0.47445643932686093
239,1.3250373950729175,0.24165485106059303,-0.6105990064427109,-1.3241702222116365
240,1.7577095192585546,-1.342766107786057,-0.8949772954448715,-1.5504393774410208
241,4.045633835904768,-0.2956976005282874,0.8063683391240215,-2.0425657335507252
242,2.6703632894681633,2.323660898345837,1.599386995190369,1.5138774164567133
243,5.822717868666382,-2.017488141208531,0.32680051959832773,0.5338587307260876
244,6.269506642118418,-2.115677722481013,-0.3410277000402913,-0.37519530916396193
245,10.741367564438931,-1.7714001004699185,-2.289635159264581,-1.935136218299392
246,8.07568658107195,-1.5292595526100103,-1.261501140151448,1.319156023303992
247,10.190772972692422,-2.610897006294577,0.6461878815372922,0.18188210472764688
248,11.868019967229026,-3.048861463415628,-0.7594406845439065,-0.602626599109027
249,13.277853325934997,6.831549625005947,-1.8336971234242145,0.4576610564388373
250,7.12662009483901,-0.05841016675116372,-2.6006420503065333,-2.1167285565636185
251,5.013425170577025,-2.0680825707451675,-0.6477270583108659,0.3675811753782298
252,6.5939730380783965,-1.796344384335584,0.6506464629347896,-0.20068492431720822
253,15.483408070436985,1.806702433367679,-1.0496859322194814,-1.629821197859521
254,15.247175233949825,1.794798205474172,1.5308757043868029,0.2912291335087523
255,13.077283466677677,1.4456833291852635,2.1094690038248447,2.4196252401390574
256,10.980226387127608,0.683867960445349,-1.3219528877558748,0.9596723189997782
257,8.105027254754459,-0.046846294683515255,-0.5826656687510166,1.8630929653165895
258,5.1325898496957105,-1.0368180784046677,-1.121401629935163,-0.1807431188256555
259,5.055247716671066,-0.2515975777405672,-0.8994547566947138,-1.0220443833415136
260,17.556530645561775,-2.8667330133974267,-0.7094009976650772,-0.4810260422317621
261,9.991568538327938,-1.1563252311303112,-1.3166966698817852,0.783721124857389
262,10.277695454863217,-0.9899497254448717,-3.0748659457982153,-0.5676590497801166
263,1.294606886851741,-0.36988784258444285,1.0931360790735274,0.5425131801595815
264,0.9332128078285753,-0.29740915113403027,0.5140907117408325,-0.6696242095229298
265,0.2739990325544587,-1.6257632015845258,0.6570036688273206,-0.3106410592661643
266,11.89841608427344,4.3707702886687345,4.879841488311249,-0.08585783388924936
267,11.072593257205714,5.0515831230726915,0.2124859051301141,2.533632091068643
268,6.416009150902639,0.20445662237924048,3.425970882336944,-1.2195463664664001
269,5.938334044051237,1.6439184867769576,1.898929506854713,-1.1838532230965093
270,0.4170452987501787,-1.25167430774021,0.46328389489720434,0.15404310005393718
271,0.10546767509536387,-1.2109491737021372,0.40881072897768217,0.4916083056111547
272,4.896867938976777,-0.5363788053719577,0.4977174443714773,0.5837667662214746
273,7.890629135851999,3.360884197445005,1.3298667079763982,-0.6957387965008981
274,7.742511188155478,2.6999880785531967,0.5583249422157008,1.5614530452207491
275,7.466476257963864,2.9780365558767707,-1.3892199809401529,1.2163189884817878
276,1.5471387735556794,-1.6440234601369559,0.6156416440990389,0.3053698635499174
277,2.3009865590807332,-1.524178560638249,-0.16902818536257294,0.11132013412294087
278,1.2252376530853915,-1.7845919510866353,0.2675990444126493,0.3558904878410625
279,0.35460387061328613,-1.1292777271086902,0.15703457022746137,0.1505155846530129
280,-0.05244228433280803,-0.1991748925442464,-0.191256095185836,-0.22362318815683904
281,0.40165106759146035,0.2657027223768762,-0.5975956928975352,0.11499835761098533
282,0.0755782944290208,0.10350325798356971,0.5261345343390966,0.6927065209536082
283,7.687449202149046,5.049219363976688,4.165437533805744,-0.35239898420970867
284,-3.510973864316293,-1.331915410889391,0.4480561403326403,0.2531079626920603
285,-4.579990781636696,0.20400228939207066,-0.5602496828480361,-0.028549799783761865
286,-3.19362187102168,-1.597574427392798,0.44990144571694535,0.4572783820147222
287,-3.585480322626043,1.4139473456919012,0.38819157569736085,1.471271795164751
288,-5.023926534668963,0.16821209812942883,-0.11648916978122056,0.4964195680749988
289,-5.010602054253558,2.4767645913055505,-0.1095125687938301,0.5592136309106994
290,-4.714135842130075,1.8837257734856372,-0.1713513938984344,0.2586564836171134
291,-4.665129498428745,1.5952297618002251,-0.36952282016323207,0.47067717508404977
292,-4.317209804574384,0.7350104592186422,0.48523186827059683,0.5244642044752683
293,-5.2980345140345895,-0.6707495428468357,-0.2867439718980457,-0.2886086264215348
294,-6.262941787657788,0.015902175810268395,0.07858712710899769,-0.506414740647797
295,-4.032148476589466,0.977515583028057,0.9027774839644223,-0.6538377562124508
296,-5.3132596264329655,0.16010695966576696,0.5781159880881707,0.2437728889187907
297,-5.334302037678008,1.097508597472508,-0.6476771756835797,0.2911513616191639
298,-5.852590155938607,0.03233216369684033,-0.05837063201399368,-0.24862987470077258
299,-5.411433788059564,0.5892057848523993,-0.26562571518587264,0.24283075807750842
300,-6.237083552651008,-0.5524647074784075,0.2386394428979034,0.19441050414220148
301,-5.473133337814726,0.29788629078268625,0.15222384901175284,0.20500866792942454
302,-6.048080905834357,0.8038481879466077,-0.0792806243089889,-0.24013686039071472
303,-5.791237998379579,0.6412397599527482,-0.26250737711751126,-0.22523118141011436
304,-5.8970027084186,1.3974573892308733,-0.09867017553490223,0.25633073657789074
305,-5.836899142476919,-0.18699438723420503,-0.5025456868085438,0.13918509881230434
306,-5.224447634007633,-0.9355422950903614,0.18990474683259134,0.14388820070278674
307,-5.834174020623747,0.21345441732238077,0.13798770867091917,0.5077744259214414
308,-6.182258497318938,0.16668341866558103,0.30128466364181544,0.1764701211736361
309,-6.046376448721122,1.0871165324602101,0.02124107070310283,0.3055528349949453
310,-5.25421661144611,0.040324997706315736,-0.06279535459539823,0.38510077744622595
311,-5.32665659910849,-0.39792177361884246,0.19786003153698767,0.17791175180828253
312,-5.6171566034621705,-0.07587047040517167,-0.17425695655831688,0.11416213526569652
313,-5.942253756442612,-0.30167490631190225,-0.17453365614689545,0.31459624043995904
314,-5.909199567720282,0.044382280280317446,-0.43271263830784135,0.060116129786438696
315,-5.936970201348782,-0.018709454666444133,0.24689725484874625,0.3134803456123056
316,-5.644133582743181,-0.3443557969699617,0.5466246083239916,0.19216003051851466
317,-4.872292936354914,-0.6875878960692386,0.3021959356839186,0.25697068380164517
318,-4.321144738978684,-0.1170803926282485,0.1942757533724754,0.3572055828305052
319,-4.586056646497024,0.8610976565336793,0.4619379457530992,-0.12005233530871409
320,-4.501053763176797,0.48107677089952217,-0.2714818283823873,0.16145130710846123
321,-1.846467729048546,-0.8039944325518367,-0.5445641095955627,-1.0519092384641506
322,-0.5234020101173104,-1.0280594328404231,0.42061855633743955,-0.19738249859273566
323,0.1183498542954037,0.9231789489708075,-1.0990581175131167,-1.4259304012627707
324,1.7057356391153158,3.170963217367946,-0.4504782927992306,-3.367296814807897
325,0.05569615094293189,-0.753539541538757,-1.216018107240826,-1.266129001682695
326,-1.1943062380599019,-0.8499038740208599,0.4527030415084442,0.26883736708224526
327,-1.8901963568394538,-1.5388404499473631,0.21041337043902178,-0.03169154091637743
328,-3.009984687581515,-0.44075725773340274,-0.1815362606260282,-0.2892187073428812
329,3.188310575567523,3.3562709619215783,-0.5012210433408373,0.5813845557187312
330,4.67208608817851,5.082506848353092,-1.422920371464807,-3.3311709490509784
331,3.595894459200837,3.0768895765652626,-1.238955492537823,-3.105565395178272
332,-0.7014318292077782,0.30184647320298313,-0.029486532282732254,1.0532681059153253
333,-1.4363759782777041,-0.9612884224357179,0.4547605459466121,-0.08114189139253589
334,3.1355928947830556,-1.2246225235261774,1.0001166886190875,0.473684613107742
335,1.811310879056966,-1.653289646733313,0.24201117791698312,-0.015971413283001074
336,-1.5407822215285012,-0.3798263166398066,0.7946407399380431,-0.3655834187367181
337,9.027719950696115,4.789269348545833,0.6241212276811632,2.4598357964837705
338,1.011895829603703,-2.1202518017667593,0.5239226000152789,0.18269389352798568
339,6.154156027649858,-2.455531340931265,0.2944751655368581,0.8744560093234096
340,6.090814233974921,-3.0196651250955684,0.04981962679593896,-0.36080925378551215
341,10.722522572735691,-0.6742547504000727,-1.9269200591682762,-0.727734315265558
342,8.400065910454977,-0.27864673389404704,-2.4994800921836755,3.881442591212134
343,8.174322438737192,-0.2135272022339676,-2.7861001635335385,1.7051203377943032
344,5.003459594887127,-1.5894616054861075,-0.3775468685726067,-0.9650276848114069
345,6.553148277063416,-2.0299341872210506,0.8592981055934803,0.23803932142268744
346,5.705019650083187,-1.5871364854478887,-0.9570471869435011,-0.47407563257906327
347,5.452146635094244,-1.7629955656664853,-0.45980018282437135,0.29132024906252846
348,1.3919527666615106,-2.1535678552009894,0.4033917975185173,-0.38380609305786506
349,0.5431467078946459,-2.155466434272043,0.7754070167062173,0.4526871889935481
350,0.44666203490346873,-1.0644100446922915,1.1943343237274648,0.33946196215479485
351,3.6262048615895175,-2.3189643299285683,0.4748071217095263,0.7847712635175678
352,4.248377714015762,-1.5802777293299781,-0.4949317138666468,0.23788265499600517
353,-1.6300826473955559,0.018559775631478776,1.042927073413112,0.5532831331976493
354,-1.1133338339049261,-0.21956394866129042,0.7569740481002523,-0.5678998344746479
355,-1.5266833354056224,-1.1838825623407356,0.4929060063986416,0.16355537686438176
356,-3.8708732886115653,1.9026728133706627,1.7045678814335263,0.5721307047367735
357,-4.877061341490477,0.2547471997290941,0.00117084848675249,0.19710024776654028
358,-2.8954439999197503,-0.2752691219524204,-0.41729420254801347,0.21849331037390368
