file_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
44,-6.272677607181804,0.4688954379101836,-0.31194013270509396,-0.06325678546710332,0.08004833905411927,-0.030435119711730164,-0.028658489295918077,0.0656498967339601,0.07983678004190992
45,-6.437674998377227,1.1269446924708304,-0.6042814153851728,-0.12174481723002326,0.014156486134263268,0.12704954593687853,0.03183404966938196,-0.020645450865454554,0.07951585947587955
46,-5.847508920155466,0.15974589170622044,0.1316723785212673,0.12931497987424456,-0.054513159872598506,-0.2516519972845541,0.33527601436222565,-0.29816104622509226,-0.05049190779383668
47,-5.738915064633108,0.12712619009459353,0.22576077427712937,0.19302433980723807,0.36170403308349763,0.057960299296904945,0.425631084627708,-0.5871931195688996,0.07399760762538339
48,-6.0681706544432705,-0.12176759788449824,0.2195559363617048,-0.027640601587955293,0.21625968683476604,-0.08667134668981681,0.2539332167847798,-0.43264431952934534,0.19116272724027583
49,-6.101688681173883,0.5439220361435931,0.17959110172329565,0.49448327854479956,0.5444649517697194,-0.07569243859058282,0.18212816366471724,-0.37086787553227396,0.04668544826106475
50,-6.635663333863008,1.0944643562996208,-0.3396273703177158,0.13379749556711773,0.34793116507934213,0.03811176624841724,-0.21018246273096033,0.07576793186994646,-0.10128085977306939
51,-6.864298451560149,0.9768208008664094,0.3827268252574005,0.36136623829428155,0.5589631537691808,0.4050883670392459,0.3376331312663849,0.021560948590549606,-0.13306460136083037
52,-5.751345155200038,1.2283031625559795,-0.2675664187619862,0.18758231329781952,0.2219867043794623,0.11514462321236214,0.09690307290757899,-0.002977710230238393,-0.15190979571154445
53,-5.97643788387104,-0.7326178481318074,-0.059825911690235316,-0.06929091314619808,0.13233644363568448,-0.11871567608501728,0.041855050887388744,0.09005776914454267,-0.07005935383597939
54,-6.6566404133078585,-0.12686334506240823,-0.7470558381918004,-1.0024036032787909,-0.25793113234116744,-0.7805325732000739,0.20306668429188846,0.09152373920196506,-0.11942994226226814
55,-6.665894952955176,0.5405430689166436,-0.49286514127068004,0.09235950197092542,0.35158762227305734,-0.2104909691444793,0.28858463311444227,0.2905944295200889,-0.023149631714223386
56,-3.1830767505000597,2.204232851884999,-0.8704132287070404,1.3631049015236234,-0.9187703428335854,0.15140063470191958,-0.13174464774810454,-0.1463509905153579,-0.37453216956996577
57,-4.315679931049625,-0.1357827195061684,-0.06339363772929553,-0.22915124604836326,-0.2410262691444433,-0.25405800504472176,-0.09271214338564751,-0.07031621488352897,0.0685725807782397
58,-4.7007691573919,0.4444369726436899,-0.10921512328274148,-0.0369177361464568,-0.43167187376147004,-0.19214111018641458,0.1766793853140695,0.053975883093403794,-0.20758726301482439
59,-5.163288413791346,-0.3102775048404918,-0.3303375877875943,-0.4221754951810977,-0.1726610825898501,-0.334059896773189,0.14082568186354338,0.138758783570253,-0.22198214538555613
60,-5.831505680906788,-0.5523830446389784,-0.10358751961136939,-0.11195799687421845,-0.12488151273658647,-0.40405616264105554,0.15769714752385666,0.020577803123578618,-0.2579665211839568
61,-6.107742532490959,0.4374107269315511,-0.23474099550489505,-0.7761517625483498,0.24709284555981426,-0.07244410092967442,-0.07154763487456846,0.22643246127093306,0.11606174999594057
62,-6.8447728719904255,1.4142479947496607,-1.4698682735039732,-0.8926759192267942,-0.5145160951169394,-0.48764568101033595,-0.22929627805716832,0.19733006392517083,-0.002087730016720838
63,-7.2654969414098725,1.7608550395702347,-1.756278944154314,-1.5802221294117365,0.21283422765554755,-0.8935984131694953,0.3063250399167069,-0.1668939267809859,-0.12001525525282444
64,-5.671216464908915,0.5137381965431348,-0.4267693225594083,0.5470240759434797,-0.12914756719629572,0.42927508440477463,0.22380253802377803,-0.13690195625611354,-0.331692491880747
65,-5.887556291164949,0.3656305105206891,-1.1971738230273978,-1.4311008485816088,-0.2698606046188023,-0.8585279050378789,0.31639806808294263,0.10970314445373816,-0.21873841841696548
66,-4.881241840110851,0.5247142652734075,-0.7800408545599042,-1.0040589041156585,-0.023687511544917425,-0.5872701828158823,0.5479023245267126,0.2418019107867907,-0.14933872247893037
67,-5.066707365693022,0.2790969810073361,0.11557487451372234,0.2528642672152216,-0.03442551360825345,-0.12066033409132189,0.1889314607527399,-0.006591791019681469,0.13273038313547345
68,-5.456020325289782,-0.06266833047937834,-0.0010571074805096365,0.28910001892921944,0.1658765218083291,0.13923092881985955,0.08387736213364959,-0.042294977851448985,0.3192190480479451
69,-2.813023470443207,1.6030326160671782,-0.6858606369229265,1.0945602416844518,-0.2702615758357564,-0.02726210518613157,-0.020767388407572012,0.3994049709325183,0.056548722706295476
70,-3.9689441630398656,-0.4661637646680194,0.0654587246978078,0.03913545780377995,0.37000095928394067,0.006770665528158225,-0.3379223533699938,-0.012457391725761019,0.0007774486209513522
71,-4.595196798910415,-1.0418882795837452,0.2084623404715977,0.07249944403643523,0.2596729271315999,-0.24031370569224925,0.04425460969927876,0.22558557844329136,-0.20439495584319006
72,-4.796567482690898,-0.9871657348179218,0.3690869832850624,0.3270911587407493,0.02863448101360919,-0.0465237406834962,0.10807421868755769,-0.1450937810401707,0.1118909563818358
73,-5.12090326900343,-0.3256482122960903,-0.04906341215376993,0.4851951931658767,-0.03600443079374659,-0.227403399477142,0.2293123233661308,0.09810916326182058,-0.14715088236236906
74,-5.39065327575064,0.9991182768945617,-0.601532605883816,0.3609571107799487,-0.24742998339786326,0.6241567684600268,-0.0865819866233608,-0.07737071607660952,-0.09617946072068831
75,-3.878195324795348,1.5892777346734492,-0.5879591746126017,-1.1471921080643557,0.558986212905086,-0.8818666545784636,0.027733657248970985,-0.669602250249535,-0.3372375191355032
76,-0.4231439670905378,0.1818483608822161,0.8833215766374827,0.3735699319899844,1.5047833153309453,-1.1841248389573902,-1.1061529720118644,-0.9866654225082477,-0.8278711250507821
77,-0.8781973673605947,-0.6817714249643255,1.0628676062435976,0.028506677563140955,0.11806048318261457,-0.4763724247811311,0.02517965450276462,-0.05962083230056912,-0.2706499199483876
78,-0.7395350472215544,3.5459324359233904,1.8321672953514903,-0.3086605607669222,-0.252691004120118,0.5578998966609128,-0.5331920952127462,-0.7301928957380834,-0.4041911786400266
79,0.24491119518255994,1.9370012802406562,0.6149928571439566,-0.21793635349031584,-0.9594568476458989,0.07862942449505109,-7.839658328447756e-05,0.1637952901331845,-0.26122479003482685
80,0.9202628721220478,4.259751771254259,4.167119468755557,-2.1712282688133344,-0.6154852769483846,1.7365384449739234,0.9696244177072012,-0.06804774659252394,0.0892985455562141
81,1.3574574790884326,3.239702553388548,3.131936464880762,-3.5336818676314357,-0.21715841398055122,1.8187848534281406,1.6397641776395313,0.18002202738026243,0.5772384934721125
82,-0.4470966287146297,-0.9209939490072132,-0.8682795220711508,-1.0366677120723895,-0.7673925574883413,-1.0027270177286485,0.15527926410562615,0.008647797038888834,-0.015745952572738985
83,-1.2504884194976098,-1.2393720145371756,-0.24911656012267985,-0.7581428314852363,-0.4313620382057306,-0.6754703057069722,0.14149886512209975,0.13603452444365352,-0.19340403086999675
84,-1.7559119733576198,-0.8973647999129296,-0.21857643346082328,-0.6645438623498309,-0.21914828136935643,-0.48402770462064987,0.11041176332146196,0.18513124915051624,-0.38913174347997265
85,-1.8248851013028489,-0.4405625829317335,1.1993782820856402,-0.14337675579406556,0.26315939208601075,0.5411258690917866,0.3609187276514857,0.0016620402236441128,0.035215221514797695
86,-3.5711611595686708,-0.7202653184596491,0.09256842115159725,-0.10173088884342298,0.20450494695781063,-0.3505532512675631,0.09437808539714287,0.1768817080689112,-0.18376049839712294
87,-2.119694778263449,-0.5006477364302472,1.1832720785271094,-0.18696538854428807,-0.3498194498809746,0.21420409286127504,-0.110358634631331,-0.18067838470606007,0.0651905899929412
88,-2.3996944737158623,-0.7855129311345088,-0.2002944643757465,0.5301814643421109,-0.6881365179451701,-0.08694365464250059,-0.12656567441605052,0.08190858910048546,-0.16971863175715823
89,1.5972949824168867,-2.018873684942173,-0.14678437427566776,-0.5042570825482158,-0.06868387368589927,-0.518083667148554,0.48562821730882966,-0.0908268101317723,-0.12644364218332335
90,-2.870114813254006,1.4508767314388922,1.3611751644454106,0.39282636436509666,0.13113741293832948,-0.02727477624302941,0.1845569849785972,0.3786202609137118,0.06489357405582098
91,9.228772669757523,3.1589085313423317,-1.3605370108763135,0.27853300737242365,0.49700152934130587,-0.14874449613715823,0.7656062073728815,1.1718011339479446,0.2346616924295135
92,0.7153813087183468,-1.6329795335003876,-0.4146209345371861,0.050410922889255846,-0.5089436111200637,0.33586688208042725,-0.36620477880128083,0.036787937328562136,-0.3595639992184859
93,6.232159127904618,-2.7103347709083927,0.07192715792310887,-0.21624933762342008,0.8081979259172369,-0.03257801726101621,0.16066719875554872,-0.406273654859605,-0.0034212422122937
94,10.939961558764882,-1.386794286663602,-2.2219863985898587,-0.328475953258273,1.5915548334686958,0.5816065668980341,0.2666120028300782,-0.387168145750693,-0.1789816189032359
95,14.877932255337186,0.2690900694279854,-1.7118290587634606,1.0422432075233126,1.4138071829245593,-1.9772217549096012,-0.5903713935621528,-0.4855377766210861,0.4717684893657809
96,11.517356449674896,-0.5769220606881444,-2.2767359385059334,0.6864760681788501,1.3930168746349292,-0.618782481512851,0.5966994880424384,-0.6002839776049249,0.48678548172397385
97,3.676577772880588,-2.5814043794304475,0.4446690472932076,0.40600735917357544,0.40641654105119285,0.38383530601166027,0.07279785680589823,0.26346274497049144,-0.11984159582673283
98,4.981623447570051,-2.347316437901404,1.296315863916106,0.657651587320177,-0.268447215234213,-0.15298928657552516,-0.11498290953474548,-0.007996418561866201,0.010976400319680014
99,17.98483662811634,0.12308657199596823,-2.2132317200022333,1.6571110673599772,1.2889188123563722,-0.04923618008317098,0.9677322209446423,-0.23855392551674734,-0.15949516241736733
100,15.092170243467569,7.735552660389402,1.4961002126790974,-0.5104529627595019,0.2910357042764099,-1.121013630658923,-1.5610905283888636,0.5202399088645704,0.23917838751715165
101,8.626360605397418,-2.2648445981106504,-1.1225723361203541,-1.027606807150967,-0.27795399284495054,-0.6428006892173331,0.0816454755376128,-0.6043775894955401,0.20834234791511635
102,6.520037808519408,0.08786332991556857,-0.2440942310553547,-1.1463220867478017,-0.491497348523603,0.7116148146080712,-0.6496344484063127,0.7947704929500318,0.384560074444098
103,9.3972914452397,2.7939608137142398,1.466102592802756,0.05425318503555438,-1.1716971706881678,1.1739413078460899,-0.35359384712057573,0.593811958373248,-0.22751583538178227
104,13.852032355095295,8.084009888191606,-3.050950232282757,2.3900945894277386,-3.3403010224629415,2.434664974708602,-1.4569741889509282,-0.9781365714001033,1.5607399034473137
105,5.254806597607721,1.473016345424836,3.6116038921831133,-1.138603977198096,-0.07444250281151535,-0.13837320166053224,-0.32750213884668317,0.13921044624255363,-0.6212361126052228
106,0.7477888832780736,-1.8362312505334175,0.2137341559448717,-0.03865731948892484,-0.25687732039621014,0.07416911855840144,-0.32094254824472906,-0.008482274757339994,0.22410905071892617
107,9.822958729097357,-2.4357261612701633,-0.23168346645584112,-0.19726314808734596,0.1704904871064294,-0.18758036887053753,0.15256636364276457,-0.3697639036607232,0.1846121010020914
108,10.31650502845753,3.3642754603862577,2.6261012715243246,-1.558744556626099,-1.5402003899843895,0.6986264864233374,0.5462822740012218,0.2697252665801386,0.39294367880650444
109,-0.4131208867980384,-2.073408357038694,0.5548970164214495,0.2896892818338933,0.24970748635246912,0.26971169585807847,-0.12592106584966425,0.14087725358695544,0.15450560368987298
110,-4.691729848124398,-0.5815928263952338,0.6755652076889482,0.05142280611194166,-0.10052048990390795,-0.29050023035333755,0.09444710082233425,-0.24605506552548925,0.253636168480335
111,-4.074596817792178,-0.28535099559138943,0.06239012562895965,0.1240319979072435,0.0986446913045643,0.04482320330454446,-0.06429955824674136,-0.0117071066662219,-0.15616301058611204
112,-3.1849732262465085,-0.5881234080613061,-0.11667937041583838,0.03444341152658675,-0.045964643918811936,-0.2668706860156551,-0.21798783512046732,0.19844607241553952,-0.007292478724007462
113,-5.901605619352579,-0.12577108688318328,0.3075662793207985,0.2134621618532524,-0.06390652620065239,-0.07335629182572558,0.17693175786026485,-0.24553861096151758,-0.10426353629574307
114,-6.711016366003849,-0.02128334590342703,-0.013545976173564463,0.5543301968734311,0.5645594542355622,0.20336990629161758,0.08300205275364551,0.08759963683927072,0.05590796643230832
115,-6.2695702193266385,0.322071729632442,0.4249860538734983,0.4762541035514935,0.5049417871124985,0.024339737874588676,0.05665286639446795,-0.02358175192261886,0.010571751967434682
116,-5.626236689231502,0.3919008650648876,-0.6190774209389861,-0.07678132694781287,0.7983855721705315,0.32940526936866915,-0.4755487016410112,0.5866858636851346,-0.174480196034362
117,-4.718699132944683,-0.6803042051075856,-0.016613920980684344,0.05261919355039001,0.29400263256560716,0.05286719857421442,-0.26456843403796315,0.14071153139388706,0.1361888375786012
118,-5.730544919521612,-0.29301235653065955,0.11487613050557072,0.043129976920980966,-0.04040651463003874,-0.09155233112240095,0.09910906407461297,-0.27727140260499206,0.2157278533853036
119,-5.6288780087200845,0.4228165120599689,-0.18538015836090857,0.15626792976878226,-0.022077423643907898,-0.13409666680685092,0.2752247498788543,-0.15534024897893606,0.1450658831859145
120,-5.294788226091589,1.2390483950438165,-0.5707516120972949,0.1521333486479704,-0.0033298190264118717,-0.06706398770996284,0.33734534968194085,-0.06420830212731929,0.019214620045538575
121,-6.032787030063293,0.6190610579109159,-0.37272008481418517,0.301696465095253,-0.18615442538302382,-0.17128659396094006,0.29732658161477354,-0.045433328825102884,-0.2047508382347607
122,-6.406766948687741,0.23348095788354326,0.1551419170685372,0.2629317743573847,-0.0352680403869772,-0.26392632916253,0.2423215481573732,-0.10001714876936602,-0.04250711717015532
123,-6.131744133784574,0.8062992301822353,-0.7025213096177613,-0.09252232313108306,-0.2687326659142118,0.05150354999956435,-0.225409487221574,0.03601059306595311,0.1291362714650178
124,-5.45421349880469,-0.21564719341930122,0.25314376949614603,-0.07680308515275061,-0.23939905013622076,-0.4546836793030689,0.19135523330015383,-0.1601100866019906,0.10934561366419619
125,-8.302151834929262,0.12284940985355108,-0.10869667390820757,-0.22448255706149453,0.054955206438840346,-0.14241087472207262,-0.02432473706080588,0.2681387069344244,0.0768216660361695
126,-6.326417035124218,-0.12257181837713067,0.38027461182770583,0.45596724956414353,0.05857249315862928,-0.05653614246683469,0.3500977052921481,-0.1520739808389602,0.200718736642993
127,-5.346263841988295,0.3765243412549859,0.13475799751473597,0.040091727755115235,-0.17081443063362292,0.018422363103851442,0.21329657018165685,-0.38137502201339357,0.1574499842466972
128,-5.740636222986705,0.42633435845577056,-0.09620107400710419,-0.1814657690932362,0.05812831409465507,0.15854112785530072,0.0889971505115299,0.058074351821583825,0.021180174425487485
129,-5.654728812713987,1.9010352720200172,-0.4376358268089306,0.6741893375399747,-0.37305659086646165,0.1454096316898533,-0.06879297120356245,0.18023585850915672,-0.30971483996911575
130,-6.186059810821162,2.4015533553609023,0.6440102627857562,-0.10636746029948696,0.8659145911805058,0.05443775045651992,-0.19328320079676434,0.20249251107002486,-0.2176089364040902
131,-5.335224982385067,1.3026836475291146,-1.5309140184328371,0.413719861898943,-0.5946350990583971,0.8142598119774118,-0.17666234839267658,-0.06992661984080943,-0.059512113226735316
132,-5.605123386843329,-0.5354013568013648,0.22850337725468095,-0.015751331175759845,-0.06675410700386286,-0.3106832737520737,0.12607694373790895,-0.343563086963191,0.10765188531781839
133,-5.524596424902361,-0.1390199528833347,0.07221038575810176,-0.1333282042247483,-0.16880252144825766,-0.351398651632631,0.21824289679840123,-0.39183798754305293,0.12895696633244783
134,-5.586133722310801,2.097269807077572,-0.5906336846052519,0.4460792347831927,-0.048222150254136995,0.18891057666131505,0.3181416928491008,0.19977492947218192,-0.40747519069084515
135,-6.64065836955512,1.7385326306039064,-0.273954199007419,-0.7258816765125108,0.05184373135381629,0.47775921974576163,-0.1715969872569938,0.05609459942364308,-0.024244879515817466
136,-6.22213824333216,0.5235248983744313,-1.604417079747961,-1.2975045070070548,0.3201626006985264,0.02815656124388756,-0.27549408483683246,0.2705668417823097,-0.20611649198539653
137,-6.088026412117923,-0.26054359457035153,-0.4914517831190304,-0.4603289478066352,0.08619573699680995,-0.001541662046325065,-0.32299047102268036,0.13948963401809816,0.19173270542448262
138,-6.326397562866474,-0.07997101258119878,-0.178658616319137,0.2539566110704256,0.2392974997779982,-0.3051968247221184,0.15699609305467718,0.2434381432594344,-0.003431013722165494
139,-7.241163917609987,0.6971261546858593,-0.4176480112099375,0.2045221295169324,0.26150442182235506,0.16697579252401595,0.014486140260431992,0.14981224774038268,-0.1622500189475409
140,-7.54465906634435,0.3943864710406341,-0.06462784673938594,0.04337023886236909,0.34998063460901996,0.009014990019530275,-0.17593158681699564,0.0796987409333744,0.05468084600805793
141,-5.484064069550824,-0.09420236233609591,-0.35384678666490893,-0.23302880154531816,0.34136752578684604,0.1985355564583228,0.057592199206165186,-0.004292136265606843,-0.18122973369665568
142,-5.410750087567307,0.6796457422695968,-0.5692806496427136,0.350810441178093,-0.03302430367654099,0.3468666784710565,-0.269941721729715,0.001526162867909462,-0.06671125511482291
143,-6.129874548086297,-0.12548292495929497,-0.742729666451392,-0.7871524232050272,0.7295442521620605,-0.2378415835407051,0.11987193912551034,0.06377657221278939,-0.2572777393364742
144,-6.769754698320426,0.7330153224263741,-0.37603719976080424,-0.29591218528244195,0.8465700431733938,-0.07604335790083817,-0.026352383869708833,0.22186064612019157,-0.18420080905128333
145,-4.915999344513836,-0.7876550740944107,0.20185555979947634,0.25908872090546486,0.06652936975181663,0.13762002287587569,-0.2564324361104615,0.16921976357459179,0.0016940906622705924
146,-4.993126301277513,-0.36160325893612993,0.047900269738760326,0.08476351198502538,-0.11651354914703084,0.1514430844337729,-0.04883631914225805,-0.1614074626597831,-0.04128262990085538
147,-4.196886288999251,-0.3146535466190039,-0.7042541144252096,-0.7561058059871842,-0.4794940899011311,-0.8180071151990037,0.3804160073401073,-0.015106951280215409,-0.045057692139434044
148,-3.4427705084710998,0.937022666526349,-0.8330581574496156,0.6672775463323563,-0.7164482865817581,0.7953763736158743,-0.4437955990113557,0.006648837206183567,-0.18512029467571786
149,-5.2528107048501305,-0.3041484387462969,-0.008175284939073536,0.33880433599872484,0.33087241529226574,0.06046687228023491,-0.08214856405913587,0.44313506528936236,-0.10789883941121498
150,-6.110830959796092,-0.3340518712736522,0.19273076233997455,0.18794738723524723,0.022826939814198227,-0.09388643954697891,-0.3812933502990664,0.4549050829979982,-0.03011005698725987
151,-6.494700833124949,2.4249842829142643,-0.7523892733424328,-1.8771274511313085,0.4928539136836503,-0.16282277725319858,0.5745632228362999,-0.23691160308647247,0.08060825575055869
152,-4.142910535709285,-1.0089088910026598,0.26722297494981123,0.2667224482599748,-0.10442296721714975,-0.11407301140082744,0.08801658887053185,-0.05328703876033067,0.0005174101089152714
153,-3.922485595770722,-0.4485493579710566,0.23031388876506165,0.06671187597368386,0.24017201578232392,0.1669697148932295,-0.036383964437073445,-0.11251809238186694,0.2911090822944426
154,-4.154293712958308,-0.2181887864785496,0.2784785900880095,-0.48695335657857663,0.417535524902971,0.058495205774186244,0.3113429921899726,-0.3495652435785654,0.17761062549480608
155,-3.8209159911581336,1.0187424401218343,0.1630978341395774,-0.3190641753586066,0.25925160168431133,-0.06412691393620784,0.11579437963334002,0.05623181306230332,0.19601111210404734
156,2.1851905683444413,-2.0595703979770876,0.11463952851911305,-0.06061514099976955,0.28303128535313954,-0.18718678978185163,0.13316067067382115,-0.5043365655261699,0.10531277890162015
157,3.0641541132168917,-1.0614240803392738,0.5079143191863781,0.21660754870700216,0.8925361552690888,-0.4145017573396643,0.1576003211877067,-0.5470909042484302,0.21161879411856213
158,1.6168699710046401,1.2741551160031246,0.8035247727367638,1.7391349718608835,0.9133558400105755,-0.8049711616706448,0.22609444668313192,0.18364074856065057,0.23119397125364166
159,-2.8076171041778775,-0.4480372565258901,0.7271865339436449,0.5598237573035603,0.2370321317688057,-0.33435940449232243,0.04697498798798,-0.00044830306301973336,0.08213851860774102
160,3.066886593333706,-1.3532147749772507,-0.30235167067369506,0.47520098586461385,1.0470961963472354,0.17434219661240977,0.5377359770455097,0.26692563423775884,-0.20967134504226365
161,5.91506603793642,4.52217114467498,0.5161524993571153,4.708639509524488,0.7230527281108606,-2.5543863982827744,1.067353635020283,1.4455581842100669,2.0694011166821427
