H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1.0,-0.16138540966858894,0.10723937262162399,-0.0910688616391017,-0.06000005696909856,-0.1099547493588261,0.06606435070045835,-0.15284187803787097,0.13321909066120396,-0.16073448627053089,-0.019935135187065717,0.18183480695388093,0.1007745225308262,0.004563298956152963,-0.06266899862048142,-0.18497191372701272,-0.06001316446173957,-0.04428677251143945,-0.2800901995421393,-0.047560257805885506,0.024022568604538833,-0.08854658152067696,0.04864372295426195,0.06289289645562995,0.10572433752542654,-0.013165391721895917,0.1264688702822681,0.12560783923065028,-0.2516642391706835,-0.23166049196020722,0.061933132006476835,-0.29251112124062006,-0.003551062139438635,0.19518763734020567,-0.13378731703967883,-0.1825857853198375,0.15901131281958975,-0.16638054759089152,-0.0045416978951118,-0.1602607449504457,-0.5130879552327051,-0.05426912197071612,-0.02495657088403451
1.1,-0.16160620524913294,0.10592798593478298,-0.09299696386918732,-0.022692591007687883,-0.09295687520688926,0.10045013897619123,-0.11174193758683117,0.1665876220385438,-0.20476471779792366,0.011797552415509394,0.06509787369369811,0.06753728376940525,-0.030394230433375843,-0.12643554261943724,-0.2656221778097292,0.001146459234436785,-0.01733380251014994,-0.07889407390238828,-0.0641200590772935,0.08866724963980278,-0.016202840574887432,0.12312098833104651,0.1609046425198173,-0.17228704125741945,-0.03802384091201355,-0.0073708627167302365,0.2657425843423197,-0.03238584572952096,-0.057110867374185886,-0.24862098699006618,-0.09037287401307914,-0.2436616170394673,-0.08368451650599576,0.3166648589004277,0.10022562633477447,0.15373534157728339,0.36516130541996716,0.23958097298643916,0.048928604493957445,0.35609994854716187,0.004590096074267608,-0.0010168894675334616
1.2000000000000002,-0.1613906598604093,0.11090284953040858,-0.0969237204712943,0.02455245802550728,-0.050485964544282946,0.10715194283560914,-0.0472909562563197,0.2227261252750936,-0.1788141701889544,0.01409548212575057,-0.05672972873404353,-0.02154598741139871,-0.015633976246458736,-0.12629044039370924,-0.26254879983355817,-0.06143304929498461,0.05101814887912143,0.21179945053496313,-0.015069070986845647,-0.0956780922791024,-0.0722997093254332,0.06749000923764434,0.2060865383171687,-0.24554804299095814,0.10450810638026158,-0.05148907350468361,0.15145847687090816,0.1485094607368763,0.2020014844798392,-0.14458687130553247,0.24433774990118146,-0.015148152856793298,-0.17461747200615416,-0.14049611992718097,0.10696996824867344,-0.309466618287615,-0.2696558392691627,-0.379419664657726,0.05332311567531264,-0.18560598836567932,0.003409103938482757,0.002798732638430383
1.3000000000000005,-0.1607003647602693,0.11590547452334238,-0.10369888086555246,0.067146539260547,0.014104621844654459,0.09481258860267466,0.0026638716920941914,0.2690262509864813,-0.1092939985373742,-0.05907375967462414,-0.13127357232380107,-0.16351316931468451,0.01318745876588371,0.022266897172987354,-0.2139103792866821,-0.006159664211288454,-0.0711029441303622,0.32047858085628966,0.06944304004384318,-0.014189122628109514,0.09597530193529166,-0.012495678425425025,0.004706654663592824,-0.15061350732684675,0.10410554856490556,-0.10183466727795068,-0.2430406141539668,0.1210933733116619,0.08430003732467684,0.28793191731215834,0.05695151006899543,0.3052875765383218,0.15252263115321607,-0.15003037438160416,-0.26025229992343235,0.19076680629718507,0.08685605515594377,0.41358301584578666,-0.05214775177550882,0.021989806928162034,-0.008137303425961938,0.004887488670012985
1.4,-0.15988303899907963,0.12401031031332897,-0.09893646143367507,0.0984442655668062,0.08476764964814547,0.08298382880334004,0.012572626250136856,0.2439000455894398,-0.044690102401660714,-0.15103455456236808,-0.16953787119431152,-0.18402540175418874,-0.09218759874157015,0.08862483837764434,-0.02926269751212282,0.1444144031129442,0.02068905966765669,0.23392199012164194,-0.034138402686515246,-0.043907361959670224,0.12110923986170455,-0.09849642192615952,-0.17468669188065622,0.15965406296184398,-0.043237731507386905,-0.05337442328869907,-0.2693016988495865,-0.1192368269881833,-0.1935252129991715,0.11633558562893201,-0.3284971683556176,-0.20576781616341028,0.10669537370495494,0.26410132595596586,0.22844962241269218,-0.002177645703527433,0.027906864661360907,-0.41442566306570666,-0.0037067888081981637,0.047028052887591314,0.026718653850384,-0.01659822316557423
1.5000000000000002,-0.15888841684482272,0.1356206989741945,-0.0779038843579062,0.12110035996401068,0.15527105463835894,0.07833056913041829,-0.027812710278340206,0.15871937626222482,-0.052504409290904594,-0.15673679557443643,-0.2534052488092291,-0.08267288735257527,-0.129149513826133,0.02138296634591219,0.2010746104487039,0.00959787710792756,-0.01065032851686996,0.024601971845264435,0.13904623239872235,0.058295341228521445,-0.01572344007841727,-0.04086814924765131,-0.24022757794960206,0.2817422248355982,-0.10595375901566298,0.15042491074871,0.08475145865200281,-0.1681853730299295,-0.11127353529252573,-0.3233780938450935,0.14372018227014477,-0.11013447382431191,-0.33353215515033735,-0.15567266048662717,-0.04279498659056795,-0.16276419640075124,-0.15482508106723908,0.38445623459700207,0.03558823597289909,-0.0637139339232719,-0.01913059493390419,0.02438673382754638
1.6,-0.15789077056621129,0.1437785897309197,-0.05351670997426408,0.12780269860791363,0.22397400941219217,0.08086649619546465,-0.05035944116714474,0.041280918813518516,-0.06359125846700421,-0.06722303755808093,-0.27778257096091463,-0.010230209364485043,0.007254513720172273,0.07816604162819102,0.25128276333126115,-0.06499631403662236,-0.07196354665957372,-0.2035323001316448,-0.10522646724742066,-0.004750520037946536,0.011601574449623953,-0.03577861199119628,-0.012006260355184067,0.0882193093392565,-0.046212947134618335,0.11800443748161615,0.3428408958345861,0.08869743114903655,0.14761012969519566,-0.0679371164078288,0.24186238319136416,0.24593579002513927,0.2850916095041245,-0.026393185415385594,-0.12874370090503978,0.26223374189575016,0.2467953306869114,-0.35195700928742846,-0.05930926119150243,0.07011879463447315,0.01168075690405998,-0.018267808676385777
1.7000000000000002,-0.1571505659085419,0.15200196589655177,-0.025343159289518514,0.11197252247338275,0.2600497538415274,0.10859891909275644,-0.02056315223961196,-0.07245565072942764,-0.015596970878177175,0.022706350466199753,-0.15131223348823897,-0.03278404794751366,0.058958535156305905,0.16172509680850222,0.1931267278504909,0.03827370448651014,0.09432249306665082,-0.3116034193317395,-0.04303815245669688,-0.004769974009112721,-0.11497200918544744,0.09902359740718389,0.1017067653564911,-0.1829136995248861,0.0591940102429096,-0.0511265236891693,0.12231990438018972,0.21660977367297296,0.19342572033297883,0.36909923517303833,-0.2659745526673596,-0.10637839589729403,0.048961851972725824,0.21882863107968759,0.13876033876660415,-0.26373842239627865,-0.20584605744006867,0.2656182848373438,0.07251970155282544,-0.06925781970263833,-0.013588322497209648,0.011887207721726085
1.8000000000000005,-0.15572414447252003,0.16281546652829632,-0.0005956263763446242,0.0821264997070132,0.29699115495557066,0.1396180458624705,0.030017322988262613,-0.14637395078309084,0.04266224149388809,0.06008085685633929,0.08395183790954566,-0.06840921197951752,0.0024368958440012523,0.015460303617479167,0.10808368385206084,-0.02475442641755858,0.00818440630108564,-0.22406075642137568,-0.05902085717544517,0.03632444348072848,-0.041577813480182246,-0.024853410021087596,0.248219896429893,-0.23072183844321004,0.08984430614603095,-0.19571573158525585,-0.37057127098523235,-0.10872796828957551,-0.13462539179991986,-0.04617590354637578,-0.03370919664099901,-0.10699820478196681,-0.4103199507127857,-0.32316327428479347,-0.07639688918074772,0.23176606587843251,0.12718771562555437,-0.15762578280667894,-0.0735058831315688,0.057183766751106896,0.007140928629476434,-0.007200869771014785
1.9,-0.1541382500718967,0.16830011061804623,0.009425591970595292,0.05179598412486138,0.3220365184393998,0.1656371833947408,0.09570473892115398,-0.1991437257554485,0.13517665874810073,0.0741111028013963,0.22988765532174263,0.050338258198694044,0.019480638864326383,-0.09410506150104953,-0.07288512165876065,-0.04293972376851152,-0.011662880930451671,0.06902181917774249,-0.05420770039869978,-0.004956582203354646,-0.019717478321383847,0.11809205575479033,-0.031214280014985163,-0.09836697929894096,0.011205012763793248,-0.045957401436286655,-0.21310331450594483,-0.1765886077347271,-0.18657267987027468,-0.33311640379454915,0.23271099937421677,0.15866866076657443,0.45742896760898927,0.22978757316295195,0.04151965826129808,-0.20284377305858603,-0.10850382161896185,0.09937331726250734,0.07539357980152195,-0.023597808943197005,0.0001307419794085024,-0.007396656828038306
2.0,-0.1528333529976583,0.16793066535164053,0.01884899836830667,0.02930523088224563,0.32495327564744475,0.18577978128656494,0.13648495805731956,-0.23257126470923806,0.18497116604293412,0.08010059149127348,0.2856316555441354,0.22905698088070717,0.03664686599805056,-0.11255194955132015,-0.2505555789079233,0.05834563695909539,-0.014744755431382983,0.30714905711448476,0.14053666475318727,-0.03283590556802921,0.07416483636298517,-0.11791250769376471,-0.10393656056298639,0.2452473981900385,-0.09203887557721067,0.16235427776154773,0.287150456341301,0.1315348123829265,0.14414182183450436,0.21222922925768814,-0.12407625112407286,-0.06215499108846327,-0.18637647576613567,-0.05962313230035528,-0.022308933116326396,0.0908216070593606,0.05729855491177869,-0.03580445801031851,-0.04920416797723404,0.0031930245537340474,-0.005892544443000081,0.0073168464125329125
