H_first21,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
0.066,-0.1602419450096874,-0.003311592653271624,0.14350420687930748,0.16719965392462358,-0.21162006987499993,0.08992130944831064,-0.14883006642475302,-0.06455237271633418,0.22427609877198354
0.1,-0.15968512178871572,-0.012065261673208002,0.15175700057803282,0.17506769659967103,-0.21611050243431917,0.0928875795017763,-0.1511732516926074,-0.08167934862697354,0.25111315659610356
0.2,-0.16018230921850243,-0.012231190576473138,0.14774950806512108,0.18024933238972957,-0.20647485507038998,0.104197848527344,-0.14417492703954532,-0.05904785492975109,0.21064565394355614
0.3,-0.15994301861684943,-0.015429127031933616,0.1585051980307873,0.18768159824588657,-0.2070867518256141,0.09147713602853735,-0.11240797518192644,-0.08491803836178444,0.18005508079395935
0.4,-0.1590555310847052,-0.017158423684936794,0.1763935213894016,0.19856720171744882,-0.19738026510792223,0.05015874086980609,-0.0030608670692249674,-0.13254349410563193,-0.0035686025223744
0.5,-0.15899666659581732,-0.02929061141438485,0.19262265084296784,0.18729696402840568,-0.1469716710757206,-0.02185565628340625,0.10129091842032216,-0.10694362330214684,-0.16018843793259324
0.6,-0.1576950327832947,-0.03871143323438183,0.20137020495735092,0.1741500656870869,-0.07292954317013305,-0.07864418604652502,0.22808072196993295,-0.0741537110139079,-0.3547087808865337
0.7000000000000001,-0.15885986071015776,-0.05368551644826975,0.20060357539395482,0.13570115469412,-0.023235593787729047,-0.10755628591615297,0.21517222240010864,0.03931863994128223,-0.24415537464841416
0.8,-0.15815054209267318,-0.08010006260711822,0.20110061050255706,0.07911654234105979,0.04750276176055204,-0.1649732287336106,0.19973862116951616,0.1464299650040484,-0.1720990390190475
0.9,-0.15623053875586082,-0.1030252642815893,0.21267922817860374,0.0077865299273423005,0.12222820319226407,-0.20952849019957132,0.1330785966226332,0.2515103357776277,0.02365088717248759
1.0,-0.15462454491617178,-0.11892989708398409,0.20894108337402675,-0.046796741269539074,0.16966453792605288,-0.21759130656022058,0.04566207767137468,0.2863011000754203,0.17462469805359251
1.1,-0.1514789660882087,-0.14033174736350645,0.2087256427346957,-0.135672322449887,0.21962572745224343,-0.2255900995128212,-0.14620395052334764,0.18667097687943932,0.22336108574108346
1.2000000000000002,-0.1479230718073265,-0.16773494388673946,0.18917427690909852,-0.22704801980461412,0.21227258189910447,-0.1317137162194735,-0.30467090059922797,-0.020039001444653193,0.08355570377695075
1.3000000000000005,-0.14577338524661201,-0.1868695447297595,0.1572144746134588,-0.29472733304141496,0.12252474758942619,0.06728490984998402,-0.3089564337134935,-0.19417120164857843,-0.20039629800467187
1.4,-0.14366174051763936,-0.2234808906280923,0.09407842116042277,-0.27587670517128293,0.025621126392291596,0.2568658810562924,-0.0929536659063248,-0.2114893114955315,-0.2954597894331844
1.5000000000000002,-0.14121946866596938,-0.26017194909774766,0.0015832165835071106,-0.23198447011737944,-0.03721501987580758,0.3173474832819799,0.1372840899710148,-0.07036213754247676,-0.10242053335311188
1.6,-0.13880035055965076,-0.2744091718177957,-0.10362797214461132,-0.15728351162096615,-0.09029004043600472,0.3148448404322183,0.29971513561584284,0.09387403602877833,0.13065156204212328
1.7000000000000002,-0.13614422848413904,-0.2958337855183162,-0.19852103396616302,-0.03275367019934766,-0.046459520009425354,0.18504564226673853,0.27683833625420406,0.1851732401423602,0.22037180912646526
1.8000000000000005,-0.12980463814638055,-0.3108810406694831,-0.2951113921659346,0.12045781218574993,0.02917051288957566,-0.011057809807441884,0.06086598476486116,0.05649962514499044,0.18588604754756638
1.9,-0.1241103961975093,-0.3062488039999195,-0.3384487213559123,0.24896348841918747,0.08241322865931397,-0.1753071464386098,-0.1408371646201654,-0.10636752745980206,-0.058210233278549586
2.0,-0.12071807981175514,-0.28685566648799404,-0.3478727294726156,0.3018668068109415,0.10658909945972835,-0.2542596597654276,-0.20825550922114863,-0.2202327679308036,-0.15679763358105825
